HOLE_ID,X,Y,Z,LENGTH,TYPE
CH01493,7966.1,15137.2,760.0,5.24,CH
CH01494,7965.0,15140.1,760.0,5.29,CH
CH01495,7965.5,15143.2,760.0,5.02,CH
CH01496,7965.6,15146.2,760.0,5.01,CH
CH01497,7964.5,15149.1,760.0,4.52,CH
CH01498,7964.3,15152.1,760.0,4.71,CH
CH01499,7964.5,15155.2,760.0,5.21,CH
CH01500,7964.6,15158.3,760.0,5.86,CH
CH01501,7963.8,15161.2,760.0,4.56,CH
CH01502,7963.8,15164.2,760.0,5.16,CH
CH01503,7962.8,15167.1,760.0,5.62,CH
CH01504,7963.0,15170.2,760.0,4.84,CH
CH01505,7962.0,15173.0,760.0,5.24,CH
CH01506,7961.4,15176.0,760.0,4.62,CH
CH01507,7961.0,15179.0,760.0,4.58,CH
CH01508,7959.9,15181.8,760.0,3.9,CH
CH01509,7958.7,15184.6,760.0,3.8,CH
CH01510,7958.2,15187.6,760.0,3.67,CH
CH01511,7957.6,15190.5,760.0,4.35,CH
CH01512,7955.9,15193.3,760.0,4.07,CH
CH01513,7955.0,15196.2,760.0,4.43,CH
CH01514,7954.1,15199.1,760.0,3.86,CH
CH01515,7953.5,15202.0,760.0,4.34,CH
CH01516,7952.0,15204.8,760.0,3.7,CH
CH01517,7951.6,15207.7,760.0,3.62,CH
CH01518,7950.2,15210.5,760.0,4.49,CH
CH01519,7949.3,15213.4,760.0,4.18,CH
CH01520,7948.6,15216.4,760.0,3.94,CH
CH01521,7947.7,15219.2,760.0,3.75,CH
CH01522,7946.3,15222.0,760.0,4.09,CH
CH01523,7945.0,15224.9,760.0,4.4,CH
CH01524,7944.9,15227.9,760.0,4.17,CH
CH01525,7943.3,15230.7,760.0,2.89,CH
CH01526,7942.9,15233.6,760.0,3.67,CH
CH01527,8084.8,14771.2,740.0,5.62,CH
CH01528,8084.4,14774.2,740.0,5.94,CH
CH01529,8084.3,14777.2,740.0,5.42,CH
CH01530,8083.8,14780.2,740.0,5.42,CH
CH01531,8083.8,14783.3,740.0,5.97,CH
CH01532,8082.9,14786.2,740.0,5.69,CH
CH01533,8082.8,14789.2,740.0,5.61,CH
CH01534,8082.1,14792.1,740.0,5.18,CH
CH01535,8081.4,14795.0,740.0,5.97,CH
CH01536,8080.7,14797.9,740.0,5.79,CH
CH01537,8080.8,14801.0,740.0,5.45,CH
CH01538,8080.0,14803.9,740.0,5.93,CH
CH01539,8078.6,14806.7,740.0,5.35,CH
CH01540,8077.9,14809.6,740.0,5.37,CH
CH01541,8077.8,14812.7,740.0,6.15,CH
CH01542,8077.1,14815.6,740.0,6.25,CH
CH01543,8076.0,14818.4,740.0,5.04,CH
CH01544,8075.2,14821.4,740.0,5.07,CH
CH01545,8074.1,14824.2,740.0,5.57,CH
CH01546,8073.2,14827.1,740.0,4.9,CH
CH01547,8073.3,14830.1,740.0,4.9,CH
CH01548,8072.4,14833.0,740.0,5.18,CH
CH01549,8071.9,14836.0,740.0,6.18,CH
CH01550,8071.3,14838.9,740.0,4.87,CH
CH01551,8070.2,14841.8,740.0,5.88,CH
CH01552,8070.0,14844.8,740.0,5.92,CH
CH01553,8069.0,14847.7,740.0,5.39,CH
CH01554,8068.9,14850.7,740.0,5.47,CH
CH01555,8068.7,14853.7,740.0,5.99,CH
CH01556,8068.4,14856.7,740.0,5.27,CH
CH01557,8068.3,14859.7,740.0,6.03,CH
CH01558,8068.2,14862.8,740.0,6.32,CH
CH01559,8068.3,14865.8,740.0,6.21,CH
CH01560,8068.9,14869.0,740.0,6.39,CH
CH01561,8068.3,14871.9,740.0,6.92,CH
CH01562,8069.1,14875.1,740.0,6.74,CH
CH01563,8069.0,14878.1,740.0,6.35,CH
CH01564,8069.3,14881.2,740.0,7.25,CH
CH01565,8068.5,14884.1,740.0,6.42,CH
CH01566,8068.5,14887.2,740.0,6.87,CH
CH01567,8069.0,14890.3,740.0,6.24,CH
CH01568,8068.9,14893.3,740.0,5.56,CH
CH01569,8068.5,14896.3,740.0,6.34,CH
CH01570,8068.6,14899.4,740.0,4.97,CH
CH01571,8067.8,14902.3,740.0,4.54,CH
CH01572,8067.5,14905.3,740.0,4.45,CH
CH01573,8067.5,14908.3,740.0,4.85,CH
CH01574,8067.0,14911.3,740.0,4.9,CH
CH01575,8066.7,14914.3,740.0,4.79,CH
CH01576,8066.4,14917.3,740.0,3.67,CH
CH01577,8065.6,14920.2,740.0,4.09,CH
CH01578,8065.7,14923.2,740.0,4.0,CH
CH01579,8065.0,14926.2,740.0,3.92,CH
CH01580,8064.7,14929.2,740.0,4.34,CH
CH01581,8063.5,14932.0,740.0,5.03,CH
CH01582,8063.0,14934.9,740.0,5.09,CH
CH01583,8063.0,14938.0,740.0,4.7,CH
CH01584,8062.4,14940.9,740.0,5.8,CH
CH01585,8061.8,14943.9,740.0,5.95,CH
CH01586,8060.8,14946.8,740.0,5.14,CH
CH01587,8060.7,14949.8,740.0,6.3,CH
CH01588,8059.5,14952.6,740.0,5.4,CH
CH01589,8059.4,14955.6,740.0,5.84,CH
CH01590,8058.5,14958.5,740.0,6.57,CH
CH01591,8057.7,14961.4,740.0,6.12,CH
CH01592,8057.4,14964.4,740.0,6.42,CH
CH01593,8056.6,14967.3,740.0,5.62,CH
CH01594,8056.1,14970.3,740.0,5.9,CH
CH01595,8054.8,14973.1,740.0,5.55,CH
CH01596,8054.3,14976.1,740.0,5.57,CH
CH01597,8054.4,14979.1,740.0,5.8,CH
CH01598,8052.9,14981.9,740.0,5.28,CH
CH01599,8053.1,14985.0,740.0,5.91,CH
CH01600,8051.9,14987.8,740.0,5.16,CH
CH01601,8051.3,14990.8,740.0,6.23,CH
CH01602,8051.3,14993.8,740.0,6.64,CH
CH01603,8050.6,14996.7,740.0,6.18,CH
CH01604,8050.4,14999.7,740.0,6.2,CH
CH01605,8049.8,15002.7,740.0,5.86,CH
CH01606,8049.0,15005.6,740.0,6.91,CH
CH01607,8048.1,15008.5,740.0,7.11,CH
CH01608,8047.1,15011.4,740.0,6.32,CH
CH01609,8046.1,15014.2,740.0,6.29,CH
CH01610,8045.0,15017.1,740.0,6.72,CH
CH01611,8044.5,15020.0,740.0,6.46,CH
CH01612,8043.5,15022.9,740.0,6.41,CH
CH01613,8041.9,15025.7,740.0,5.46,CH
CH01614,8041.7,15028.7,740.0,5.02,CH
CH01615,8040.2,15031.5,740.0,5.98,CH
CH01616,8039.6,15034.4,740.0,5.83,CH
CH01617,8038.6,15037.3,740.0,5.3,CH
CH01618,8038.1,15040.2,740.0,5.77,CH
CH01619,8037.1,15043.1,740.0,5.07,CH
CH01620,8036.0,15046.0,740.0,4.59,CH
CH01621,8035.6,15048.9,740.0,4.76,CH
CH01622,8034.4,15051.8,740.0,5.19,CH
CH01623,8034.4,15054.8,740.0,5.37,CH
CH01624,8033.8,15057.8,740.0,5.43,CH
CH01625,8032.9,15060.6,740.0,5.63,CH
CH01626,8032.3,15063.6,740.0,5.75,CH
CH01627,8031.8,15066.5,740.0,4.89,CH
CH01628,8031.6,15069.5,740.0,5.53,CH
CH01629,8031.2,15072.5,740.0,6.28,CH
CH01630,8030.8,15075.5,740.0,6.21,CH
CH01631,8030.4,15078.5,740.0,6.94,CH
CH01632,8030.2,15081.5,740.0,6.03,CH
CH01633,8029.9,15084.5,740.0,6.69,CH
CH01634,8030.3,15087.6,740.0,6.67,CH
CH01635,8029.8,15090.5,740.0,7.69,CH
CH01636,8029.3,15093.5,740.0,7.88,CH
CH01637,8028.5,15096.4,740.0,8.6,CH
CH01638,8028.8,15099.5,740.0,8.53,CH
CH01639,8027.7,15102.4,740.0,7.86,CH
CH01640,8027.1,15105.3,740.0,8.31,CH
CH01641,8027.0,15108.3,740.0,7.12,CH
CH01642,8025.8,15111.2,740.0,7.5,CH
CH01643,8025.6,15114.2,740.0,7.24,CH
CH01644,8024.6,15117.0,740.0,7.02,CH
CH01645,8024.5,15120.1,740.0,5.96,CH
CH01646,8023.1,15122.9,740.0,5.37,CH
CH01647,8022.9,15125.9,740.0,5.33,CH
CH01648,8022.3,15128.8,740.0,5.22,CH
CH01649,8021.6,15131.8,740.0,5.02,CH
CH01650,8021.1,15134.7,740.0,5.33,CH
CH01651,8020.8,15137.7,740.0,4.63,CH
CH01652,8019.7,15140.6,740.0,4.61,CH
CH01653,8019.8,15143.6,740.0,4.86,CH
CH01654,8019.3,15146.6,740.0,3.76,CH
CH01655,8018.7,15149.5,740.0,3.45,CH
CH01656,8018.4,15152.5,740.0,3.98,CH
CH01657,8018.1,15155.5,740.0,4.45,CH
CH01658,8017.7,15158.5,740.0,3.51,CH
CH01659,8017.7,15161.5,740.0,3.7,CH
CH01660,8017.5,15164.5,740.0,4.4,CH
CH01661,8016.8,15167.5,740.0,4.95,CH
CH01662,8016.8,15170.5,740.0,4.59,CH
CH01663,8017.1,15173.6,740.0,4.77,CH
CH01664,8017.3,15176.7,740.0,4.27,CH
CH01665,8016.6,15179.6,740.0,4.73,CH
CH01666,8016.2,15182.6,740.0,4.89,CH
CH01667,8016.8,15185.7,740.0,5.94,CH
CH01668,8016.1,15188.7,740.0,4.86,CH
CH01669,8015.8,15191.7,740.0,5.37,CH
CH01670,8015.3,15194.6,740.0,6.42,CH
CH01671,8015.4,15197.7,740.0,5.79,CH
CH01672,8014.6,15200.6,740.0,6.66,CH
CH01673,8014.0,15203.5,740.0,5.94,CH
CH01674,8014.1,15206.6,740.0,6.47,CH
CH01675,8013.2,15209.5,740.0,6.21,CH
CH01676,8013.0,15212.5,740.0,6.75,CH
CH01677,8012.0,15215.4,740.0,6.49,CH
CH01678,8011.1,15218.2,740.0,6.91,CH
CH01679,8010.0,15221.1,740.0,6.26,CH
CH01680,8009.3,15224.0,740.0,5.76,CH
CH01681,8008.6,15226.9,740.0,6.07,CH
CH01682,8007.8,15229.8,740.0,5.61,CH
CH01683,8006.7,15232.7,740.0,6.19,CH
CH01684,8005.5,15235.5,740.0,6.09,CH
CH01685,8005.0,15238.5,740.0,4.71,CH
CH01686,8004.3,15241.4,740.0,4.64,CH
CH01687,8003.1,15244.2,740.0,5.01,CH
CH01688,8028.7,14761.4,740.0,3.11,CH
CH01689,8028.3,14764.3,740.0,4.17,CH
CH01690,8027.9,14767.3,740.0,4.17,CH
CH01691,8028.3,14770.4,740.0,4.4,CH
CH01692,8028.1,14773.4,740.0,4.37,CH
CH01693,8027.4,14776.4,740.0,4.99,CH
CH01694,8027.9,14779.5,740.0,4.66,CH
CH01695,8027.8,14782.5,740.0,3.96,CH
CH01696,8027.3,14785.5,740.0,5.38,CH
CH01697,8027.6,14788.6,740.0,4.17,CH
CH01698,8027.3,14791.6,740.0,5.63,CH
CH01699,8027.4,14794.6,740.0,4.66,CH
CH01700,8027.2,14797.6,740.0,4.71,CH
CH01701,8027.7,14800.8,740.0,5.19,CH
CH01702,8027.7,14803.8,740.0,5.44,CH
CH01703,8027.5,14806.8,740.0,5.13,CH
CH01704,8027.5,14809.9,740.0,4.08,CH
CH01705,8027.0,14812.8,740.0,4.2,CH
CH01706,8026.9,14815.9,740.0,4.26,CH
CH01707,8026.8,14818.9,740.0,3.56,CH
CH01708,8025.9,14821.8,740.0,3.81,CH
CH01709,8026.0,14824.9,740.0,3.61,CH
CH01710,8025.5,14827.8,740.0,4.13,CH
CH01711,8025.3,14830.8,740.0,3.64,CH
CH01712,8025.2,14833.9,740.0,4.46,CH
CH01713,8025.1,14836.9,740.0,4.17,CH
CH01714,8024.2,14839.8,740.0,3.22,CH
CH01715,8024.6,14842.9,740.0,3.49,CH
CH01716,8023.9,14845.8,740.0,3.74,CH
CH01717,8023.3,14848.7,740.0,3.87,CH
CH01718,8022.6,14851.7,740.0,3.84,CH
CH01719,8022.1,14854.6,740.0,3.93,CH
CH01720,8021.8,14857.6,740.0,4.67,CH
CH01721,8021.2,14860.6,740.0,3.52,CH
CH01722,8020.3,14863.5,740.0,4.29,CH
CH01723,8019.3,14866.3,740.0,4.65,CH
CH01724,8018.4,14869.2,740.0,4.42,CH
CH01725,8018.0,14872.2,740.0,4.31,CH
CH01726,8016.5,14875.0,740.0,4.52,CH
CH01727,8015.7,14877.9,740.0,3.61,CH
CH01728,8014.8,14880.8,740.0,4.71,CH
CH01729,8013.9,14883.7,740.0,4.53,CH
CH01730,8013.7,14886.6,740.0,4.22,CH
CH01731,8012.4,14889.5,740.0,4.3,CH
CH01732,8011.3,14892.3,740.0,4.34,CH
CH01733,8010.2,14895.2,740.0,4.77,CH
CH01734,8009.4,14898.1,740.0,5.33,CH
CH01735,8009.0,14901.1,740.0,5.12,CH
CH01736,8008.0,14903.9,740.0,5.09,CH
CH01737,8006.6,14906.7,740.0,4.75,CH
CH01738,8006.0,14909.7,740.0,5.39,CH
CH01739,8005.1,14912.6,740.0,3.99,CH
CH01740,8003.9,14915.4,740.0,4.79,CH
CH01741,8003.5,14918.4,740.0,5.2,CH
CH01742,8003.0,14921.3,740.0,5.01,CH
CH01743,8001.4,14924.1,740.0,4.19,CH
CH01744,8001.5,14927.2,740.0,3.75,CH
CH01745,8000.9,14930.1,740.0,3.52,CH
CH01746,7999.9,14933.0,740.0,4.68,CH
CH01747,7999.3,14935.9,740.0,3.45,CH
CH01748,7999.4,14939.0,740.0,4.53,CH
CH01749,7998.7,14941.9,740.0,3.96,CH
CH01750,7998.5,14944.9,740.0,4.09,CH
CH01751,7998.5,14947.9,740.0,4.5,CH
CH01752,7997.8,14950.9,740.0,4.13,CH
CH01753,7998.0,14954.0,740.0,4.52,CH
CH01754,7997.5,14956.9,740.0,4.04,CH
CH01755,7997.0,14959.9,740.0,3.72,CH
CH01756,7997.2,14962.9,740.0,3.34,CH
CH01757,7997.1,14966.0,740.0,4.11,CH
CH01758,7997.0,14969.0,740.0,3.45,CH
CH01759,7995.8,14971.9,740.0,3.61,CH
CH01760,7996.2,14975.0,740.0,4.14,CH
CH01761,7995.9,14978.0,740.0,4.25,CH
CH01762,7995.0,14980.8,740.0,3.99,CH
CH01763,7994.6,14983.8,740.0,4.26,CH
CH01764,7994.7,14986.9,740.0,4.01,CH
CH01765,7993.7,14989.7,740.0,4.41,CH
CH01766,7993.7,14992.8,740.0,3.47,CH
CH01767,7993.4,14995.8,740.0,3.88,CH
CH01768,7992.2,14998.6,740.0,3.57,CH
CH01769,7991.7,15001.6,740.0,3.71,CH
CH01770,7991.3,15004.6,740.0,4.28,CH
CH01771,7990.7,15007.5,740.0,3.62,CH
CH01772,7990.5,15010.5,740.0,4.59,CH
CH01773,7989.7,15013.4,740.0,3.79,CH
CH01774,7988.3,15016.2,740.0,4.31,CH
CH01775,7988.5,15019.3,740.0,4.67,CH
CH01776,7986.9,15022.1,740.0,4.99,CH
CH01777,7987.0,15025.1,740.0,4.17,CH
CH01778,7986.2,15028.0,740.0,4.49,CH
CH01779,7984.8,15030.8,740.0,5.1,CH
CH01780,7984.7,15033.9,740.0,4.43,CH
CH01781,7984.2,15036.8,740.0,3.87,CH
CH01782,7983.1,15039.7,740.0,5.28,CH
CH01783,7982.6,15042.6,740.0,4.7,CH
CH01784,7981.7,15045.5,740.0,5.0,CH
CH01785,7981.4,15048.5,740.0,4.84,CH
CH01786,7980.7,15051.4,740.0,4.82,CH
CH01787,7979.8,15054.3,740.0,4.43,CH
CH01788,7978.7,15057.2,740.0,5.28,CH
CH01789,7978.2,15060.1,740.0,4.4,CH
CH01790,7977.4,15063.0,740.0,5.39,CH
CH01791,7977.6,15066.1,740.0,4.41,CH
CH01792,7976.5,15069.0,740.0,5.37,CH
CH01793,7975.9,15071.9,740.0,5.38,CH
CH01794,7976.0,15075.0,740.0,5.76,CH
CH01795,7975.1,15077.9,740.0,5.78,CH
CH01796,7974.9,15080.9,740.0,5.81,CH
CH01797,7974.4,15083.8,740.0,5.33,CH
CH01798,7974.2,15086.8,740.0,6.16,CH
CH01799,7973.6,15089.8,740.0,5.54,CH
CH01800,7973.2,15092.8,740.0,6.41,CH
CH01801,7972.7,15095.7,740.0,5.59,CH
CH01802,7972.6,15098.7,740.0,6.15,CH
CH01803,7971.9,15101.7,740.0,5.8,CH
CH01804,7972.0,15104.7,740.0,6.49,CH
CH01805,7972.1,15107.8,740.0,6.81,CH
CH01806,7971.7,15110.8,740.0,5.93,CH
CH01807,7971.4,15113.8,740.0,6.11,CH
CH01808,7971.1,15116.7,740.0,6.74,CH
CH01809,7971.5,15119.9,740.0,5.62,CH
CH01810,7971.2,15122.9,740.0,5.72,CH
CH01811,7970.5,15125.8,740.0,5.76,CH
CH01812,7970.4,15128.8,740.0,5.86,CH
CH01813,7970.4,15131.9,740.0,5.5,CH
CH01814,7970.4,15134.9,740.0,5.51,CH
CH01815,7970.7,15138.0,740.0,6.6,CH
CH01816,7969.9,15140.9,740.0,5.42,CH
CH01817,7970.2,15144.0,740.0,5.61,CH
CH01818,7969.6,15147.0,740.0,5.48,CH
CH01819,7969.5,15150.0,740.0,6.02,CH
CH01820,7969.7,15153.1,740.0,4.88,CH
CH01821,7969.2,15156.0,740.0,6.16,CH
CH01822,7968.7,15159.0,740.0,5.26,CH
CH01823,7968.8,15162.1,740.0,6.01,CH
CH01824,7968.4,15165.0,740.0,5.06,CH
CH01825,7967.6,15167.9,740.0,5.87,CH
CH01826,7967.0,15170.9,740.0,4.97,CH
CH01827,7966.5,15173.8,740.0,5.09,CH
CH01828,7966.3,15176.8,740.0,5.4,CH
CH01829,7964.9,15179.6,740.0,5.18,CH
CH01830,7964.6,15182.6,740.0,5.37,CH
CH01831,7963.5,15185.5,740.0,4.71,CH
CH01832,7962.7,15188.4,740.0,4.98,CH
CH01833,7961.7,15191.3,740.0,4.85,CH
CH01834,7960.3,15194.1,740.0,4.04,CH
CH01835,7959.5,15197.0,740.0,3.88,CH
CH01836,7958.2,15199.8,740.0,4.53,CH
CH01837,7957.6,15202.7,740.0,3.76,CH
CH01838,7956.1,15205.5,740.0,3.87,CH
CH01839,7954.7,15208.3,740.0,4.63,CH
CH01840,7954.3,15211.3,740.0,3.96,CH
CH01841,7952.9,15214.1,740.0,3.96,CH
CH01842,7952.0,15217.0,740.0,4.33,CH
CH01843,7950.3,15219.7,740.0,3.62,CH
CH01844,7949.4,15222.6,740.0,3.28,CH
CH01845,7948.7,15225.5,740.0,4.44,CH
CH01846,7947.0,15228.3,740.0,3.12,CH
CH01847,7946.5,15231.2,740.0,3.45,CH
CH01848,7945.1,15234.0,740.0,3.92,CH
CH01849,8090.7,14772.3,720.0,5.52,CH
CH01850,8090.5,14775.3,720.0,4.88,CH
CH01851,8090.6,14778.4,720.0,6.02,CH
CH01852,8089.8,14781.3,720.0,6.24,CH
CH01853,8089.7,14784.3,720.0,5.45,CH
CH01854,8089.4,14787.3,720.0,5.63,CH
CH01855,8088.8,14790.2,720.0,6.08,CH
CH01856,8088.1,14793.2,720.0,5.46,CH
CH01857,8087.8,14796.2,720.0,5.83,CH
CH01858,8086.7,14799.0,720.0,4.87,CH
CH01859,8086.6,14802.0,720.0,5.15,CH
CH01860,8085.4,14804.9,720.0,5.98,CH
CH01861,8085.1,14807.9,720.0,4.99,CH
CH01862,8084.6,14810.8,720.0,5.93,CH
CH01863,8083.5,14813.7,720.0,5.71,CH
CH01864,8082.9,14816.6,720.0,5.07,CH
CH01865,8082.5,14819.6,720.0,5.01,CH
CH01866,8081.5,14822.5,720.0,5.8,CH
CH01867,8080.6,14825.3,720.0,5.23,CH
CH01868,8080.0,14828.3,720.0,4.74,CH
CH01869,8079.7,14831.3,720.0,6.06,CH
CH01870,8078.8,14834.2,720.0,6.06,CH
CH01871,8078.5,14837.2,720.0,5.57,CH
CH01872,8077.3,14840.0,720.0,4.96,CH
CH01873,8076.7,14842.9,720.0,4.94,CH
CH01874,8076.2,14845.9,720.0,5.76,CH
CH01875,8075.9,14848.9,720.0,5.2,CH
CH01876,8075.1,14851.8,720.0,5.19,CH
CH01877,8075.3,14854.9,720.0,4.85,CH
CH01878,8074.4,14857.8,720.0,5.95,CH
CH01879,8074.7,14860.9,720.0,5.0,CH
CH01880,8074.5,14863.9,720.0,5.59,CH
CH01881,8074.2,14866.9,720.0,5.2,CH
CH01882,8074.3,14869.9,720.0,4.94,CH
CH01883,8074.2,14873.0,720.0,5.51,CH
CH01884,8073.6,14875.9,720.0,5.1,CH
CH01885,8073.8,14879.0,720.0,5.38,CH
CH01886,8073.8,14882.0,720.0,5.5,CH
CH01887,8073.9,14885.1,720.0,6.27,CH
CH01888,8073.8,14888.1,720.0,5.93,CH
CH01889,8073.8,14891.2,720.0,5.52,CH
CH01890,8073.5,14894.2,720.0,5.54,CH
CH01891,8073.2,14897.2,720.0,5.82,CH
CH01892,8073.0,14900.2,720.0,5.52,CH
CH01893,8073.4,14903.3,720.0,4.57,CH
CH01894,8072.5,14906.2,720.0,4.74,CH
CH01895,8072.0,14909.1,720.0,4.2,CH
CH01896,8072.2,14912.2,720.0,4.4,CH
CH01897,8071.9,14915.2,720.0,4.31,CH
CH01898,8071.0,14918.1,720.0,4.96,CH
CH01899,8070.8,14921.1,720.0,4.79,CH
CH01900,8070.0,14924.0,720.0,4.76,CH
CH01901,8069.6,14927.0,720.0,4.5,CH
CH01902,8069.2,14929.9,720.0,4.75,CH
CH01903,8068.1,14932.8,720.0,4.55,CH
CH01904,8068.0,14935.8,720.0,5.32,CH
CH01905,8067.4,14938.8,720.0,5.07,CH
CH01906,8066.3,14941.6,720.0,5.07,CH
CH01907,8065.7,14944.6,720.0,6.48,CH
CH01908,8065.3,14947.5,720.0,5.22,CH
CH01909,8064.1,14950.4,720.0,5.95,CH
CH01910,8063.5,14953.3,720.0,5.22,CH
CH01911,8062.8,14956.2,720.0,6.27,CH
CH01912,8062.3,14959.2,720.0,5.49,CH
CH01913,8061.3,14962.1,720.0,4.81,CH
CH01914,8060.6,14965.0,720.0,5.55,CH
CH01915,8059.7,14967.9,720.0,4.61,CH
CH01916,8059.0,14970.8,720.0,4.41,CH
CH01917,8058.1,14973.7,720.0,5.53,CH
CH01918,8057.7,14976.7,720.0,5.18,CH
CH01919,8057.6,14979.7,720.0,4.52,CH
CH01920,8057.0,14982.6,720.0,4.69,CH
CH01921,8056.3,14985.6,720.0,4.5,CH
CH01922,8056.1,14988.6,720.0,5.8,CH
CH01923,8055.6,14991.5,720.0,5.14,CH
CH01924,8054.7,14994.4,720.0,6.41,CH
CH01925,8054.4,14997.4,720.0,5.74,CH
CH01926,8053.6,15000.3,720.0,6.29,CH
CH01927,8053.8,15003.4,720.0,5.61,CH
CH01928,8052.3,15006.2,720.0,5.75,CH
CH01929,8052.2,15009.2,720.0,5.74,CH
CH01930,8051.7,15012.2,720.0,6.63,CH
CH01931,8050.6,15015.0,720.0,6.76,CH
CH01932,8049.7,15017.9,720.0,6.91,CH
CH01933,8048.7,15020.8,720.0,6.13,CH
CH01934,8048.1,15023.7,720.0,5.89,CH
CH01935,8047.0,15026.6,720.0,6.22,CH
CH01936,8045.9,15029.4,720.0,5.74,CH
CH01937,8045.2,15032.3,720.0,5.86,CH
CH01938,8043.7,15035.1,720.0,5.82,CH
CH01939,8042.7,15038.0,720.0,4.86,CH
CH01940,8042.6,15041.0,720.0,4.65,CH
CH01941,8041.4,15043.9,720.0,5.56,CH
CH01942,8040.8,15046.8,720.0,5.54,CH
CH01943,8039.7,15049.7,720.0,5.17,CH
CH01944,8038.9,15052.5,720.0,5.43,CH
CH01945,8038.6,15055.5,720.0,4.58,CH
CH01946,8037.2,15058.3,720.0,4.65,CH
CH01947,8036.6,15061.3,720.0,5.21,CH
CH01948,8036.8,15064.4,720.0,5.58,CH
CH01949,8035.7,15067.2,720.0,5.04,CH
CH01950,8035.0,15070.1,720.0,4.48,CH
CH01951,8035.4,15073.3,720.0,5.31,CH
CH01952,8034.5,15076.2,720.0,5.76,CH
CH01953,8034.8,15079.3,720.0,5.07,CH
CH01954,8034.5,15082.2,720.0,6.15,CH
CH01955,8034.2,15085.2,720.0,6.71,CH
CH01956,8034.2,15088.3,720.0,7.19,CH
CH01957,8033.2,15091.2,720.0,7.33,CH
CH01958,8033.5,15094.2,720.0,7.44,CH
CH01959,8033.4,15097.3,720.0,7.89,CH
CH01960,8033.2,15100.3,720.0,8.14,CH
CH01961,8032.3,15103.2,720.0,8.66,CH
CH01962,8032.3,15106.2,720.0,9.36,CH
CH01963,8032.1,15109.2,720.0,9.44,CH
CH01964,8031.6,15112.2,720.0,8.67,CH
CH01965,8030.9,15115.1,720.0,9.27,CH
CH01966,8030.2,15118.0,720.0,9.52,CH
CH01967,8029.6,15121.0,720.0,7.99,CH
CH01968,8028.4,15123.8,720.0,7.89,CH
CH01969,8027.6,15126.7,720.0,7.78,CH
CH01970,8027.3,15129.7,720.0,6.89,CH
CH01971,8026.5,15132.6,720.0,5.82,CH
CH01972,8025.6,15135.5,720.0,5.86,CH
CH01973,8025.2,15138.5,720.0,6.26,CH
CH01974,8024.1,15141.3,720.0,5.34,CH
CH01975,8024.2,15144.4,720.0,5.31,CH
CH01976,8023.3,15147.3,720.0,4.75,CH
CH01977,8022.7,15150.2,720.0,5.3,CH
CH01978,8022.7,15153.3,720.0,3.77,CH
CH01979,8021.8,15156.2,720.0,3.69,CH
CH01980,8021.5,15159.2,720.0,4.36,CH
CH01981,8021.2,15162.2,720.0,4.26,CH
CH01982,8021.0,15165.1,720.0,4.39,CH
CH01983,8020.7,15168.2,720.0,4.71,CH
CH01984,8020.2,15171.1,720.0,4.54,CH
CH01985,8020.6,15174.2,720.0,4.31,CH
CH01986,8020.2,15177.2,720.0,4.59,CH
CH01987,8019.4,15180.1,720.0,4.15,CH
CH01988,8019.0,15183.1,720.0,5.08,CH
CH01989,8019.5,15186.2,720.0,4.91,CH
CH01990,8018.5,15189.1,720.0,5.17,CH
CH01991,8018.7,15192.2,720.0,5.21,CH
CH01992,8018.4,15195.2,720.0,5.91,CH
CH01993,8017.6,15198.1,720.0,4.94,CH
CH01994,8017.6,15201.1,720.0,6.07,CH
CH01995,8016.9,15204.0,720.0,6.28,CH
CH01996,8016.7,15207.0,720.0,6.46,CH
CH01997,8015.5,15209.9,720.0,6.48,CH
CH01998,8015.7,15213.0,720.0,6.33,CH
CH01999,8015.3,15215.9,720.0,6.94,CH
CH02000,8014.2,15218.8,720.0,6.95,CH
CH02001,8013.7,15221.7,720.0,6.6,CH
CH02002,8012.2,15224.5,720.0,7.21,CH
CH02003,8011.6,15227.5,720.0,6.32,CH
CH02004,8010.6,15230.3,720.0,6.92,CH
CH02005,8010.4,15233.4,720.0,6.33,CH
CH02006,8009.8,15236.3,720.0,7.2,CH
CH02007,8008.6,15239.1,720.0,6.1,CH
CH02008,8007.8,15242.0,720.0,5.65,CH
CH02009,8006.9,15244.9,720.0,6.37,CH
CH02010,8034.5,14762.4,720.0,4.32,CH
CH02011,8033.7,14765.3,720.0,4.04,CH
CH02012,8033.3,14768.3,720.0,3.93,CH
CH02013,8033.6,14771.4,720.0,4.14,CH
CH02014,8032.9,14774.3,720.0,4.23,CH
CH02015,8033.2,14777.4,720.0,4.59,CH
CH02016,8032.4,14780.3,720.0,4.74,CH
CH02017,8032.2,14783.3,720.0,4.52,CH
CH02018,8032.3,14786.4,720.0,4.84,CH
CH02019,8032.3,14789.4,720.0,4.11,CH
CH02020,8032.2,14792.4,720.0,4.25,CH
CH02021,8032.0,14795.5,720.0,4.56,CH
CH02022,8032.0,14798.5,720.0,5.21,CH
CH02023,8031.6,14801.5,720.0,4.88,CH
CH02024,8032.4,14804.7,720.0,5.0,CH
CH02025,8032.3,14807.7,720.0,4.4,CH
CH02026,8031.7,14810.6,720.0,4.98,CH
CH02027,8031.8,14813.7,720.0,4.53,CH
CH02028,8031.4,14816.7,720.0,3.81,CH
CH02029,8031.3,14819.7,720.0,4.47,CH
