X,Y,TOP_Z,MID_Z,BASE_Z
850.0,3050.0,-1483.2,-1489.33,-1493.58
900.0,3050.0,-1483.58,-1490.01,-1494.31
950.0,3050.0,-1483.95,-1490.71,-1495.1
1000.0,3050.0,-1484.33,-1491.43,-1495.93
1050.0,3050.0,-1484.72,-1492.15,-1496.79
1100.0,3050.0,-1485.11,-1492.87,-1497.67
1150.0,3050.0,-1485.51,-1493.57,-1498.55
1200.0,3050.0,-1485.9,-1494.25,-1499.43
1250.0,3050.0,-1486.3,-1494.9,-1500.29
1300.0,3050.0,-1486.69,-1495.5,-1501.12
1350.0,3050.0,-1487.09,-1496.06,-1501.91
1400.0,3050.0,-1487.47,-1496.56,-1502.65
1450.0,3050.0,-1487.85,-1497.02,-1503.34
1500.0,3050.0,-1488.22,-1497.42,-1503.96
1550.0,3050.0,-1488.58,-1497.76,-1504.53
1600.0,3050.0,-1488.92,-1498.06,-1505.03
1650.0,3050.0,-1489.24,-1498.31,-1505.46
1700.0,3050.0,-1489.54,-1498.52,-1505.82
1750.0,3050.0,-1489.82,-1498.68,-1506.12
1800.0,3050.0,-1490.08,-1498.82,-1506.35
1850.0,3050.0,-1490.3,-1498.92,-1506.52
1900.0,3050.0,-1490.5,-1498.99,-1506.63
1950.0,3050.0,-1490.67,-1499.04,-1506.67
2000.0,3050.0,-1490.81,-1499.07,-1506.66
2050.0,3050.0,-1490.92,-1499.07,-1506.6
2100.0,3050.0,-1491.0,-1499.05,-1506.48
2150.0,3050.0,-1491.05,-1499.01,-1506.32
2200.0,3050.0,-1491.07,-1498.96,-1506.11
2250.0,3050.0,-1491.06,-1498.88,-1505.86
2300.0,3050.0,-1491.03,-1498.78,-1505.58
2350.0,3050.0,-1490.98,-1498.67,-1505.28
2400.0,3050.0,-1490.91,-1498.55,-1504.96
2450.0,3050.0,-1490.82,-1498.42,-1504.64
2500.0,3050.0,-1490.72,-1498.29,-1504.32
2550.0,3050.0,-1490.61,-1498.16,-1504.02
2600.0,3050.0,-1490.49,-1498.05,-1503.75
2650.0,3050.0,-1490.37,-1497.95,-1503.52
2700.0,3050.0,-1490.24,-1497.87,-1503.34
2750.0,3050.0,-1490.13,-1497.83,-1503.21
2800.0,3050.0,-1490.02,-1497.82,-1503.15
2850.0,3050.0,-1489.92,-1497.86,-1503.16
2900.0,3050.0,-1489.83,-1497.94,-1503.24
2950.0,3050.0,-1489.76,-1498.06,-1503.4
3000.0,3050.0,-1489.7,-1498.23,-1503.62
3050.0,3050.0,-1489.66,-1498.44,-1503.89
3100.0,3050.0,-1489.65,-1498.69,-1504.23
3150.0,3050.0,-1489.65,-1498.98,-1504.6
3200.0,3050.0,-1489.67,-1499.28,-1505.0
3250.0,3050.0,-1489.72,-1499.61,-1505.43
3300.0,3050.0,-1489.79,-1499.94,-1505.86
3350.0,3050.0,-1489.88,-1500.27,-1506.28
3400.0,3050.0,-1489.99,-1500.6,-1506.68
3450.0,3050.0,-1490.11,-1500.91,-1507.06
3500.0,3050.0,-1490.26,-1501.21,-1507.41
3550.0,3050.0,-1490.42,-1501.48,-1507.71
3600.0,3050.0,-1490.6,-1501.73,-1507.98
3650.0,3050.0,-1490.8,-1501.95,-1508.2
3700.0,3050.0,-1491.01,-1502.15,-1508.39
3750.0,3050.0,-1491.23,-1502.33,-1508.55
3800.0,3050.0,-1491.46,-1502.49,-1508.68
3850.0,3050.0,-1491.71,-1502.64,-1508.78
3900.0,3050.0,-1491.96,-1502.78,-1508.88
3950.0,3050.0,-1492.23,-1502.91,-1508.97
4000.0,3050.0,-1492.5,-1503.04,-1509.06
4050.0,3050.0,-1492.79,-1503.17,-1509.17
4100.0,3050.0,-1493.09,-1503.31,-1509.29
4150.0,3050.0,-1493.39,-1503.46,-1509.43
4200.0,3050.0,-1493.71,-1503.62,-1509.6
4250.0,3050.0,-1494.05,-1503.79,-1509.8
4300.0,3050.0,-1494.39,-1503.98,-1510.02
4350.0,3050.0,-1494.75,-1504.17,-1510.27
4400.0,3050.0,-1495.12,-1504.38,-1510.54
4450.0,3050.0,-1495.51,-1504.61,-1510.84
4500.0,3050.0,-1495.92,-1504.84,-1511.16
4550.0,3050.0,-1496.34,-1505.08,-1511.5
4600.0,3050.0,-1496.77,-1505.33,-1511.85
4650.0,3050.0,-1497.22,-1505.59,-1512.21
4700.0,3050.0,-1497.69,-1505.85,-1512.58
4750.0,3050.0,-1498.17,-1506.13,-1512.95
4800.0,3050.0,-1498.66,-1506.41,-1513.33
4850.0,3050.0,-1499.17,-1506.69,-1513.71
4900.0,3050.0,-1499.68,-1506.99,-1514.09
4950.0,3050.0,-1500.2,-1507.29,-1514.48
5000.0,3050.0,-1500.73,-1507.59,-1514.86
0.0,3100.0,-1477.68,-1485.87,-1493.02
50.0,3100.0,-1477.93,-1485.71,-1492.61
100.0,3100.0,-1478.2,-1485.57,-1492.22
150.0,3100.0,-1478.49,-1485.48,-1491.86
200.0,3100.0,-1478.78,-1485.42,-1491.55
250.0,3100.0,-1479.09,-1485.4,-1491.28
300.0,3100.0,-1479.42,-1485.43,-1491.06
350.0,3100.0,-1479.75,-1485.52,-1490.9
400.0,3100.0,-1480.08,-1485.66,-1490.82
450.0,3100.0,-1480.43,-1485.86,-1490.8
500.0,3100.0,-1480.78,-1486.12,-1490.87
550.0,3100.0,-1481.13,-1486.44,-1491.02
600.0,3100.0,-1481.5,-1486.83,-1491.26
650.0,3100.0,-1481.86,-1487.28,-1491.59
700.0,3100.0,-1482.24,-1487.79,-1492.01
750.0,3100.0,-1482.61,-1488.36,-1492.51
800.0,3100.0,-1483.0,-1488.98,-1493.1
850.0,3100.0,-1483.39,-1489.65,-1493.76
900.0,3100.0,-1483.78,-1490.35,-1494.49
950.0,3100.0,-1484.18,-1491.09,-1495.28
1000.0,3100.0,-1484.59,-1491.84,-1496.12
1050.0,3100.0,-1484.99,-1492.59,-1496.99
1100.0,3100.0,-1485.41,-1493.34,-1497.88
1150.0,3100.0,-1485.82,-1494.08,-1498.77
1200.0,3100.0,-1486.24,-1494.79,-1499.67
1250.0,3100.0,-1486.65,-1495.46,-1500.54
1300.0,3100.0,-1487.06,-1496.09,-1501.38
1350.0,3100.0,-1487.46,-1496.66,-1502.19
1400.0,3100.0,-1487.86,-1497.19,-1502.94
1450.0,3100.0,-1488.25,-1497.65,-1503.64
1500.0,3100.0,-1488.62,-1498.06,-1504.27
1550.0,3100.0,-1488.98,-1498.41,-1504.84
1600.0,3100.0,-1489.32,-1498.7,-1505.35
1650.0,3100.0,-1489.63,-1498.94,-1505.78
1700.0,3100.0,-1489.93,-1499.13,-1506.14
1750.0,3100.0,-1490.2,-1499.28,-1506.43
1800.0,3100.0,-1490.44,-1499.39,-1506.66
1850.0,3100.0,-1490.65,-1499.46,-1506.82
1900.0,3100.0,-1490.83,-1499.5,-1506.91
1950.0,3100.0,-1490.98,-1499.52,-1506.94
2000.0,3100.0,-1491.1,-1499.5,-1506.91
2050.0,3100.0,-1491.19,-1499.46,-1506.82
2100.0,3100.0,-1491.25,-1499.4,-1506.68
2150.0,3100.0,-1491.27,-1499.32,-1506.48
2200.0,3100.0,-1491.27,-1499.21,-1506.24
2250.0,3100.0,-1491.24,-1499.08,-1505.96
2300.0,3100.0,-1491.18,-1498.94,-1505.65
2350.0,3100.0,-1491.1,-1498.79,-1505.31
2400.0,3100.0,-1491.0,-1498.62,-1504.95
2450.0,3100.0,-1490.89,-1498.45,-1504.59
2500.0,3100.0,-1490.76,-1498.28,-1504.24
2550.0,3100.0,-1490.63,-1498.11,-1503.91
2600.0,3100.0,-1490.49,-1497.96,-1503.6
2650.0,3100.0,-1490.34,-1497.83,-1503.33
2700.0,3100.0,-1490.2,-1497.73,-1503.12
2750.0,3100.0,-1490.06,-1497.67,-1502.97
2800.0,3100.0,-1489.93,-1497.64,-1502.88
2850.0,3100.0,-1489.81,-1497.66,-1502.87
2900.0,3100.0,-1489.71,-1497.73,-1502.93
2950.0,3100.0,-1489.62,-1497.85,-1503.07
3000.0,3100.0,-1489.54,-1498.01,-1503.27
3050.0,3100.0,-1489.49,-1498.22,-1503.54
3100.0,3100.0,-1489.45,-1498.47,-1503.86
3150.0,3100.0,-1489.44,-1498.75,-1504.23
3200.0,3100.0,-1489.44,-1499.05,-1504.62
3250.0,3100.0,-1489.47,-1499.38,-1505.04
3300.0,3100.0,-1489.52,-1499.71,-1505.46
3350.0,3100.0,-1489.59,-1500.04,-1505.88
3400.0,3100.0,-1489.68,-1500.36,-1506.28
3450.0,3100.0,-1489.79,-1500.67,-1506.65
3500.0,3100.0,-1489.91,-1500.95,-1506.99
3550.0,3100.0,-1490.06,-1501.22,-1507.28
3600.0,3100.0,-1490.21,-1501.45,-1507.53
3650.0,3100.0,-1490.38,-1501.66,-1507.74
3700.0,3100.0,-1490.57,-1501.85,-1507.91
3750.0,3100.0,-1490.77,-1502.01,-1508.04
3800.0,3100.0,-1490.98,-1502.14,-1508.15
3850.0,3100.0,-1491.2,-1502.27,-1508.22
3900.0,3100.0,-1491.43,-1502.37,-1508.29
3950.0,3100.0,-1491.67,-1502.48,-1508.34
4000.0,3100.0,-1491.92,-1502.58,-1508.4
4050.0,3100.0,-1492.18,-1502.68,-1508.47
4100.0,3100.0,-1492.46,-1502.79,-1508.56
4150.0,3100.0,-1492.74,-1502.91,-1508.66
4200.0,3100.0,-1493.04,-1503.04,-1508.8
4250.0,3100.0,-1493.35,-1503.18,-1508.96
4300.0,3100.0,-1493.68,-1503.34,-1509.15
4350.0,3100.0,-1494.02,-1503.52,-1509.37
4400.0,3100.0,-1494.37,-1503.71,-1509.63
4450.0,3100.0,-1494.74,-1503.91,-1509.91
4500.0,3100.0,-1495.13,-1504.13,-1510.22
4550.0,3100.0,-1495.54,-1504.36,-1510.54
4600.0,3100.0,-1495.96,-1504.61,-1510.89
4650.0,3100.0,-1496.4,-1504.86,-1511.25
4700.0,3100.0,-1496.85,-1505.13,-1511.63
4750.0,3100.0,-1497.32,-1505.41,-1512.01
4800.0,3100.0,-1497.81,-1505.69,-1512.39
4850.0,3100.0,-1498.3,-1505.98,-1512.78
4900.0,3100.0,-1498.81,-1506.28,-1513.17
4950.0,3100.0,-1499.33,-1506.59,-1513.56
5000.0,3100.0,-1499.85,-1506.9,-1513.95
0.0,3150.0,-1477.64,-1485.92,-1493.38
50.0,3150.0,-1477.89,-1485.76,-1492.98
100.0,3150.0,-1478.16,-1485.64,-1492.6
150.0,3150.0,-1478.45,-1485.56,-1492.25
200.0,3150.0,-1478.75,-1485.51,-1491.93
250.0,3150.0,-1479.07,-1485.5,-1491.66
300.0,3150.0,-1479.4,-1485.55,-1491.44
350.0,3150.0,-1479.74,-1485.64,-1491.27
400.0,3150.0,-1480.09,-1485.8,-1491.17
450.0,3150.0,-1480.45,-1486.01,-1491.14
500.0,3150.0,-1480.82,-1486.28,-1491.19
550.0,3150.0,-1481.19,-1486.62,-1491.32
600.0,3150.0,-1481.57,-1487.02,-1491.55
650.0,3150.0,-1481.96,-1487.49,-1491.86
700.0,3150.0,-1482.36,-1488.03,-1492.26
750.0,3150.0,-1482.76,-1488.62,-1492.76
800.0,3150.0,-1483.16,-1489.27,-1493.34
850.0,3150.0,-1483.58,-1489.96,-1493.99
900.0,3150.0,-1484.0,-1490.7,-1494.72
950.0,3150.0,-1484.42,-1491.46,-1495.51
1000.0,3150.0,-1484.85,-1492.25,-1496.35
1050.0,3150.0,-1485.28,-1493.04,-1497.22
1100.0,3150.0,-1485.72,-1493.82,-1498.12
1150.0,3150.0,-1486.15,-1494.58,-1499.03
1200.0,3150.0,-1486.58,-1495.32,-1499.94
1250.0,3150.0,-1487.02,-1496.02,-1500.82
1300.0,3150.0,-1487.44,-1496.67,-1501.68
1350.0,3150.0,-1487.86,-1497.27,-1502.49
1400.0,3150.0,-1488.26,-1497.81,-1503.26
1450.0,3150.0,-1488.66,-1498.29,-1503.97
1500.0,3150.0,-1489.04,-1498.7,-1504.61
1550.0,3150.0,-1489.4,-1499.06,-1505.19
1600.0,3150.0,-1489.73,-1499.35,-1505.69
1650.0,3150.0,-1490.05,-1499.58,-1506.13
1700.0,3150.0,-1490.34,-1499.76,-1506.49
1750.0,3150.0,-1490.6,-1499.9,-1506.78
1800.0,3150.0,-1490.83,-1499.98,-1506.99
1850.0,3150.0,-1491.03,-1500.03,-1507.14
1900.0,3150.0,-1491.19,-1500.04,-1507.22
1950.0,3150.0,-1491.32,-1500.02,-1507.23
2000.0,3150.0,-1491.42,-1499.97,-1507.18
2050.0,3150.0,-1491.49,-1499.89,-1507.07
2100.0,3150.0,-1491.52,-1499.78,-1506.9
2150.0,3150.0,-1491.52,-1499.65,-1506.68
2200.0,3150.0,-1491.49,-1499.5,-1506.4
2250.0,3150.0,-1491.43,-1499.33,-1506.09
2300.0,3150.0,-1491.35,-1499.14,-1505.74
2350.0,3150.0,-1491.25,-1498.94,-1505.37
2400.0,3150.0,-1491.12,-1498.73,-1504.98
2450.0,3150.0,-1490.99,-1498.51,-1504.58
2500.0,3150.0,-1490.83,-1498.3,-1504.19
2550.0,3150.0,-1490.67,-1498.1,-1503.82
2600.0,3150.0,-1490.51,-1497.92,-1503.48
2650.0,3150.0,-1490.34,-1497.76,-1503.19
2700.0,3150.0,-1490.18,-1497.64,-1502.94
2750.0,3150.0,-1490.02,-1497.55,-1502.76
2800.0,3150.0,-1489.87,-1497.51,-1502.65
2850.0,3150.0,-1489.73,-1497.51,-1502.62
2900.0,3150.0,-1489.6,-1497.57,-1502.66
2950.0,3150.0,-1489.49,-1497.68,-1502.77
3000.0,3150.0,-1489.4,-1497.83,-1502.96
3050.0,3150.0,-1489.32,-1498.03,-1503.22
3100.0,3150.0,-1489.27,-1498.28,-1503.53
3150.0,3150.0,-1489.24,-1498.55,-1503.88
3200.0,3150.0,-1489.22,-1498.85,-1504.27
3250.0,3150.0,-1489.23,-1499.17,-1504.68
3300.0,3150.0,-1489.26,-1499.49,-1505.1
3350.0,3150.0,-1489.31,-1499.82,-1505.51
3400.0,3150.0,-1489.38,-1500.13,-1505.9
3450.0,3150.0,-1489.46,-1500.43,-1506.26
3500.0,3150.0,-1489.57,-1500.71,-1506.58
3550.0,3150.0,-1489.69,-1500.96,-1506.87
3600.0,3150.0,-1489.82,-1501.18,-1507.11
3650.0,3150.0,-1489.97,-1501.37,-1507.3
3700.0,3150.0,-1490.13,-1501.54,-1507.45
3750.0,3150.0,-1490.3,-1501.68,-1507.56
3800.0,3150.0,-1490.49,-1501.79,-1507.63
3850.0,3150.0,-1490.68,-1501.89,-1507.68
3900.0,3150.0,-1490.89,-1501.97,-1507.71
3950.0,3150.0,-1491.1,-1502.05,-1507.74
4000.0,3150.0,-1491.33,-1502.12,-1507.76
4050.0,3150.0,-1491.57,-1502.19,-1507.79
4100.0,3150.0,-1491.82,-1502.27,-1507.84
4150.0,3150.0,-1492.08,-1502.36,-1507.9
4200.0,3150.0,-1492.36,-1502.46,-1508.0
4250.0,3150.0,-1492.65,-1502.57,-1508.13
4300.0,3150.0,-1492.96,-1502.71,-1508.29
4350.0,3150.0,-1493.28,-1502.86,-1508.49
4400.0,3150.0,-1493.61,-1503.03,-1508.72
4450.0,3150.0,-1493.97,-1503.22,-1508.98
4500.0,3150.0,-1494.34,-1503.42,-1509.27
4550.0,3150.0,-1494.74,-1503.65,-1509.6
4600.0,3150.0,-1495.15,-1503.88,-1509.94
4650.0,3150.0,-1495.57,-1504.14,-1510.3
4700.0,3150.0,-1496.02,-1504.41,-1510.68
4750.0,3150.0,-1496.48,-1504.69,-1511.07
4800.0,3150.0,-1496.96,-1504.98,-1511.47
4850.0,3150.0,-1497.45,-1505.28,-1511.86
4900.0,3150.0,-1497.95,-1505.59,-1512.27
4950.0,3150.0,-1498.46,-1505.9,-1512.66
5000.0,3150.0,-1498.97,-1506.22,-1513.06
0.0,3200.0,-1477.58,-1485.95,-1493.71
50.0,3200.0,-1477.83,-1485.81,-1493.33
100.0,3200.0,-1478.11,-1485.7,-1492.97
150.0,3200.0,-1478.4,-1485.63,-1492.64
200.0,3200.0,-1478.71,-1485.6,-1492.33
250.0,3200.0,-1479.04,-1485.6,-1492.06
300.0,3200.0,-1479.38,-1485.66,-1491.84
350.0,3200.0,-1479.73,-1485.77,-1491.67
400.0,3200.0,-1480.1,-1485.93,-1491.56
450.0,3200.0,-1480.47,-1486.16,-1491.52
500.0,3200.0,-1480.86,-1486.45,-1491.56
550.0,3200.0,-1481.25,-1486.8,-1491.68
600.0,3200.0,-1481.65,-1487.22,-1491.88
650.0,3200.0,-1482.06,-1487.71,-1492.18
700.0,3200.0,-1482.48,-1488.27,-1492.57
750.0,3200.0,-1482.9,-1488.88,-1493.06
800.0,3200.0,-1483.34,-1489.56,-1493.62
850.0,3200.0,-1483.78,-1490.28,-1494.27
900.0,3200.0,-1484.22,-1491.04,-1495.0
950.0,3200.0,-1484.67,-1491.84,-1495.78
1000.0,3200.0,-1485.12,-1492.65,-1496.62
1050.0,3200.0,-1485.58,-1493.47,-1497.5
1100.0,3200.0,-1486.04,-1494.29,-1498.41
1150.0,3200.0,-1486.49,-1495.08,-1499.32
1200.0,3200.0,-1486.95,-1495.85,-1500.24
1250.0,3200.0,-1487.4,-1496.58,-1501.13
1300.0,3200.0,-1487.84,-1497.26,-1502.0
1350.0,3200.0,-1488.27,-1497.88,-1502.83
1400.0,3200.0,-1488.69,-1498.43,-1503.6
1450.0,3200.0,-1489.09,-1498.93,-1504.32
1500.0,3200.0,-1489.47,-1499.35,-1504.97
1550.0,3200.0,-1489.83,-1499.71,-1505.56
1600.0,3200.0,-1490.17,-1500.0,-1506.07
1650.0,3200.0,-1490.48,-1500.23,-1506.5
1700.0,3200.0,-1490.77,-1500.4,-1506.86
1750.0,3200.0,-1491.02,-1500.52,-1507.15
1800.0,3200.0,-1491.24,-1500.59,-1507.36
1850.0,3200.0,-1491.42,-1500.61,-1507.49
1900.0,3200.0,-1491.57,-1500.6,-1507.56
1950.0,3200.0,-1491.68,-1500.54,-1507.55
2000.0,3200.0,-1491.76,-1500.45,-1507.48
2050.0,3200.0,-1491.8,-1500.33,-1507.35
2100.0,3200.0,-1491.81,-1500.18,-1507.15
2150.0,3200.0,-1491.79,-1500.01,-1506.9
2200.0,3200.0,-1491.74,-1499.81,-1506.6
2250.0,3200.0,-1491.65,-1499.6,-1506.25
2300.0,3200.0,-1491.55,-1499.37,-1505.87
2350.0,3200.0,-1491.42,-1499.12,-1505.46
2400.0,3200.0,-1491.27,-1498.87,-1505.03
2450.0,3200.0,-1491.1,-1498.62,-1504.6
2500.0,3200.0,-1490.93,-1498.37,-1504.18
2550.0,3200.0,-1490.74,-1498.14,-1503.78
2600.0,3200.0,-1490.55,-1497.92,-1503.41
2650.0,3200.0,-1490.36,-1497.74,-1503.08
2700.0,3200.0,-1490.18,-1497.59,-1502.81
2750.0,3200.0,-1489.99,-1497.48,-1502.6
2800.0,3200.0,-1489.82,-1497.42,-1502.46
2850.0,3200.0,-1489.66,-1497.41,-1502.41
2900.0,3200.0,-1489.51,-1497.45,-1502.43
2950.0,3200.0,-1489.38,-1497.55,-1502.52
3000.0,3200.0,-1489.27,-1497.69,-1502.7
3050.0,3200.0,-1489.17,-1497.89,-1502.94
3100.0,3200.0,-1489.1,-1498.12,-1503.23
3150.0,3200.0,-1489.05,-1498.39,-1503.58
3200.0,3200.0,-1489.01,-1498.68,-1503.95
3250.0,3200.0,-1489.0,-1498.99,-1504.35
3300.0,3200.0,-1489.01,-1499.3,-1504.76
3350.0,3200.0,-1489.04,-1499.62,-1505.16
3400.0,3200.0,-1489.08,-1499.92,-1505.54
3450.0,3200.0,-1489.15,-1500.21,-1505.89
3500.0,3200.0,-1489.23,-1500.47,-1506.21
3550.0,3200.0,-1489.32,-1500.71,-1506.48
3600.0,3200.0,-1489.43,-1500.91,-1506.7
3650.0,3200.0,-1489.56,-1501.09,-1506.88
3700.0,3200.0,-1489.69,-1501.23,-1507.01
3750.0,3200.0,-1489.84,-1501.35,-1507.09
3800.0,3200.0,-1490.0,-1501.44,-1507.14
3850.0,3200.0,-1490.17,-1501.52,-1507.16
3900.0,3200.0,-1490.35,-1501.57,-1507.16
3950.0,3200.0,-1490.54,-1501.62,-1507.15
4000.0,3200.0,-1490.75,-1501.66,-1507.14
4050.0,3200.0,-1490.96,-1501.7,-1507.13
4100.0,3200.0,-1491.19,-1501.75,-1507.14
4150.0,3200.0,-1491.43,-1501.81,-1507.17
4200.0,3200.0,-1491.68,-1501.88,-1507.23
4250.0,3200.0,-1491.95,-1501.97,-1507.32
4300.0,3200.0,-1492.24,-1502.08,-1507.45
4350.0,3200.0,-1492.54,-1502.21,-1507.62
4400.0,3200.0,-1492.86,-1502.36,-1507.82
4450.0,3200.0,-1493.2,-1502.53,-1508.07
4500.0,3200.0,-1493.56,-1502.72,-1508.35
4550.0,3200.0,-1493.94,-1502.94,-1508.66
4600.0,3200.0,-1494.34,-1503.17,-1509.0
4650.0,3200.0,-1494.76,-1503.42,-1509.36
4700.0,3200.0,-1495.19,-1503.69,-1509.74
4750.0,3200.0,-1495.64,-1503.98,-1510.14
4800.0,3200.0,-1496.11,-1504.28,-1510.55
4850.0,3200.0,-1496.59,-1504.59,-1510.96
4900.0,3200.0,-1497.09,-1504.91,-1511.37
4950.0,3200.0,-1497.59,-1505.23,-1511.78
5000.0,3200.0,-1498.1,-1505.55,-1512.19
0.0,3250.0,-1477.52,-1485.97,-1494.01
50.0,3250.0,-1477.78,-1485.84,-1493.66
100.0,3250.0,-1478.06,-1485.75,-1493.33
150.0,3250.0,-1478.36,-1485.7,-1493.02
200.0,3250.0,-1478.67,-1485.68,-1492.73
250.0,3250.0,-1479.01,-1485.7,-1492.47
300.0,3250.0,-1479.36,-1485.78,-1492.25
350.0,3250.0,-1479.73,-1485.9,-1492.09
400.0,3250.0,-1480.1,-1486.08,-1491.98
450.0,3250.0,-1480.49,-1486.32,-1491.93
500.0,3250.0,-1480.9,-1486.62,-1491.96
550.0,3250.0,-1481.31,-1486.99,-1492.07
600.0,3250.0,-1481.73,-1487.43,-1492.27
650.0,3250.0,-1482.16,-1487.94,-1492.56
700.0,3250.0,-1482.61,-1488.51,-1492.93
750.0,3250.0,-1483.06,-1489.15,-1493.4
800.0,3250.0,-1483.51,-1489.85,-1493.96
850.0,3250.0,-1483.98,-1490.59,-1494.6
900.0,3250.0,-1484.45,-1491.39,-1495.32
950.0,3250.0,-1484.93,-1492.21,-1496.1
1000.0,3250.0,-1485.4,-1493.05,-1496.94
1050.0,3250.0,-1485.89,-1493.9,-1497.82
1100.0,3250.0,-1486.37,-1494.75,-1498.73
1150.0,3250.0,-1486.85,-1495.57,-1499.65
1200.0,3250.0,-1487.32,-1496.37,-1500.57
1250.0,3250.0,-1487.79,-1497.12,-1501.47
1300.0,3250.0,-1488.25,-1497.83,-1502.35
1350.0,3250.0,-1488.69,-1498.47,-1503.19
1400.0,3250.0,-1489.12,-1499.05,-1503.97
1450.0,3250.0,-1489.53,-1499.55,-1504.7
1500.0,3250.0,-1489.92,-1499.99,-1505.36
1550.0,3250.0,-1490.29,-1500.36,-1505.95
1600.0,3250.0,-1490.62,-1500.65,-1506.46
1650.0,3250.0,-1490.93,-1500.88,-1506.9
1700.0,3250.0,-1491.21,-1501.04,-1507.26
1750.0,3250.0,-1491.45,-1501.15,-1507.54
1800.0,3250.0,-1491.66,-1501.2,-1507.74
1850.0,3250.0,-1491.83,-1501.2,-1507.87
1900.0,3250.0,-1491.96,-1501.16,-1507.92
1950.0,3250.0,-1492.06,-1501.07,-1507.9
2000.0,3250.0,-1492.12,-1500.95,-1507.81
2050.0,3250.0,-1492.14,-1500.79,-1507.65
2100.0,3250.0,-1492.13,-1500.61,-1507.43
2150.0,3250.0,-1492.08,-1500.39,-1507.15
2200.0,3250.0,-1492.0,-1500.15,-1506.82
2250.0,3250.0,-1491.9,-1499.89,-1506.44
2300.0,3250.0,-1491.76,-1499.62,-1506.03
2350.0,3250.0,-1491.61,-1499.34,-1505.59
2400.0,3250.0,-1491.43,-1499.05,-1505.13
2450.0,3250.0,-1491.24,-1498.76,-1504.67
2500.0,3250.0,-1491.04,-1498.48,-1504.21
2550.0,3250.0,-1490.83,-1498.21,-1503.78
2600.0,3250.0,-1490.62,-1497.97,-1503.37
2650.0,3250.0,-1490.41,-1497.76,-1503.02
2700.0,3250.0,-1490.2,-1497.59,-1502.72
2750.0,3250.0,-1489.99,-1497.46,-1502.49
2800.0,3250.0,-1489.8,-1497.38,-1502.33
2850.0,3250.0,-1489.61,-1497.36,-1502.25
2900.0,3250.0,-1489.45,-1497.39,-1502.24
2950.0,3250.0,-1489.29,-1497.47,-1502.32
3000.0,3250.0,-1489.16,-1497.6,-1502.48
3050.0,3250.0,-1489.05,-1497.78,-1502.7
3100.0,3250.0,-1488.95,-1498.0,-1502.98
3150.0,3250.0,-1488.88,-1498.26,-1503.31
3200.0,3250.0,-1488.82,-1498.54,-1503.67
3250.0,3250.0,-1488.79,-1498.84,-1504.06
3300.0,3250.0,-1488.78,-1499.14,-1504.46
3350.0,3250.0,-1488.78,-1499.44,-1504.84
3400.0,3250.0,-1488.8,-1499.73,-1505.21
3450.0,3250.0,-1488.84,-1500.0,-1505.56
3500.0,3250.0,-1488.9,-1500.25,-1505.86
3550.0,3250.0,-1488.97,-1500.47,-1506.12
3600.0,3250.0,-1489.06,-1500.65,-1506.33
3650.0,3250.0,-1489.16,-1500.81,-1506.48
3700.0,3250.0,-1489.27,-1500.93,-1506.6
3750.0,3250.0,-1489.39,-1501.03,-1506.66
3800.0,3250.0,-1489.52,-1501.1,-1506.69
3850.0,3250.0,-1489.67,-1501.15,-1506.68
3900.0,3250.0,-1489.82,-1501.18,-1506.65
3950.0,3250.0,-1489.99,-1501.2,-1506.6
4000.0,3250.0,-1490.17,-1501.21,-1506.55
4050.0,3250.0,-1490.36,-1501.22,-1506.51
4100.0,3250.0,-1490.56,-1501.24,-1506.48
4150.0,3250.0,-1490.78,-1501.27,-1506.47
4200.0,3250.0,-1491.01,-1501.31,-1506.49
4250.0,3250.0,-1491.26,-1501.38,-1506.54
4300.0,3250.0,-1491.53,-1501.46,-1506.64
4350.0,3250.0,-1491.82,-1501.56,-1506.77
4400.0,3250.0,-1492.12,-1501.69,-1506.95
4450.0,3250.0,-1492.45,-1501.85,-1507.17
4500.0,3250.0,-1492.79,-1502.03,-1507.44
4550.0,3250.0,-1493.16,-1502.24,-1507.74
4600.0,3250.0,-1493.55,-1502.47,-1508.07
4650.0,3250.0,-1493.95,-1502.72,-1508.44
4700.0,3250.0,-1494.38,-1502.99,-1508.82
4750.0,3250.0,-1494.82,-1503.28,-1509.23
4800.0,3250.0,-1495.28,-1503.59,-1509.65
4850.0,3250.0,-1495.76,-1503.91,-1510.07
4900.0,3250.0,-1496.25,-1504.23,-1510.5
4950.0,3250.0,-1496.75,-1504.57,-1510.92
5000.0,3250.0,-1497.25,-1504.9,-1511.34
0.0,3300.0,-1477.46,-1485.98,-1494.26
50.0,3300.0,-1477.72,-1485.87,-1493.96
100.0,3300.0,-1478.0,-1485.8,-1493.66
150.0,3300.0,-1478.31,-1485.76,-1493.37
200.0,3300.0,-1478.63,-1485.76,-1493.11
250.0,3300.0,-1478.98,-1485.8,-1492.87
300.0,3300.0,-1479.34,-1485.89,-1492.67
350.0,3300.0,-1479.72,-1486.03,-1492.52
400.0,3300.0,-1480.11,-1486.22,-1492.41
450.0,3300.0,-1480.51,-1486.48,-1492.37
500.0,3300.0,-1480.93,-1486.8,-1492.4
550.0,3300.0,-1481.37,-1487.18,-1492.51
600.0,3300.0,-1481.81,-1487.64,-1492.7
650.0,3300.0,-1482.27,-1488.16,-1492.97
