WELL,MD_FROM,MD_TO,X,Y,Z,UNIT,FACIES,FACIES_NAME
F13,1519.0,1519.2,3882.43,3354.8,-1503.18,LOWER,4,SHALE
F13,1519.2,1519.4,3882.4,3354.86,-1503.36,LOWER,4,SHALE
F13,1519.4,1519.6,3882.36,3354.92,-1503.55,LOWER,4,SHALE
F13,1519.6,1519.8,3882.33,3354.97,-1503.74,LOWER,3,HETEROLITHIC
F13,1519.8,1520.0,3882.3,3355.03,-1503.93,LOWER,3,HETEROLITHIC
F13,1520.0,1520.2,3882.27,3355.08,-1504.12,LOWER,2,SAND_SHALY
F13,1520.2,1520.4,3882.23,3355.14,-1504.31,LOWER,2,SAND_SHALY
F13,1520.4,1520.6,3882.2,3355.19,-1504.5,LOWER,3,HETEROLITHIC
F13,1520.6,1520.8,3882.17,3355.25,-1504.69,LOWER,4,SHALE
F13,1520.8,1521.0,3882.14,3355.3,-1504.88,LOWER,4,SHALE
F13,1521.0,1521.2,3882.1,3355.36,-1505.07,LOWER,4,SHALE
F13,1521.2,1521.4,3882.07,3355.41,-1505.26,LOWER,4,SHALE
F13,1521.4,1521.6,3882.04,3355.47,-1505.45,LOWER,3,HETEROLITHIC
F13,1521.6,1521.8,3882.01,3355.53,-1505.64,LOWER,2,SAND_SHALY
F14,1498.6,1498.8,1853.62,2580.73,-1488.7,UPPER,1,SAND_CLEAN
F14,1498.8,1499.0,1853.62,2580.73,-1488.9,UPPER,1,SAND_CLEAN
F14,1499.0,1499.2,1853.62,2580.73,-1489.1,UPPER,1,SAND_CLEAN
F14,1499.2,1499.4,1853.62,2580.73,-1489.3,UPPER,1,SAND_CLEAN
F14,1499.4,1499.6,1853.62,2580.73,-1489.5,UPPER,1,SAND_CLEAN
F14,1499.6,1499.8,1853.62,2580.73,-1489.7,UPPER,1,SAND_CLEAN
F14,1499.8,1500.0,1853.62,2580.73,-1489.9,UPPER,1,SAND_CLEAN
F14,1500.0,1500.2,1853.62,2580.73,-1490.1,UPPER,1,SAND_CLEAN
F14,1500.2,1500.4,1853.62,2580.73,-1490.3,UPPER,1,SAND_CLEAN
F14,1500.4,1500.6,1853.62,2580.73,-1490.5,UPPER,1,SAND_CLEAN
F14,1500.6,1500.8,1853.62,2580.73,-1490.7,UPPER,1,SAND_CLEAN
F14,1500.8,1501.0,1853.62,2580.73,-1490.9,UPPER,1,SAND_CLEAN
F14,1501.0,1501.2,1853.62,2580.73,-1491.1,UPPER,1,SAND_CLEAN
F14,1501.2,1501.4,1853.62,2580.73,-1491.3,UPPER,1,SAND_CLEAN
F14,1501.4,1501.6,1853.62,2580.73,-1491.5,UPPER,1,SAND_CLEAN
F14,1501.6,1501.8,1853.62,2580.73,-1491.7,UPPER,2,SAND_SHALY
F14,1501.8,1502.0,1853.62,2580.73,-1491.9,UPPER,3,HETEROLITHIC
F14,1502.0,1502.2,1853.62,2580.73,-1492.1,UPPER,4,SHALE
F14,1502.2,1502.4,1853.62,2580.73,-1492.3,UPPER,4,SHALE
F14,1502.4,1502.6,1853.62,2580.73,-1492.5,UPPER,4,SHALE
F14,1502.6,1502.8,1853.62,2580.73,-1492.7,UPPER,3,HETEROLITHIC
F14,1502.8,1503.0,1853.62,2580.73,-1492.9,UPPER,3,HETEROLITHIC
F14,1503.0,1503.2,1853.62,2580.73,-1493.1,UPPER,2,SAND_SHALY
F14,1503.2,1503.4,1853.62,2580.73,-1493.3,UPPER,1,SAND_CLEAN
F14,1503.4,1503.6,1853.62,2580.73,-1493.5,UPPER,1,SAND_CLEAN
F14,1503.6,1503.8,1853.62,2580.73,-1493.7,UPPER,1,SAND_CLEAN
F14,1503.8,1504.0,1853.62,2580.73,-1493.9,UPPER,1,SAND_CLEAN
F14,1504.0,1504.2,1853.62,2580.73,-1494.1,UPPER,1,SAND_CLEAN
F14,1504.2,1504.4,1853.62,2580.73,-1494.3,UPPER,1,SAND_CLEAN
F14,1504.4,1504.6,1853.62,2580.73,-1494.5,UPPER,1,SAND_CLEAN
F14,1504.6,1504.8,1853.62,2580.73,-1494.7,UPPER,2,SAND_SHALY
F14,1504.8,1505.0,1853.62,2580.73,-1494.9,UPPER,2,SAND_SHALY
F14,1505.0,1505.2,1853.62,2580.73,-1495.1,UPPER,2,SAND_SHALY
F14,1505.2,1505.4,1853.62,2580.73,-1495.3,UPPER,1,SAND_CLEAN
F14,1505.4,1505.6,1853.62,2580.73,-1495.5,UPPER,1,SAND_CLEAN
F14,1505.6,1505.8,1853.62,2580.73,-1495.7,UPPER,1,SAND_CLEAN
F14,1505.8,1506.0,1853.62,2580.73,-1495.9,UPPER,1,SAND_CLEAN
F14,1506.0,1506.2,1853.62,2580.73,-1496.1,LOWER,4,SHALE
F14,1506.2,1506.4,1853.62,2580.73,-1496.3,LOWER,4,SHALE
F14,1506.4,1506.6,1853.62,2580.73,-1496.5,LOWER,4,SHALE
F14,1506.6,1506.8,1853.62,2580.73,-1496.7,LOWER,4,SHALE
F14,1506.8,1507.0,1853.62,2580.73,-1496.9,LOWER,4,SHALE
F14,1507.0,1507.2,1853.62,2580.73,-1497.1,LOWER,4,SHALE
F14,1507.2,1507.4,1853.62,2580.73,-1497.3,LOWER,4,SHALE
F14,1507.4,1507.6,1853.62,2580.73,-1497.5,LOWER,3,HETEROLITHIC
F14,1507.6,1507.8,1853.62,2580.73,-1497.7,LOWER,2,SAND_SHALY
F14,1507.8,1508.0,1853.62,2580.73,-1497.9,LOWER,1,SAND_CLEAN
F14,1508.0,1508.2,1853.62,2580.73,-1498.1,LOWER,1,SAND_CLEAN
F14,1508.2,1508.4,1853.62,2580.73,-1498.3,LOWER,1,SAND_CLEAN
F14,1508.4,1508.6,1853.62,2580.73,-1498.5,LOWER,1,SAND_CLEAN
F14,1508.6,1508.8,1853.62,2580.73,-1498.7,LOWER,2,SAND_SHALY
F14,1508.8,1509.0,1853.62,2580.73,-1498.9,LOWER,3,HETEROLITHIC
F14,1509.0,1509.2,1853.62,2580.73,-1499.1,LOWER,3,HETEROLITHIC
F14,1509.2,1509.4,1853.62,2580.73,-1499.3,LOWER,3,HETEROLITHIC
F14,1509.4,1509.6,1853.62,2580.73,-1499.5,LOWER,3,HETEROLITHIC
F14,1509.6,1509.8,1853.62,2580.73,-1499.7,LOWER,3,HETEROLITHIC
F14,1509.8,1510.0,1853.62,2580.73,-1499.9,LOWER,2,SAND_SHALY
F14,1510.0,1510.2,1853.62,2580.73,-1500.1,LOWER,2,SAND_SHALY
F14,1510.2,1510.4,1853.62,2580.73,-1500.3,LOWER,2,SAND_SHALY
F14,1510.4,1510.6,1853.62,2580.73,-1500.5,LOWER,2,SAND_SHALY
F14,1510.6,1510.8,1853.62,2580.73,-1500.7,LOWER,2,SAND_SHALY
F14,1510.8,1511.0,1853.62,2580.73,-1500.9,LOWER,2,SAND_SHALY
F14,1511.0,1511.2,1853.62,2580.73,-1501.1,LOWER,2,SAND_SHALY
F14,1511.2,1511.4,1853.62,2580.73,-1501.3,LOWER,3,HETEROLITHIC
F14,1511.4,1511.6,1853.62,2580.73,-1501.5,LOWER,3,HETEROLITHIC
F14,1511.6,1511.8,1853.62,2580.73,-1501.7,LOWER,4,SHALE
F14,1511.8,1512.0,1853.62,2580.73,-1501.9,LOWER,4,SHALE
F14,1512.0,1512.2,1853.62,2580.73,-1502.1,LOWER,4,SHALE
F14,1512.2,1512.4,1853.62,2580.73,-1502.3,LOWER,4,SHALE
F14,1512.4,1512.6,1853.62,2580.73,-1502.5,LOWER,4,SHALE
F14,1512.6,1512.8,1853.62,2580.73,-1502.7,LOWER,3,HETEROLITHIC
F14,1512.8,1513.0,1853.62,2580.73,-1502.9,LOWER,3,HETEROLITHIC
F14,1513.0,1513.2,1853.62,2580.73,-1503.1,LOWER,3,HETEROLITHIC
F14,1513.2,1513.4,1853.62,2580.73,-1503.3,LOWER,2,SAND_SHALY
F14,1513.4,1513.6,1853.62,2580.73,-1503.5,LOWER,2,SAND_SHALY
F14,1513.6,1513.8,1853.62,2580.73,-1503.7,LOWER,3,HETEROLITHIC
F14,1513.8,1514.0,1853.62,2580.73,-1503.9,LOWER,3,HETEROLITHIC
F14,1514.0,1514.2,1853.62,2580.73,-1504.1,LOWER,2,SAND_SHALY
F14,1514.2,1514.4,1853.62,2580.73,-1504.3,LOWER,2,SAND_SHALY
F14,1514.4,1514.6,1853.62,2580.73,-1504.5,LOWER,1,SAND_CLEAN
F15,1491.4,1491.6,552.45,3340.24,-1481.5,UPPER,1,SAND_CLEAN
F15,1491.6,1491.8,552.45,3340.24,-1481.7,UPPER,1,SAND_CLEAN
F15,1491.8,1492.0,552.45,3340.24,-1481.9,UPPER,2,SAND_SHALY
F15,1492.0,1492.2,552.45,3340.24,-1482.1,UPPER,3,HETEROLITHIC
F15,1492.2,1492.4,552.45,3340.24,-1482.3,UPPER,4,SHALE
F15,1492.4,1492.6,552.45,3340.24,-1482.5,UPPER,4,SHALE
F15,1492.6,1492.8,552.45,3340.24,-1482.7,UPPER,4,SHALE
F15,1492.8,1493.0,552.45,3340.24,-1482.9,UPPER,4,SHALE
F15,1493.0,1493.2,552.45,3340.24,-1483.1,UPPER,4,SHALE
F15,1493.2,1493.4,552.45,3340.24,-1483.3,UPPER,4,SHALE
F15,1493.4,1493.6,552.45,3340.24,-1483.5,UPPER,4,SHALE
F15,1493.6,1493.8,552.45,3340.24,-1483.7,UPPER,3,HETEROLITHIC
F15,1493.8,1494.0,552.45,3340.24,-1483.9,UPPER,3,HETEROLITHIC
F15,1494.0,1494.2,552.45,3340.24,-1484.1,UPPER,2,SAND_SHALY
F15,1494.2,1494.4,552.45,3340.24,-1484.3,UPPER,2,SAND_SHALY
F15,1494.4,1494.6,552.45,3340.24,-1484.5,UPPER,1,SAND_CLEAN
F15,1494.6,1494.8,552.45,3340.24,-1484.7,UPPER,1,SAND_CLEAN
F15,1494.8,1495.0,552.45,3340.24,-1484.9,UPPER,5,CEMENTED
F15,1495.0,1495.2,552.45,3340.24,-1485.1,UPPER,1,SAND_CLEAN
F15,1495.2,1495.4,552.45,3340.24,-1485.3,UPPER,1,SAND_CLEAN
F15,1495.4,1495.6,552.45,3340.24,-1485.5,UPPER,1,SAND_CLEAN
F15,1495.6,1495.8,552.45,3340.24,-1485.7,UPPER,1,SAND_CLEAN
F15,1495.8,1496.0,552.45,3340.24,-1485.9,UPPER,1,SAND_CLEAN
F15,1496.0,1496.2,552.45,3340.24,-1486.1,UPPER,1,SAND_CLEAN
F15,1496.2,1496.4,552.45,3340.24,-1486.3,UPPER,1,SAND_CLEAN
F15,1496.4,1496.6,552.45,3340.24,-1486.5,UPPER,1,SAND_CLEAN
F15,1496.6,1496.8,552.45,3340.24,-1486.7,UPPER,1,SAND_CLEAN
F15,1496.8,1497.0,552.45,3340.24,-1486.9,UPPER,2,SAND_SHALY
F15,1497.0,1497.2,552.45,3340.24,-1487.1,UPPER,2,SAND_SHALY
F15,1497.2,1497.4,552.45,3340.24,-1487.3,UPPER,2,SAND_SHALY
F15,1497.4,1497.6,552.45,3340.24,-1487.5,LOWER,4,SHALE
F15,1497.6,1497.8,552.45,3340.24,-1487.7,LOWER,4,SHALE
F15,1497.8,1498.0,552.45,3340.24,-1487.9,LOWER,4,SHALE
F15,1498.0,1498.2,552.45,3340.24,-1488.1,LOWER,4,SHALE
F15,1498.2,1498.4,552.45,3340.24,-1488.3,LOWER,4,SHALE
F15,1498.4,1498.6,552.45,3340.24,-1488.5,LOWER,2,SAND_SHALY
F15,1498.6,1498.8,552.45,3340.24,-1488.7,LOWER,1,SAND_CLEAN
F15,1498.8,1499.0,552.45,3340.24,-1488.9,LOWER,1,SAND_CLEAN
F15,1499.0,1499.2,552.45,3340.24,-1489.1,LOWER,1,SAND_CLEAN
F15,1499.2,1499.4,552.45,3340.24,-1489.3,LOWER,1,SAND_CLEAN
F15,1499.4,1499.6,552.45,3340.24,-1489.5,LOWER,3,HETEROLITHIC
F15,1499.6,1499.8,552.45,3340.24,-1489.7,LOWER,3,HETEROLITHIC
F15,1499.8,1500.0,552.45,3340.24,-1489.9,LOWER,4,SHALE
F15,1500.0,1500.2,552.45,3340.24,-1490.1,LOWER,3,HETEROLITHIC
F15,1500.2,1500.4,552.45,3340.24,-1490.3,LOWER,3,HETEROLITHIC
F15,1500.4,1500.6,552.45,3340.24,-1490.5,LOWER,5,CEMENTED
F15,1500.6,1500.8,552.45,3340.24,-1490.7,LOWER,5,CEMENTED
F15,1500.8,1501.0,552.45,3340.24,-1490.9,LOWER,3,HETEROLITHIC
F15,1501.0,1501.2,552.45,3340.24,-1491.1,LOWER,3,HETEROLITHIC
F15,1501.2,1501.4,552.45,3340.24,-1491.3,LOWER,4,SHALE
F15,1501.4,1501.6,552.45,3340.24,-1491.5,LOWER,4,SHALE
F15,1501.6,1501.8,552.45,3340.24,-1491.7,LOWER,4,SHALE
F15,1501.8,1502.0,552.45,3340.24,-1491.9,LOWER,4,SHALE
F15,1502.0,1502.2,552.45,3340.24,-1492.1,LOWER,4,SHALE
F15,1502.2,1502.4,552.45,3340.24,-1492.3,LOWER,4,SHALE
F15,1502.4,1502.6,552.45,3340.24,-1492.5,LOWER,3,HETEROLITHIC
F15,1502.6,1502.8,552.45,3340.24,-1492.7,LOWER,3,HETEROLITHIC
F16,1504.8,1505.0,4207.76,1312.57,-1494.9,UPPER,4,SHALE
F16,1505.0,1505.2,4207.76,1312.57,-1495.1,UPPER,4,SHALE
F16,1505.2,1505.4,4207.76,1312.57,-1495.3,UPPER,4,SHALE
F16,1505.4,1505.6,4207.76,1312.57,-1495.5,UPPER,4,SHALE
F16,1505.6,1505.8,4207.76,1312.57,-1495.7,UPPER,4,SHALE
F16,1505.8,1506.0,4207.76,1312.57,-1495.9,UPPER,4,SHALE
F16,1506.0,1506.2,4207.76,1312.57,-1496.1,UPPER,4,SHALE
F16,1506.2,1506.4,4207.76,1312.57,-1496.3,UPPER,4,SHALE
F16,1506.4,1506.6,4207.76,1312.57,-1496.5,UPPER,4,SHALE
F16,1506.6,1506.8,4207.76,1312.57,-1496.7,UPPER,3,HETEROLITHIC
F16,1506.8,1507.0,4207.76,1312.57,-1496.9,UPPER,2,SAND_SHALY
F16,1507.0,1507.2,4207.76,1312.57,-1497.1,UPPER,5,CEMENTED
F16,1507.2,1507.4,4207.76,1312.57,-1497.3,UPPER,1,SAND_CLEAN
F16,1507.4,1507.6,4207.76,1312.57,-1497.5,UPPER,2,SAND_SHALY
F16,1507.6,1507.8,4207.76,1312.57,-1497.7,UPPER,2,SAND_SHALY
F16,1507.8,1508.0,4207.76,1312.57,-1497.9,UPPER,2,SAND_SHALY
F16,1508.0,1508.2,4207.76,1312.57,-1498.1,UPPER,2,SAND_SHALY
F16,1508.2,1508.4,4207.76,1312.57,-1498.3,UPPER,3,HETEROLITHIC
F16,1508.4,1508.6,4207.76,1312.57,-1498.5,UPPER,4,SHALE
F16,1508.6,1508.8,4207.76,1312.57,-1498.7,UPPER,4,SHALE
F16,1508.8,1509.0,4207.76,1312.57,-1498.9,UPPER,4,SHALE
F16,1509.0,1509.2,4207.76,1312.57,-1499.1,UPPER,4,SHALE
F16,1509.2,1509.4,4207.76,1312.57,-1499.3,UPPER,4,SHALE
F16,1509.4,1509.6,4207.76,1312.57,-1499.5,UPPER,4,SHALE
F16,1509.6,1509.8,4207.76,1312.57,-1499.7,UPPER,4,SHALE
F16,1509.8,1510.0,4207.76,1312.57,-1499.9,UPPER,4,SHALE
F16,1510.0,1510.2,4207.76,1312.57,-1500.1,UPPER,4,SHALE
F16,1510.2,1510.4,4207.76,1312.57,-1500.3,UPPER,4,SHALE
F16,1510.4,1510.6,4207.76,1312.57,-1500.5,UPPER,4,SHALE
F16,1510.6,1510.8,4207.76,1312.57,-1500.7,UPPER,4,SHALE
F16,1510.8,1511.0,4207.76,1312.57,-1500.9,UPPER,4,SHALE
F16,1511.0,1511.2,4207.76,1312.57,-1501.1,UPPER,4,SHALE
F16,1511.2,1511.4,4207.76,1312.57,-1501.3,UPPER,4,SHALE
F16,1511.4,1511.6,4207.76,1312.57,-1501.5,LOWER,3,HETEROLITHIC
F16,1511.6,1511.8,4207.76,1312.57,-1501.7,LOWER,2,SAND_SHALY
F16,1511.8,1512.0,4207.76,1312.57,-1501.9,LOWER,2,SAND_SHALY
F16,1512.0,1512.2,4207.76,1312.57,-1502.1,LOWER,1,SAND_CLEAN
F16,1512.2,1512.4,4207.76,1312.57,-1502.3,LOWER,1,SAND_CLEAN
F16,1512.4,1512.6,4207.76,1312.57,-1502.5,LOWER,2,SAND_SHALY
F16,1512.6,1512.8,4207.76,1312.57,-1502.7,LOWER,2,SAND_SHALY
F16,1512.8,1513.0,4207.76,1312.57,-1502.9,LOWER,2,SAND_SHALY
F16,1513.0,1513.2,4207.76,1312.57,-1503.1,LOWER,1,SAND_CLEAN
F16,1513.2,1513.4,4207.76,1312.57,-1503.3,LOWER,2,SAND_SHALY
F16,1513.4,1513.6,4207.76,1312.57,-1503.5,LOWER,2,SAND_SHALY
F16,1513.6,1513.8,4207.76,1312.57,-1503.7,LOWER,3,HETEROLITHIC
F16,1513.8,1514.0,4207.76,1312.57,-1503.9,LOWER,3,HETEROLITHIC
F16,1514.0,1514.2,4207.76,1312.57,-1504.1,LOWER,4,SHALE
F16,1514.2,1514.4,4207.76,1312.57,-1504.3,LOWER,4,SHALE
F16,1514.4,1514.6,4207.76,1312.57,-1504.5,LOWER,4,SHALE
F16,1514.6,1514.8,4207.76,1312.57,-1504.7,LOWER,4,SHALE
F16,1514.8,1515.0,4207.76,1312.57,-1504.9,LOWER,4,SHALE
F16,1515.0,1515.2,4207.76,1312.57,-1505.1,LOWER,3,HETEROLITHIC
F16,1515.2,1515.4,4207.76,1312.57,-1505.3,LOWER,3,HETEROLITHIC
F16,1515.4,1515.6,4207.76,1312.57,-1505.5,LOWER,2,SAND_SHALY
F16,1515.6,1515.8,4207.76,1312.57,-1505.7,LOWER,2,SAND_SHALY
F16,1515.8,1516.0,4207.76,1312.57,-1505.9,LOWER,2,SAND_SHALY
F16,1516.0,1516.2,4207.76,1312.57,-1506.1,LOWER,3,HETEROLITHIC
F16,1516.2,1516.4,4207.76,1312.57,-1506.3,LOWER,4,SHALE
F16,1516.4,1516.6,4207.76,1312.57,-1506.5,LOWER,4,SHALE
F16,1516.6,1516.8,4207.76,1312.57,-1506.7,LOWER,4,SHALE
F16,1516.8,1517.0,4207.76,1312.57,-1506.9,LOWER,4,SHALE
F16,1517.0,1517.2,4207.76,1312.57,-1507.1,LOWER,4,SHALE
F16,1517.2,1517.4,4207.76,1312.57,-1507.3,LOWER,4,SHALE
F16,1517.4,1517.6,4207.76,1312.57,-1507.5,LOWER,4,SHALE
F16,1517.6,1517.8,4207.76,1312.57,-1507.7,LOWER,4,SHALE
F16,1517.8,1518.0,4207.76,1312.57,-1507.9,LOWER,3,HETEROLITHIC
F16,1518.0,1518.2,4207.76,1312.57,-1508.1,LOWER,3,HETEROLITHIC
F16,1518.2,1518.4,4207.76,1312.57,-1508.3,LOWER,2,SAND_SHALY
F16,1518.4,1518.6,4207.76,1312.57,-1508.5,LOWER,2,SAND_SHALY
F16,1518.6,1518.8,4207.76,1312.57,-1508.7,LOWER,2,SAND_SHALY
F16,1518.8,1519.0,4207.76,1312.57,-1508.9,LOWER,2,SAND_SHALY
F16,1519.0,1519.2,4207.76,1312.57,-1509.1,LOWER,3,HETEROLITHIC
F16,1519.2,1519.4,4207.76,1312.57,-1509.3,LOWER,2,SAND_SHALY
F17,1504.4,1504.6,3702.51,1173.17,-1490.27,UPPER,1,SAND_CLEAN
F17,1504.6,1504.8,3702.48,1173.13,-1490.46,UPPER,1,SAND_CLEAN
F17,1504.8,1505.0,3702.46,1173.1,-1490.65,UPPER,2,SAND_SHALY
F17,1505.0,1505.2,3702.43,1173.06,-1490.85,UPPER,2,SAND_SHALY
F17,1505.2,1505.4,3702.4,1173.02,-1491.04,UPPER,3,HETEROLITHIC
F17,1505.4,1505.6,3702.37,1172.98,-1491.24,UPPER,3,HETEROLITHIC
F17,1505.6,1505.8,3702.35,1172.95,-1491.43,UPPER,4,SHALE
F17,1505.8,1506.0,3702.32,1172.91,-1491.63,UPPER,4,SHALE
F17,1506.0,1506.2,3702.29,1172.87,-1491.82,UPPER,4,SHALE
F17,1506.2,1506.4,3702.26,1172.84,-1492.02,UPPER,4,SHALE
F17,1506.4,1506.6,3702.24,1172.8,-1492.21,UPPER,4,SHALE
F17,1506.6,1506.8,3702.21,1172.76,-1492.41,UPPER,4,SHALE
F17,1506.8,1507.0,3702.18,1172.72,-1492.6,UPPER,4,SHALE
F17,1507.0,1507.2,3702.15,1172.69,-1492.79,UPPER,4,SHALE
F17,1507.2,1507.4,3702.13,1172.65,-1492.99,UPPER,4,SHALE
F17,1507.4,1507.6,3702.1,1172.61,-1493.18,UPPER,3,HETEROLITHIC
F17,1507.6,1507.8,3702.07,1172.57,-1493.38,UPPER,3,HETEROLITHIC
F17,1507.8,1508.0,3702.05,1172.54,-1493.57,UPPER,3,HETEROLITHIC
F17,1508.0,1508.2,3702.02,1172.5,-1493.77,UPPER,3,HETEROLITHIC
F17,1508.2,1508.4,3701.99,1172.46,-1493.96,UPPER,5,CEMENTED
F17,1508.4,1508.6,3701.96,1172.42,-1494.16,UPPER,2,SAND_SHALY
F17,1508.6,1508.8,3701.94,1172.39,-1494.35,UPPER,2,SAND_SHALY
F17,1508.8,1509.0,3701.91,1172.35,-1494.55,UPPER,2,SAND_SHALY
F17,1509.0,1509.2,3701.88,1172.31,-1494.74,UPPER,3,HETEROLITHIC
F17,1509.2,1509.4,3701.85,1172.27,-1494.93,UPPER,3,HETEROLITHIC
F17,1509.4,1509.6,3701.83,1172.24,-1495.13,UPPER,3,HETEROLITHIC
F17,1509.6,1509.8,3701.8,1172.2,-1495.32,UPPER,4,SHALE
F17,1509.8,1510.0,3701.77,1172.16,-1495.52,UPPER,4,SHALE
F17,1510.0,1510.2,3701.74,1172.12,-1495.71,UPPER,4,SHALE
F17,1510.2,1510.4,3701.72,1172.09,-1495.91,UPPER,4,SHALE
F17,1510.4,1510.6,3701.69,1172.05,-1496.1,UPPER,4,SHALE
F17,1510.6,1510.8,3701.66,1172.01,-1496.3,UPPER,4,SHALE
F17,1510.8,1511.0,3701.64,1171.97,-1496.49,UPPER,4,SHALE
F17,1511.0,1511.2,3701.61,1171.94,-1496.69,UPPER,4,SHALE
F17,1511.2,1511.4,3701.58,1171.9,-1496.88,UPPER,4,SHALE
F17,1511.4,1511.6,3701.55,1171.86,-1497.07,UPPER,4,SHALE
F17,1511.6,1511.8,3701.53,1171.82,-1497.27,UPPER,3,HETEROLITHIC
F17,1511.8,1512.0,3701.5,1171.79,-1497.46,UPPER,3,HETEROLITHIC
F17,1512.0,1512.2,3701.47,1171.75,-1497.66,UPPER,2,SAND_SHALY
F17,1512.2,1512.4,3701.44,1171.71,-1497.85,UPPER,2,SAND_SHALY
F17,1512.4,1512.6,3701.42,1171.67,-1498.05,UPPER,5,CEMENTED
F17,1512.6,1512.8,3701.39,1171.64,-1498.24,UPPER,2,SAND_SHALY
F17,1512.8,1513.0,3701.36,1171.6,-1498.44,LOWER,2,SAND_SHALY
F17,1513.0,1513.2,3701.33,1171.56,-1498.63,LOWER,2,SAND_SHALY
F17,1513.2,1513.4,3701.31,1171.53,-1498.83,LOWER,2,SAND_SHALY
F17,1513.4,1513.6,3701.28,1171.49,-1499.02,LOWER,2,SAND_SHALY
F17,1513.6,1513.8,3701.25,1171.45,-1499.21,LOWER,1,SAND_CLEAN
F17,1513.8,1514.0,3701.23,1171.41,-1499.41,LOWER,1,SAND_CLEAN
F17,1514.0,1514.2,3701.2,1171.38,-1499.6,LOWER,5,CEMENTED
F17,1514.2,1514.4,3701.17,1171.34,-1499.8,LOWER,5,CEMENTED
F17,1514.4,1514.6,3701.14,1171.3,-1499.99,LOWER,5,CEMENTED
F17,1514.6,1514.8,3701.12,1171.26,-1500.19,LOWER,2,SAND_SHALY
F17,1514.8,1515.0,3701.09,1171.23,-1500.38,LOWER,2,SAND_SHALY
F17,1515.0,1515.2,3701.06,1171.19,-1500.58,LOWER,3,HETEROLITHIC
F17,1515.2,1515.4,3701.03,1171.15,-1500.77,LOWER,2,SAND_SHALY
F17,1515.4,1515.6,3701.01,1171.11,-1500.97,LOWER,2,SAND_SHALY
F17,1515.6,1515.8,3700.98,1171.08,-1501.16,LOWER,2,SAND_SHALY
F17,1515.8,1516.0,3700.95,1171.04,-1501.35,LOWER,1,SAND_CLEAN
F17,1516.0,1516.2,3700.93,1171.0,-1501.55,LOWER,1,SAND_CLEAN
F17,1516.2,1516.4,3700.9,1170.96,-1501.74,LOWER,1,SAND_CLEAN
F17,1516.4,1516.6,3700.87,1170.93,-1501.94,LOWER,5,CEMENTED
F17,1516.6,1516.8,3700.84,1170.89,-1502.13,LOWER,2,SAND_SHALY
F17,1516.8,1517.0,3700.82,1170.85,-1502.33,LOWER,1,SAND_CLEAN
F17,1517.0,1517.2,3700.79,1170.81,-1502.52,LOWER,1,SAND_CLEAN
F17,1517.2,1517.4,3700.76,1170.78,-1502.72,LOWER,1,SAND_CLEAN
F17,1517.4,1517.6,3700.73,1170.74,-1502.91,LOWER,1,SAND_CLEAN
F17,1517.6,1517.8,3700.71,1170.7,-1503.11,LOWER,1,SAND_CLEAN
F17,1517.8,1518.0,3700.68,1170.66,-1503.3,LOWER,1,SAND_CLEAN
F17,1518.0,1518.2,3700.65,1170.63,-1503.5,LOWER,1,SAND_CLEAN
F17,1518.2,1518.4,3700.62,1170.59,-1503.69,LOWER,1,SAND_CLEAN
F17,1518.4,1518.6,3700.6,1170.55,-1503.88,LOWER,2,SAND_SHALY
F17,1518.6,1518.8,3700.57,1170.51,-1504.08,LOWER,3,HETEROLITHIC
F17,1518.8,1519.0,3700.54,1170.48,-1504.27,LOWER,3,HETEROLITHIC
F17,1519.0,1519.2,3700.52,1170.44,-1504.47,LOWER,4,SHALE
F17,1519.2,1519.4,3700.49,1170.4,-1504.66,LOWER,4,SHALE
F17,1519.4,1519.6,3700.46,1170.36,-1504.86,LOWER,4,SHALE
F17,1519.6,1519.8,3700.43,1170.33,-1505.05,LOWER,3,HETEROLITHIC
F17,1519.8,1520.0,3700.41,1170.29,-1505.25,LOWER,2,SAND_SHALY
F17,1520.0,1520.2,3700.38,1170.25,-1505.44,LOWER,1,SAND_CLEAN
F17,1520.2,1520.4,3700.35,1170.22,-1505.64,LOWER,1,SAND_CLEAN
F17,1520.4,1520.6,3700.32,1170.18,-1505.83,LOWER,1,SAND_CLEAN
F17,1520.6,1520.8,3700.3,1170.14,-1506.02,LOWER,5,CEMENTED
F17,1520.8,1521.0,3700.27,1170.1,-1506.22,LOWER,5,CEMENTED
F18,1513.8,1514.0,4465.46,2082.84,-1503.9,UPPER,4,SHALE
F18,1514.0,1514.2,4465.46,2082.84,-1504.1,UPPER,4,SHALE
F18,1514.2,1514.4,4465.46,2082.84,-1504.3,UPPER,4,SHALE
F18,1514.4,1514.6,4465.46,2082.84,-1504.5,UPPER,3,HETEROLITHIC
F18,1514.6,1514.8,4465.46,2082.84,-1504.7,UPPER,3,HETEROLITHIC
F18,1514.8,1515.0,4465.46,2082.84,-1504.9,UPPER,2,SAND_SHALY
F18,1515.0,1515.2,4465.46,2082.84,-1505.1,UPPER,2,SAND_SHALY
F18,1515.2,1515.4,4465.46,2082.84,-1505.3,UPPER,1,SAND_CLEAN
F18,1515.4,1515.6,4465.46,2082.84,-1505.5,UPPER,1,SAND_CLEAN
F18,1515.6,1515.8,4465.46,2082.84,-1505.7,UPPER,2,SAND_SHALY
F18,1515.8,1516.0,4465.46,2082.84,-1505.9,UPPER,2,SAND_SHALY
