HOLE_ID,FROM,TO,LITH
TS071,18.8,19.2,SAND
TS071,19.2,19.3,SLIME
TS071,19.3,19.35,SAND
TS071,19.35,21.6,CLAY
TS072,0.0,0.85,CAP
TS072,0.85,2.2,SAND
TS072,2.2,2.25,SLIME
TS072,2.25,2.5,SAND
TS072,2.5,2.65,SLIME
TS072,2.65,2.75,SAND
TS072,2.75,4.55,SLIME
TS072,4.55,4.9,SAND
TS072,4.9,5.0,SLIME
TS072,5.0,8.35,SAND
TS072,8.35,8.65,SLIME
TS072,8.65,8.95,SAND
TS072,8.95,9.05,SLIME
TS072,9.05,10.25,SAND
TS072,10.25,10.3,SLIME
TS072,10.3,10.75,SAND
TS072,10.75,11.2,SLIME
TS072,11.2,12.3,SAND
TS072,12.3,12.4,SLIME
TS072,12.4,12.55,SAND
TS072,12.55,12.75,SLIME
TS072,12.75,12.9,SAND
TS072,12.9,12.95,SLIME
TS072,12.95,13.7,SAND
TS072,13.7,13.75,SLIME
TS072,13.75,13.85,SAND
TS072,13.85,13.9,SLIME
TS072,13.9,14.0,SAND
TS072,14.0,14.1,SLIME
TS072,14.1,14.15,SAND
TS072,14.15,14.25,SLIME
TS072,14.25,14.35,SAND
TS072,14.35,14.4,SLIME
TS072,14.4,15.5,SAND
TS072,15.5,15.6,SLIME
TS072,15.6,18.1,SAND
TS072,18.1,18.3,SLIME
TS072,18.3,20.5,SAND
TS072,20.5,20.55,SLIME
TS072,20.55,22.2,SAND
TS072,22.2,24.1,CLAY
TS073,0.0,0.65,CAP
TS073,0.65,1.85,SAND
TS073,1.85,2.05,SLIME
TS073,2.05,2.25,SAND
TS073,2.25,2.4,SLIME
TS073,2.4,3.25,SAND
TS073,3.25,3.5,SLIME
TS073,3.5,3.55,SAND
TS073,3.55,3.6,SLIME
TS073,3.6,3.65,SAND
TS073,3.65,3.8,SLIME
TS073,3.8,5.45,SAND
TS073,5.45,5.5,SLIME
TS073,5.5,6.15,SAND
TS073,6.15,6.2,SLIME
TS073,6.2,6.25,SAND
TS073,6.25,6.4,SLIME
TS073,6.4,7.25,SAND
TS073,7.25,7.4,SLIME
TS073,7.4,7.95,SAND
TS073,7.95,8.35,SLIME
TS073,8.35,8.7,SAND
TS073,8.7,8.9,SLIME
TS073,8.9,9.05,SAND
TS073,9.05,9.1,SLIME
TS073,9.1,9.5,SAND
TS073,9.5,9.8,SLIME
TS073,9.8,9.95,SAND
TS073,9.95,10.1,SLIME
TS073,10.1,10.15,SAND
TS073,10.15,10.2,SLIME
TS073,10.2,10.5,SAND
TS073,10.5,11.55,SLIME
TS073,11.55,11.65,SAND
TS073,11.65,11.7,SLIME
TS073,11.7,11.75,SAND
TS073,11.75,12.0,SLIME
TS073,12.0,12.6,SAND
TS073,12.6,12.85,SLIME
TS073,12.85,12.9,SAND
TS073,12.9,13.2,SLIME
TS073,13.2,13.65,SAND
TS073,13.65,13.75,SLIME
TS073,13.75,14.8,SAND
TS073,14.8,14.9,SLIME
TS073,14.9,16.45,SAND
TS073,16.45,16.6,SLIME
TS073,16.6,16.85,SAND
TS073,16.85,16.95,SLIME
TS073,16.95,17.0,SAND
TS073,17.0,17.05,SLIME
TS073,17.05,17.6,SAND
TS073,17.6,17.65,SLIME
TS073,17.65,17.8,SAND
TS073,17.8,18.45,SLIME
TS073,18.45,18.6,SAND
TS073,18.6,18.75,SLIME
TS073,18.75,18.95,SAND
TS073,18.95,19.1,SLIME
TS073,19.1,19.15,SAND
TS073,19.15,19.2,SLIME
TS073,19.2,20.0,SAND
TS073,20.0,21.15,SLIME
TS073,21.15,23.2,SAND
TS073,23.2,24.15,SLIME
TS073,24.15,24.2,SAND
TS073,24.2,24.5,SLIME
TS073,24.5,25.05,SAND
TS073,25.05,26.3,CLAY
TS074,0.0,2.45,SAND
TS074,2.45,2.8,SLIME
TS074,2.8,3.45,SAND
TS074,3.45,3.5,SLIME
TS074,3.5,6.25,SAND
TS074,6.25,6.35,SLIME
TS074,6.35,7.15,SAND
TS074,7.15,7.25,SLIME
TS074,7.25,7.3,SAND
TS074,7.3,8.4,SLIME
TS074,8.4,8.45,SAND
TS074,8.45,8.5,SLIME
TS074,8.5,10.3,SAND
TS074,10.3,10.4,SLIME
TS074,10.4,11.1,SAND
TS074,11.1,11.2,SLIME
TS074,11.2,12.45,SAND
TS074,12.45,12.6,SLIME
TS074,12.6,12.95,SAND
TS074,12.95,13.0,SLIME
TS074,13.0,13.2,SAND
TS074,13.2,13.35,SLIME
TS074,13.35,14.15,SAND
TS074,14.15,14.25,SLIME
TS074,14.25,15.6,SAND
TS074,15.6,15.65,SLIME
TS074,15.65,17.3,SAND
TS074,17.3,17.35,SLIME
TS074,17.35,17.5,SAND
TS074,17.5,17.95,SLIME
TS074,17.95,18.1,SAND
TS074,18.1,18.15,SLIME
TS074,18.15,18.8,SAND
TS074,18.8,19.15,SLIME
TS074,19.15,20.2,SAND
TS074,20.2,20.45,SLIME
TS074,20.45,23.45,SAND
TS074,23.45,23.8,SLIME
TS074,23.8,23.85,SAND
TS074,23.85,24.0,SLIME
TS074,24.0,25.1,CLAY
TS075,0.0,2.25,SAND
TS075,2.25,2.65,SLIME
TS075,2.65,2.7,SAND
TS075,2.7,2.9,SLIME
TS075,2.9,6.05,SAND
TS075,6.05,6.1,SLIME
TS075,6.1,6.2,SAND
TS075,6.2,6.35,SLIME
TS075,6.35,7.25,SAND
TS075,7.25,7.3,SLIME
TS075,7.3,7.35,SAND
TS075,7.35,9.0,SLIME
TS075,9.0,9.1,SAND
TS075,9.1,9.15,SLIME
TS075,9.15,9.3,SAND
TS075,9.3,9.35,SLIME
TS075,9.35,9.55,SAND
TS075,9.55,9.6,SLIME
TS075,9.6,10.6,SAND
TS075,10.6,10.7,SLIME
TS075,10.7,12.2,SAND
TS075,12.2,12.5,SLIME
TS075,12.5,12.95,SAND
TS075,12.95,13.0,SLIME
TS075,13.0,13.2,SAND
TS075,13.2,13.25,SLIME
TS075,13.25,15.3,SAND
TS075,15.3,15.55,SLIME
TS075,15.55,15.75,SAND
TS075,15.75,15.9,SLIME
TS075,15.9,16.5,SAND
TS075,16.5,16.6,SLIME
TS075,16.6,17.2,SAND
TS075,17.2,17.25,SLIME
TS075,17.25,17.3,SAND
TS075,17.3,18.3,SLIME
TS075,18.3,19.8,SAND
TS075,19.8,19.85,SLIME
TS075,19.85,20.0,SAND
TS075,20.0,20.25,SLIME
TS075,20.25,21.75,SAND
TS075,21.75,24.0,CLAY
TS076,0.0,0.05,SAND
TS076,0.05,0.35,SLIME
TS076,0.35,0.45,SAND
TS076,0.45,1.6,SLIME
TS076,1.6,2.0,SAND
TS076,2.0,2.05,SLIME
TS076,2.05,2.1,SAND
TS076,2.1,2.45,SLIME
TS076,2.45,2.85,SAND
TS076,2.85,3.3,SLIME
TS076,3.3,3.55,SAND
TS076,3.55,3.6,SLIME
TS076,3.6,3.65,SAND
TS076,3.65,3.7,SLIME
TS076,3.7,3.75,SAND
TS076,3.75,3.8,SLIME
TS076,3.8,6.15,SAND
TS076,6.15,6.25,SLIME
TS076,6.25,7.3,SAND
TS076,7.3,8.5,SLIME
TS076,8.5,8.75,SAND
TS076,8.75,8.8,SLIME
TS076,8.8,8.85,SAND
TS076,8.85,9.0,SLIME
TS076,9.0,9.1,SAND
TS076,9.1,9.15,SLIME
TS076,9.15,11.3,SAND
TS076,11.3,12.65,SLIME
TS076,12.65,12.8,SAND
TS076,12.8,12.85,SLIME
TS076,12.85,13.35,SAND
TS076,13.35,13.4,SLIME
TS076,13.4,13.45,SAND
TS076,13.45,13.6,SLIME
TS076,13.6,14.25,SAND
TS076,14.25,14.35,SLIME
TS076,14.35,15.15,SAND
TS076,15.15,15.25,SLIME
TS076,15.25,15.45,SAND
TS076,15.45,15.75,SLIME
TS076,15.75,16.85,SAND
TS076,16.85,17.05,SLIME
TS076,17.05,17.15,SAND
TS076,17.15,18.5,CLAY
TS077,0.0,0.2,SAND
TS077,0.2,0.25,SLIME
TS077,0.25,0.35,SAND
TS077,0.35,0.4,SLIME
TS077,0.4,0.95,SAND
TS077,0.95,1.0,SLIME
TS077,1.0,1.05,SAND
TS077,1.05,1.1,SLIME
TS077,1.1,1.15,SAND
TS077,1.15,1.2,SLIME
TS077,1.2,2.75,SAND
TS077,2.75,2.85,SLIME
TS077,2.85,2.9,SAND
TS077,2.9,3.6,SLIME
TS077,3.6,4.65,SAND
TS077,4.65,4.75,SLIME
TS077,4.75,4.85,SAND
TS077,4.85,4.95,SLIME
TS077,4.95,5.65,SAND
TS077,5.65,5.7,SLIME
TS077,5.7,6.5,SAND
TS077,6.5,6.8,SLIME
TS077,6.8,6.95,SAND
TS077,6.95,7.2,SLIME
TS077,7.2,7.35,SAND
TS077,7.35,7.7,SLIME
TS077,7.7,7.9,SAND
TS077,7.9,8.4,SLIME
TS077,8.4,8.45,SAND
TS077,8.45,8.5,SLIME
TS077,8.5,9.0,SAND
TS077,9.0,11.05,SLIME
TS077,11.05,12.4,CLAY
TS078,0.0,0.55,SAND
TS078,0.55,0.6,SLIME
TS078,0.6,0.65,SAND
TS078,0.65,0.7,SLIME
TS078,0.7,2.75,SAND
TS078,2.75,2.85,SLIME
TS078,2.85,3.2,SAND
TS078,3.2,3.45,SLIME
TS078,3.45,3.5,SAND
TS078,3.5,4.0,SLIME
TS078,4.0,5.1,SAND
TS078,5.1,5.55,SLIME
TS078,5.55,5.65,SAND
TS078,5.65,5.75,SLIME
TS078,5.75,6.85,SAND
TS078,6.85,6.95,SLIME
TS078,6.95,7.0,SAND
TS078,7.0,7.3,SLIME
TS078,7.3,7.7,SAND
TS078,7.7,8.0,SLIME
TS078,8.0,10.3,CLAY
TS079,0.0,1.75,SAND
TS079,1.75,1.85,SLIME
TS079,1.85,3.35,SAND
TS079,3.35,3.5,SLIME
TS079,3.5,3.6,SAND
TS079,3.6,3.75,SLIME
TS079,3.75,3.9,SAND
TS079,3.9,4.05,SLIME
TS079,4.05,4.2,SAND
TS079,4.2,4.4,SLIME
TS079,4.4,4.5,SAND
TS079,4.5,4.6,SLIME
TS079,4.6,5.1,SAND
TS079,5.1,5.6,SLIME
TS079,5.6,5.65,SAND
TS079,5.65,6.25,SLIME
TS079,6.25,6.4,SAND
TS079,6.4,6.5,SLIME
TS079,6.5,7.8,CLAY
TS080,0.0,0.95,CAP
TS080,0.95,2.95,SAND
TS080,2.95,3.05,SLIME
TS080,3.05,4.45,SAND
TS080,4.45,4.5,SLIME
TS080,4.5,4.65,SAND
TS080,4.65,5.05,SLIME
TS080,5.05,5.1,SAND
TS080,5.1,5.5,SLIME
TS080,5.5,5.6,SAND
TS080,5.6,5.75,SLIME
TS080,5.75,6.15,SAND
TS080,6.15,6.3,SLIME
TS080,6.3,6.55,SAND
TS080,6.55,6.6,SLIME
TS080,6.6,6.65,SAND
TS080,6.65,6.8,SLIME
TS080,6.8,7.9,CLAY
TS081,0.0,0.65,CAP
TS081,0.65,1.4,SAND
TS081,1.4,1.45,SLIME
TS081,1.45,1.6,SAND
TS081,1.6,1.85,SLIME
TS081,1.85,1.9,SAND
TS081,1.9,1.95,SLIME
TS081,1.95,2.05,SAND
TS081,2.05,2.25,SLIME
TS081,2.25,2.45,SAND
TS081,2.45,2.55,SLIME
TS081,2.55,2.65,SAND
TS081,2.65,3.0,SLIME
TS081,3.0,3.65,SAND
TS081,3.65,4.0,SLIME
TS081,4.0,4.2,SAND
TS081,4.2,4.25,SLIME
TS081,4.25,4.3,SAND
TS081,4.3,4.35,SLIME
TS081,4.35,4.4,SAND
TS081,4.4,4.75,SLIME
TS081,4.75,5.2,SAND
TS081,5.2,6.8,SLIME
TS081,6.8,7.3,SAND
TS081,7.3,8.8,CLAY
TS082,0.0,0.15,CAP
TS082,0.15,0.25,SAND
TS082,0.25,0.35,SLIME
TS082,0.35,0.85,SAND
TS082,0.85,0.9,SLIME
TS082,0.9,1.7,SAND
TS082,1.7,1.75,SLIME
TS082,1.75,1.9,SAND
TS082,1.9,1.95,SLIME
TS082,1.95,2.05,SAND
TS082,2.05,2.1,SLIME
TS082,2.1,3.0,SAND
TS082,3.0,3.05,SLIME
TS082,3.05,4.0,SAND
TS082,4.0,4.3,SLIME
TS082,4.3,4.35,SAND
TS082,4.35,4.5,SLIME
TS082,4.5,4.85,SAND
TS082,4.85,6.05,SLIME
TS082,6.05,8.45,SAND
TS082,8.45,10.1,CLAY
TS083,0.0,1.0,CAP
TS083,1.0,1.1,SLIME
TS083,1.1,1.15,SAND
TS083,1.15,1.25,SLIME
TS083,1.25,1.5,SAND
TS083,1.5,2.2,SLIME
TS083,2.2,2.6,SAND
TS083,2.6,2.65,SLIME
TS083,2.65,2.7,SAND
TS083,2.7,2.75,SLIME
TS083,2.75,2.8,SAND
TS083,2.8,2.85,SLIME
TS083,2.85,3.4,SAND
TS083,3.4,3.5,SLIME
TS083,3.5,3.75,SAND
TS083,3.75,4.5,SLIME
TS083,4.5,4.55,SAND
TS083,4.55,4.8,SLIME
TS083,4.8,4.9,SAND
TS083,4.9,5.75,SLIME
TS083,5.75,6.25,SAND
TS083,6.25,6.3,SLIME
TS083,6.3,7.0,SAND
TS083,7.0,7.25,SLIME
TS083,7.25,9.45,SAND
TS083,9.45,10.1,SLIME
TS083,10.1,10.15,SAND
TS083,10.15,10.25,SLIME
TS083,10.25,10.45,SAND
TS083,10.45,10.5,SLIME
TS083,10.5,12.8,CLAY
TS084,0.0,0.75,CAP
TS084,0.75,1.8,SAND
TS084,1.8,1.9,SLIME
TS084,1.9,1.95,SAND
TS084,1.95,2.1,SLIME
TS084,2.1,2.7,SAND
TS084,2.7,3.0,SLIME
TS084,3.0,4.35,SAND
TS084,4.35,5.4,SLIME
TS084,5.4,7.8,SAND
TS084,7.8,8.0,SLIME
TS084,8.0,9.6,SAND
TS084,9.6,9.75,SLIME
TS084,9.75,10.05,SAND
TS084,10.05,10.3,SLIME
TS084,10.3,10.55,SAND
TS084,10.55,10.65,SLIME
TS084,10.65,10.7,SAND
TS084,10.7,10.85,SLIME
TS084,10.85,10.95,SAND
TS084,10.95,11.35,SLIME
TS084,11.35,12.95,SAND
TS084,12.95,13.0,SLIME
TS084,13.0,15.1,SAND
TS084,15.1,16.2,CLAY
TS085,0.0,1.0,CAP
TS085,1.0,1.8,SAND
TS085,1.8,1.95,SLIME
TS085,1.95,4.0,SAND
TS085,4.0,4.6,SLIME
TS085,4.6,4.7,SAND
TS085,4.7,5.35,SLIME
TS085,5.35,7.0,SAND
TS085,7.0,7.05,SLIME
TS085,7.05,7.8,SAND
TS085,7.8,7.85,SLIME
TS085,7.85,7.9,SAND
TS085,7.9,8.1,SLIME
TS085,8.1,9.15,SAND
TS085,9.15,10.0,SLIME
TS085,10.0,10.1,SAND
TS085,10.1,10.25,SLIME
TS085,10.25,10.3,SAND
TS085,10.3,10.4,SLIME
TS085,10.4,11.0,SAND
TS085,11.0,11.05,SLIME
TS085,11.05,11.3,SAND
TS085,11.3,11.35,SLIME
TS085,11.35,12.25,SAND
TS085,12.25,12.3,SLIME
TS085,12.3,12.45,SAND
TS085,12.45,12.5,SLIME
TS085,12.5,12.8,SAND
TS085,12.8,12.85,SLIME
TS085,12.85,12.95,SAND
TS085,12.95,13.1,SLIME
TS085,13.1,14.45,SAND
TS085,14.45,14.5,SLIME
TS085,14.5,14.6,SAND
TS085,14.6,14.65,SLIME
TS085,14.65,14.7,SAND
TS085,14.7,15.15,SLIME
TS085,15.15,15.35,SAND
TS085,15.35,15.4,SLIME
TS085,15.4,15.45,SAND
TS085,15.45,15.5,SLIME
TS085,15.5,16.0,SAND
TS085,16.0,16.1,SLIME
TS085,16.1,16.15,SAND
TS085,16.15,16.2,SLIME
TS085,16.2,16.3,SAND
TS085,16.3,16.4,SLIME
TS085,16.4,16.65,SAND
TS085,16.65,17.05,SLIME
TS085,17.05,17.1,SAND
TS085,17.1,17.9,SLIME
TS085,17.9,17.95,SAND
TS085,17.95,18.0,SLIME
TS085,18.0,18.1,SAND
TS085,18.1,18.8,SLIME
TS085,18.8,19.05,SAND
TS085,19.05,20.4,CLAY
TS086,0.0,2.2,CAP
TS086,2.2,2.35,SLIME
TS086,2.35,4.0,SAND
TS086,4.0,4.35,SLIME
TS086,4.35,4.6,SAND
TS086,4.6,4.75,SLIME
TS086,4.75,4.8,SAND
TS086,4.8,5.3,SLIME
TS086,5.3,5.6,SAND
TS086,5.6,5.75,SLIME
TS086,5.75,5.9,SAND
TS086,5.9,6.05,SLIME
TS086,6.05,6.75,SAND
TS086,6.75,7.2,SLIME
TS086,7.2,7.4,SAND
TS086,7.4,7.45,SLIME
TS086,7.45,7.5,SAND
TS086,7.5,7.6,SLIME
TS086,7.6,8.9,SAND
TS086,8.9,9.15,SLIME
TS086,9.15,9.45,SAND
TS086,9.45,9.5,SLIME
TS086,9.5,9.55,SAND
TS086,9.55,9.7,SLIME
TS086,9.7,9.75,SAND
TS086,9.75,10.2,SLIME
TS086,10.2,10.6,SAND
TS086,10.6,10.65,SLIME
TS086,10.65,10.9,SAND
TS086,10.9,10.95,SLIME
TS086,10.95,11.05,SAND
TS086,11.05,11.25,SLIME
TS086,11.25,12.25,SAND
TS086,12.25,12.35,SLIME
TS086,12.35,12.4,SAND
TS086,12.4,12.6,SLIME
TS086,12.6,12.7,SAND
TS086,12.7,12.75,SLIME
TS086,12.75,13.0,SAND
TS086,13.0,13.6,SLIME
TS086,13.6,13.65,SAND
TS086,13.65,13.9,SLIME
TS086,13.9,15.8,SAND
TS086,15.8,15.85,SLIME
TS086,15.85,15.9,SAND
TS086,15.9,15.95,SLIME
TS086,15.95,16.15,SAND
TS086,16.15,16.3,SLIME
TS086,16.3,16.35,SAND
TS086,16.35,16.4,SLIME
TS086,16.4,16.45,SAND
TS086,16.45,16.5,SLIME
TS086,16.5,16.55,SAND
TS086,16.55,16.6,SLIME
TS086,16.6,16.9,SAND
TS086,16.9,16.95,SLIME
TS086,16.95,17.0,SAND
TS086,17.0,17.15,SLIME
TS086,17.15,18.05,SAND
TS086,18.05,19.0,SLIME
TS086,19.0,19.25,SAND
TS086,19.25,19.6,SLIME
TS086,19.6,19.8,SAND
TS086,19.8,19.85,SLIME
TS086,19.85,20.5,SAND
TS086,20.5,20.55,SLIME
TS086,20.55,20.7,SAND
TS086,20.7,20.75,SLIME
TS086,20.75,21.95,SAND
TS086,21.95,22.3,SLIME
TS086,22.3,22.55,SAND
TS086,22.55,22.6,SLIME
TS086,22.6,22.65,SAND
TS086,22.65,22.85,SLIME
TS086,22.85,24.3,CLAY
TS087,0.0,0.9,CAP
TS087,0.9,2.05,SAND
TS087,2.05,2.15,SLIME
TS087,2.15,4.2,SAND
TS087,4.2,4.35,SLIME
TS087,4.35,4.55,SAND
TS087,4.55,4.95,SLIME
TS087,4.95,5.0,SAND
TS087,5.0,5.25,SLIME
TS087,5.25,5.35,SAND
TS087,5.35,5.6,SLIME
TS087,5.6,5.9,SAND
TS087,5.9,6.25,SLIME
TS087,6.25,7.1,SAND
TS087,7.1,7.5,SLIME
TS087,7.5,7.7,SAND
TS087,7.7,7.9,SLIME
TS087,7.9,10.05,SAND
TS087,10.05,10.1,SLIME
TS087,10.1,10.3,SAND
TS087,10.3,10.35,SLIME
TS087,10.35,10.4,SAND
TS087,10.4,10.45,SLIME
TS087,10.45,11.0,SAND
TS087,11.0,11.1,SLIME
TS087,11.1,12.1,SAND
TS087,12.1,12.25,SLIME
TS087,12.25,12.95,SAND
TS087,12.95,13.25,SLIME
TS087,13.25,13.3,SAND
TS087,13.3,13.5,SLIME
TS087,13.5,13.55,SAND
TS087,13.55,13.6,SLIME
TS087,13.6,13.65,SAND
TS087,13.65,13.7,SLIME
TS087,13.7,15.7,SAND
TS087,15.7,15.75,SLIME
TS087,15.75,15.95,SAND
TS087,15.95,16.6,SLIME
TS087,16.6,16.65,SAND
TS087,16.65,16.8,SLIME
TS087,16.8,17.75,SAND
TS087,17.75,17.8,SLIME
TS087,17.8,17.85,SAND
TS087,17.85,18.75,SLIME
TS087,18.75,18.8,SAND
TS087,18.8,18.85,SLIME
TS087,18.85,21.25,SAND
TS087,21.25,21.35,SLIME
TS087,21.35,21.7,SAND
TS087,21.7,21.95,SLIME
TS087,21.95,22.75,SAND
TS087,22.75,22.9,SLIME
TS087,22.9,22.95,SAND
TS087,22.95,23.0,SLIME
TS087,23.0,23.05,SAND
TS087,23.05,23.7,SLIME
TS087,23.7,24.85,SAND
TS087,24.85,26.7,CLAY
TS088,0.0,0.25,SAND
TS088,0.25,0.7,SLIME
TS088,0.7,0.8,SAND
TS088,0.8,0.85,SLIME
TS088,0.85,2.5,SAND
TS088,2.5,2.85,SLIME
TS088,2.85,2.95,SAND
TS088,2.95,3.0,SLIME
TS088,3.0,3.15,SAND
TS088,3.15,3.3,SLIME
TS088,3.3,3.9,SAND
TS088,3.9,4.55,SLIME
TS088,4.55,4.6,SAND
TS088,4.6,4.8,SLIME
TS088,4.8,4.85,SAND
TS088,4.85,5.5,SLIME
TS088,5.5,5.65,SAND
TS088,5.65,5.75,SLIME
TS088,5.75,7.45,SAND
TS088,7.45,7.9,SLIME
TS088,7.9,8.1,SAND
TS088,8.1,8.15,SLIME
TS088,8.15,8.35,SAND
TS088,8.35,8.4,SLIME
TS088,8.4,8.45,SAND
TS088,8.45,8.8,SLIME
TS088,8.8,10.1,SAND
TS088,10.1,10.65,SLIME
TS088,10.65,10.9,SAND
TS088,10.9,11.1,SLIME
TS088,11.1,11.15,SAND
TS088,11.15,11.65,SLIME
TS088,11.65,11.9,SAND
TS088,11.9,12.55,SLIME
TS088,12.55,12.6,SAND
TS088,12.6,12.7,SLIME
TS088,12.7,13.05,SAND
TS088,13.05,13.1,SLIME
TS088,13.1,13.7,SAND
TS088,13.7,13.75,SLIME
TS088,13.75,15.65,SAND
TS088,15.65,15.7,SLIME
TS088,15.7,16.0,SAND
TS088,16.0,16.05,SLIME
TS088,16.05,16.1,SAND
TS088,16.1,16.15,SLIME
TS088,16.15,16.2,SAND
TS088,16.2,16.25,SLIME
TS088,16.25,16.3,SAND
TS088,16.3,16.35,SLIME
TS088,16.35,16.4,SAND
TS088,16.4,16.8,SLIME
TS088,16.8,17.35,SAND
TS088,17.35,17.5,SLIME
TS088,17.5,17.8,SAND
TS088,17.8,17.9,SLIME
TS088,17.9,20.3,SAND
TS088,20.3,20.75,SLIME
TS088,20.75,20.8,SAND
TS088,20.8,20.85,SLIME
TS088,20.85,20.9,SAND
TS088,20.9,21.55,SLIME
TS088,21.55,21.65,SAND
TS088,21.65,21.9,SLIME
TS088,21.9,22.1,SAND
TS088,22.1,22.15,SLIME
TS088,22.15,23.55,SAND
TS088,23.55,23.6,SLIME
TS088,23.6,23.85,SAND
TS088,23.85,24.05,SLIME
TS088,24.05,25.6,CLAY
TS089,0.0,1.55,SAND
TS089,1.55,1.6,SLIME
TS089,1.6,2.65,SAND
TS089,2.65,2.8,SLIME
TS089,2.8,2.85,SAND
TS089,2.85,3.05,SLIME
TS089,3.05,3.1,SAND
TS089,3.1,3.5,SLIME
TS089,3.5,4.3,SAND
TS089,4.3,4.35,SLIME
TS089,4.35,4.5,SAND
TS089,4.5,4.65,SLIME
TS089,4.65,4.7,SAND
TS089,4.7,4.75,SLIME
TS089,4.75,5.1,SAND
TS089,5.1,5.2,SLIME
TS089,5.2,7.4,SAND
TS089,7.4,9.2,SLIME
TS089,9.2,10.0,SAND
TS089,10.0,10.1,SLIME
TS089,10.1,10.15,SAND
TS089,10.15,10.25,SLIME
TS089,10.25,10.45,SAND
TS089,10.45,10.5,SLIME
TS089,10.5,10.95,SAND
TS089,10.95,11.3,SLIME
TS089,11.3,12.3,SAND
TS089,12.3,12.45,SLIME
TS089,12.45,13.3,SAND
TS089,13.3,13.35,SLIME
TS089,13.35,13.45,SAND
TS089,13.45,13.75,SLIME
TS089,13.75,13.8,SAND
TS089,13.8,13.85,SLIME
TS089,13.85,14.95,SAND
TS089,14.95,15.3,SLIME
TS089,15.3,15.45,SAND
TS089,15.45,15.5,SLIME
TS089,15.5,15.6,SAND
TS089,15.6,16.7,SLIME
TS089,16.7,16.9,SAND
TS089,16.9,17.0,SLIME
TS089,17.0,17.05,SAND
TS089,17.05,17.1,SLIME
TS089,17.1,17.25,SAND
TS089,17.25,17.3,SLIME
TS089,17.3,17.35,SAND
TS089,17.35,17.65,SLIME
TS089,17.65,18.15,SAND
TS089,18.15,18.2,SLIME
TS089,18.2,19.5,SAND
TS089,19.5,19.8,SLIME
TS089,19.8,19.85,SAND
TS089,19.85,19.9,SLIME
TS089,19.9,20.3,SAND
TS089,20.3,20.35,SLIME
TS089,20.35,20.4,SAND
TS089,20.4,20.75,SLIME
TS089,20.75,21.2,SAND
TS089,21.2,22.3,CLAY
TS090,0.0,0.6,SLIME
TS090,0.6,0.65,SAND
TS090,0.65,0.7,SLIME
TS090,0.7,1.0,SAND
TS090,1.0,1.4,SLIME
TS090,1.4,1.55,SAND
TS090,1.55,1.6,SLIME
TS090,1.6,1.8,SAND
TS090,1.8,1.85,SLIME
TS090,1.85,2.5,SAND
TS090,2.5,2.55,SLIME
TS090,2.55,3.2,SAND
TS090,3.2,4.05,SLIME
TS090,4.05,4.55,SAND
TS090,4.55,4.65,SLIME
TS090,4.65,4.85,SAND
TS090,4.85,4.9,SLIME
TS090,4.9,4.95,SAND
TS090,4.95,5.0,SLIME
TS090,5.0,7.5,SAND
TS090,7.5,7.8,SLIME
TS090,7.8,7.9,SAND
TS090,7.9,8.6,SLIME
TS090,8.6,9.2,SAND
TS090,9.2,9.6,SLIME
TS090,9.6,9.65,SAND
TS090,9.65,9.7,SLIME
TS090,9.7,10.2,SAND
TS090,10.2,10.25,SLIME
TS090,10.25,10.35,SAND
TS090,10.35,10.45,SLIME
TS090,10.45,11.05,SAND
TS090,11.05,11.5,SLIME
TS090,11.5,12.0,SAND
TS090,12.0,12.05,SLIME
TS090,12.05,12.3,SAND
TS090,12.3,12.35,SLIME
TS090,12.35,12.4,SAND
TS090,12.4,12.45,SLIME
TS090,12.45,13.25,SAND
TS090,13.25,13.8,SLIME
TS090,13.8,14.95,SAND
TS090,14.95,15.35,SLIME
TS090,15.35,16.6,CLAY
TS091,0.0,0.05,SAND
TS091,0.05,0.5,SLIME
TS091,0.5,2.3,SAND
TS091,2.3,2.55,SLIME
TS091,2.55,3.3,SAND
TS091,3.3,3.4,SLIME
TS091,3.4,3.45,SAND
TS091,3.45,3.5,SLIME
TS091,3.5,3.65,SAND
TS091,3.65,3.85,SLIME
TS091,3.85,4.5,SAND
TS091,4.5,4.7,SLIME
TS091,4.7,4.75,SAND
TS091,4.75,4.8,SLIME
TS091,4.8,6.9,SAND
TS091,6.9,6.95,SLIME
TS091,6.95,7.35,SAND
TS091,7.35,7.45,SLIME
TS091,7.45,7.5,SAND
TS091,7.5,8.45,SLIME
TS091,8.45,8.5,SAND
TS091,8.5,8.7,SLIME
TS091,8.7,9.0,SAND
TS091,9.0,9.1,SLIME
TS091,9.1,9.15,SAND
TS091,9.15,9.25,SLIME
TS091,9.25,9.65,SAND
TS091,9.65,9.8,SLIME
TS091,9.8,10.8,SAND
TS091,10.8,11.65,SLIME
TS091,11.65,12.85,SAND
TS091,12.85,14.3,CLAY
TS092,0.0,0.45,SAND
TS092,0.45,0.5,SLIME
TS092,0.5,1.9,SAND
TS092,1.9,2.05,SLIME
TS092,2.05,4.25,SAND
TS092,4.25,5.65,SLIME
TS092,5.65,5.7,SAND
TS092,5.7,6.2,SLIME
TS092,6.2,6.85,SAND
TS092,6.85,8.7,CLAY
TS093,0.0,0.1,SAND
TS093,0.1,0.4,SLIME
TS093,0.4,0.5,SAND
TS093,0.5,0.7,SLIME
TS093,0.7,3.8,SAND
