HOLE_ID,FROM,TO,AU_GPT,CU_PPM,AS_PPM,CN_WAD_PPM,MOISTURE_PCT,CN_WAD_BDL
TS079,3.35,3.5,0.488,969.0,344.0,0.76,29.1,0
TS079,3.5,3.6,0.377,1024.0,144.0,0.52,13.3,0
TS079,3.6,3.75,0.432,1192.0,641.0,0.55,29.1,0
TS079,3.75,3.9,0.407,959.0,367.0,0.5,13.9,1
TS079,3.9,4.05,0.316,686.0,744.0,1.07,32.1,0
TS079,4.05,4.2,0.222,550.0,275.0,0.5,13.4,0
TS079,4.2,4.4,0.343,680.0,394.0,2.43,28.4,0
TS079,4.4,4.5,0.309,538.0,242.0,0.5,14.5,1
TS079,4.5,4.6,0.353,512.0,632.0,1.02,28.3,0
TS079,4.6,5.1,0.389,498.0,230.0,0.5,11.5,1
TS079,5.1,5.6,0.488,915.0,438.0,1.19,32.9,0
TS079,5.6,5.65,0.358,549.0,283.0,0.5,17.6,1
TS079,5.65,6.25,0.495,611.0,419.0,0.58,34.3,0
TS079,6.25,6.4,0.265,425.0,265.0,1.26,15.2,0
TS079,6.4,6.5,0.312,431.0,537.0,2.95,31.6,0
TS079,6.5,7.8,0.007,48.0,33.0,0.5,18.1,1
TS080,0.0,0.48,,,155.0,0.5,16.4,1
TS080,0.48,0.95,,,221.0,0.5,12.7,1
TS080,0.95,1.95,0.142,445.0,142.0,0.5,14.2,1
TS080,1.95,2.95,0.112,420.0,318.0,0.5,21.1,1
TS080,2.95,3.05,0.239,712.0,1883.0,0.56,36.3,0
TS080,3.05,4.45,0.158,526.0,886.0,0.5,18.4,1
TS080,4.45,4.5,0.353,306.0,536.0,3.48,29.4,0
TS080,4.5,4.65,0.263,302.0,216.0,0.5,12.8,1
TS080,4.65,5.05,0.183,242.0,582.0,1.5,29.5,0
TS080,5.05,5.1,0.269,273.0,198.0,0.5,12.0,1
TS080,5.1,5.5,0.204,459.0,541.0,0.5,29.0,1
TS080,5.5,5.6,0.498,733.0,905.0,0.5,12.2,1
TS080,5.6,5.75,0.312,490.0,1495.0,0.5,30.2,1
TS080,5.75,6.15,0.295,621.0,516.0,0.5,13.6,1
TS080,6.15,6.3,0.093,351.0,680.0,0.5,30.0,0
TS080,6.3,6.55,0.104,435.0,649.0,0.5,14.6,1
TS080,6.55,6.6,0.311,770.0,860.0,0.62,33.5,0
TS080,6.6,6.65,0.239,709.0,432.0,0.5,14.5,1
TS080,6.65,6.8,0.304,816.0,402.0,0.59,32.3,0
TS080,6.8,7.9,0.008,37.0,39.0,0.5,19.7,1
TS081,0.0,0.65,,,179.0,0.5,13.1,1
TS081,0.65,1.4,0.091,497.0,284.0,0.5,14.8,1
TS081,1.4,1.45,0.123,706.0,730.0,0.5,34.3,1
TS081,1.45,1.6,0.132,630.0,524.0,0.5,16.3,1
TS081,1.6,1.85,0.113,1004.0,340.0,0.81,28.6,0
TS081,1.85,1.9,0.275,1013.0,198.0,0.5,11.5,1
TS081,1.9,1.95,0.245,1052.0,232.0,0.5,28.8,1
TS081,1.95,2.05,0.384,1130.0,230.0,0.5,12.8,1
TS081,2.05,2.25,0.183,887.0,464.0,0.5,30.7,1
TS081,2.25,2.45,0.24,697.0,188.0,0.5,10.1,1
TS081,2.45,2.55,0.244,596.0,459.0,2.03,32.3,0
TS081,2.55,2.65,0.518,932.0,228.0,1.29,12.7,0
TS081,2.65,3.0,0.616,802.0,210.0,2.27,32.8,0
TS081,3.0,3.65,0.274,670.0,255.0,0.74,10.7,0
TS081,3.65,4.0,0.215,457.0,584.0,0.5,31.6,1
TS081,4.0,4.2,0.282,365.0,319.0,0.5,9.8,1
TS081,4.2,4.25,0.216,380.0,783.0,0.94,29.7,0
TS081,4.25,4.3,0.265,329.0,309.0,0.5,12.3,1
TS081,4.3,4.35,0.253,403.0,1067.0,0.53,29.4,0
TS081,4.35,4.4,0.278,530.0,379.0,0.5,12.2,1
TS081,4.4,4.75,0.254,337.0,1129.0,0.5,28.4,1
TS081,4.75,5.2,0.562,819.0,208.0,0.5,11.3,1
TS081,5.2,6.0,0.149,541.0,491.0,0.5,31.6,1
TS081,6.0,6.8,0.229,652.0,793.0,0.55,29.4,0
TS081,6.8,7.3,0.208,931.0,541.0,1.5,16.6,0
TS081,7.3,8.05,0.012,30.0,13.0,0.5,21.3,1
TS081,8.05,8.8,0.011,30.0,10.0,0.5,21.4,1
TS082,0.0,0.15,,,472.0,0.5,14.3,1
TS082,0.15,0.25,0.123,719.0,258.0,0.5,12.5,1
TS082,0.25,0.35,0.207,755.0,510.0,0.5,31.2,1
TS082,0.35,0.85,0.154,594.0,179.0,0.5,12.0,1
TS082,0.85,0.9,0.112,654.0,1645.0,0.5,33.5,1
TS082,0.9,1.7,0.11,594.0,307.0,0.5,13.5,1
TS082,1.7,1.75,0.282,1091.0,962.0,0.76,27.7,0
TS082,1.75,1.9,0.25,970.0,587.0,1.21,10.3,0
TS082,1.9,1.95,0.309,687.0,588.0,1.13,25.2,0
TS082,1.95,2.05,0.253,876.0,383.0,0.88,7.0,0
TS082,2.05,2.1,0.252,807.0,611.0,0.75,25.3,0
TS082,2.1,3.0,0.212,670.0,332.0,0.64,8.5,0
TS082,3.0,3.05,0.413,649.0,525.0,0.5,22.4,1
TS082,3.05,4.0,0.27,443.0,115.0,0.5,11.2,1
TS082,4.0,4.3,0.468,693.0,689.0,0.71,26.5,0
TS082,4.3,4.35,0.283,370.0,339.0,0.5,8.6,1
TS082,4.35,4.5,0.739,852.0,513.0,0.9,30.8,0
TS082,4.5,4.85,0.354,566.0,241.0,0.5,9.8,1
TS082,4.85,6.05,0.18,356.0,1462.0,1.27,32.5,0
TS082,6.05,7.25,0.242,571.0,166.0,0.5,13.4,1
TS082,7.25,8.45,0.217,353.0,264.0,0.5,12.2,1
TS082,8.45,9.28,0.008,36.0,6.0,0.5,30.1,1
TS082,9.28,10.1,0.01,30.0,16.0,0.5,24.5,1
TS083,0.0,0.5,,,161.0,0.5,8.2,1
TS083,0.5,1.0,,,307.0,0.5,10.1,1
TS083,1.0,1.1,0.152,743.0,782.0,0.5,30.9,1
TS083,1.1,1.15,0.107,708.0,232.0,0.5,10.1,1
TS083,1.15,1.25,0.11,701.0,522.0,0.68,29.6,0
TS083,1.25,1.5,0.145,916.0,192.0,0.5,11.2,1
TS083,1.5,2.2,0.166,813.0,531.0,0.78,30.7,0
TS083,2.2,2.6,0.185,834.0,149.0,0.5,11.9,1
TS083,2.6,2.65,0.186,827.0,378.0,0.5,29.1,1
TS083,2.65,2.7,0.221,828.0,153.0,0.5,13.6,1
TS083,2.7,2.75,0.129,490.0,314.0,0.5,28.2,1
TS083,2.75,2.8,0.167,662.0,177.0,0.5,12.2,1
TS083,2.8,2.85,0.101,471.0,265.0,0.77,28.1,0
TS083,2.85,3.4,0.092,621.0,101.0,0.5,7.9,1
TS083,3.4,3.5,0.111,454.0,432.0,0.5,25.8,1
TS083,3.5,3.75,0.285,700.0,189.0,0.5,10.4,1
TS083,3.75,4.5,0.35,717.0,366.0,1.16,28.0,0
TS083,4.5,4.55,0.771,766.0,424.0,0.88,15.5,0
TS083,4.55,4.8,0.335,693.0,601.0,2.86,32.8,0
TS083,4.8,4.9,0.351,571.0,235.0,0.6,14.6,0
TS083,4.9,5.75,0.945,911.0,758.0,0.95,35.2,0
TS083,5.75,6.25,0.281,497.0,401.0,0.5,16.8,1
TS083,6.25,6.3,0.286,411.0,1192.0,0.5,33.0,1
TS083,6.3,7.0,0.509,704.0,329.0,0.5,11.6,1
TS083,7.0,7.25,0.205,514.0,535.0,1.67,37.4,0
TS083,7.25,8.35,0.222,366.0,217.0,0.85,17.3,0
TS083,8.35,9.45,0.257,631.0,212.0,0.5,18.4,1
TS083,9.45,10.1,0.803,1035.0,228.0,2.47,31.2,0
TS083,10.1,10.15,0.529,857.0,145.0,0.5,16.4,1
TS083,10.15,10.25,0.499,904.0,322.0,0.5,31.9,1
TS083,10.25,10.45,0.384,858.0,144.0,0.5,14.0,1
TS083,10.45,10.5,0.413,658.0,246.0,0.5,31.2,1
TS083,10.5,11.65,0.013,59.0,18.0,0.5,15.5,1
TS083,11.65,12.8,0.006,32.0,17.0,0.5,18.7,1
TS084,0.0,0.38,,,322.0,0.5,16.0,1
TS084,0.38,0.75,,,129.0,0.5,22.6,1
TS084,0.75,1.8,0.159,711.0,128.0,0.5,18.4,1
TS084,1.8,1.9,0.278,469.0,405.0,1.45,30.1,0
TS084,1.9,1.95,0.348,653.0,386.0,0.66,14.2,0
TS084,1.95,2.1,0.272,469.0,340.0,0.9,29.9,0
TS084,2.1,2.7,0.205,563.0,199.0,0.5,7.3,1
TS084,2.7,3.0,0.238,1019.0,1022.0,1.14,27.8,0
TS084,3.0,4.35,0.288,1046.0,338.0,0.5,12.8,1
TS084,4.35,5.4,0.501,804.0,685.0,0.87,31.5,0
TS084,5.4,6.6,0.319,660.0,165.0,0.5,15.2,1
TS084,6.6,7.8,0.155,283.0,351.0,0.5,15.9,1
TS084,7.8,8.0,0.072,332.0,614.0,0.53,33.6,0
TS084,8.0,8.8,0.187,494.0,215.0,0.5,19.0,1
TS084,8.8,9.6,0.28,722.0,188.0,0.5,13.0,1
TS084,9.6,9.75,0.415,929.0,249.0,1.81,26.6,0
TS084,9.75,10.05,0.439,1036.0,304.0,0.5,11.2,1
TS084,10.05,10.3,0.448,607.0,552.0,0.5,30.3,1
TS084,10.3,10.55,0.673,760.0,365.0,0.5,14.5,1
TS084,10.55,10.65,0.424,416.0,651.0,0.51,34.6,0
TS084,10.65,10.7,0.511,497.0,417.0,0.5,15.8,1
TS084,10.7,10.85,0.551,496.0,446.0,0.81,32.0,0
TS084,10.85,10.95,0.446,562.0,265.0,0.5,16.3,1
TS084,10.95,11.35,0.493,595.0,253.0,0.5,34.5,1
TS084,11.35,12.15,0.704,603.0,721.0,0.5,15.9,1
TS084,12.15,12.95,0.461,835.0,154.0,0.74,16.8,0
TS084,12.95,13.0,0.724,966.0,771.0,3.14,33.5,0
TS084,13.0,14.05,1.152,1180.0,150.0,0.96,16.5,0
TS084,14.05,15.1,0.945,539.0,144.0,0.92,14.7,0
TS084,15.1,16.2,0.019,43.0,19.0,0.5,17.3,1
TS085,0.0,0.5,,,731.0,0.5,18.5,1
TS085,0.5,1.0,,,251.0,0.5,14.9,1
TS085,1.0,1.8,0.338,509.0,185.0,0.5,13.7,1
TS085,1.8,1.95,0.597,867.0,757.0,0.61,30.6,0
TS085,1.95,2.98,0.413,926.0,226.0,0.5,17.0,1
TS085,2.98,4.0,0.368,909.0,266.0,0.98,16.2,0
TS085,4.0,4.6,0.757,1532.0,651.0,0.5,33.3,1
TS085,4.6,4.7,0.695,1513.0,303.0,0.5,14.8,1
TS085,4.7,5.35,0.773,881.0,774.0,6.64,32.5,0
TS085,5.35,6.18,0.512,600.0,80.0,0.5,15.7,1
TS085,6.18,7.0,0.269,416.0,168.0,0.5,10.8,1
TS085,7.0,7.05,0.098,274.0,540.0,3.3,38.6,0
TS085,7.05,7.8,0.082,370.0,269.0,0.5,15.9,1
TS085,7.8,7.85,0.083,335.0,706.0,0.92,30.4,0
TS085,7.85,7.9,0.114,379.0,280.0,0.5,13.0,1
TS085,7.9,8.1,0.067,357.0,584.0,3.78,31.6,0
TS085,8.1,9.15,0.156,551.0,292.0,0.5,12.9,1
TS085,9.15,10.0,0.411,849.0,386.0,1.22,31.0,0
TS085,10.0,10.1,0.385,844.0,149.0,0.5,12.7,1
TS085,10.1,10.25,0.256,778.0,309.0,0.5,29.8,1
TS085,10.25,10.3,0.3,569.0,155.0,0.5,15.0,1
TS085,10.3,10.4,0.258,631.0,308.0,0.5,31.4,1
TS085,10.4,11.0,0.449,675.0,151.0,0.5,11.5,1
TS085,11.0,11.05,0.383,448.0,549.0,0.64,31.9,0
TS085,11.05,11.3,0.602,666.0,274.0,0.5,10.4,1
TS085,11.3,11.35,0.227,520.0,591.0,0.5,31.0,1
TS085,11.35,12.25,0.186,446.0,289.0,0.8,10.1,0
TS085,12.25,12.3,0.272,507.0,517.0,4.56,27.8,0
TS085,12.3,12.45,0.256,435.0,188.0,0.92,11.6,0
TS085,12.45,12.5,0.176,402.0,251.0,2.63,29.6,0
TS085,12.5,12.8,0.244,519.0,181.0,0.5,12.7,1
TS085,12.8,12.85,0.113,313.0,278.0,0.75,35.4,0
TS085,12.85,12.95,0.164,521.0,151.0,0.5,14.6,1
TS085,12.95,13.1,0.202,483.0,382.0,0.72,38.1,0
TS085,13.1,14.45,0.6,638.0,150.0,0.5,13.5,1
TS085,14.45,14.5,0.551,545.0,611.0,2.73,29.3,0
TS085,14.5,14.6,0.796,948.0,163.0,0.59,10.1,0
TS085,14.6,14.65,0.784,610.0,322.0,2.49,32.3,0
TS085,14.65,14.7,0.923,741.0,138.0,0.5,13.5,1
TS085,14.7,15.15,0.928,770.0,1080.0,1.81,28.8,0
TS085,15.15,15.35,1.206,1285.0,459.0,1.43,14.1,0
TS085,15.35,15.4,0.78,1244.0,663.0,6.5,28.1,0
TS085,15.4,15.45,0.892,1640.0,562.0,1.28,11.2,0
TS085,15.45,15.5,0.554,763.0,758.0,9.44,27.5,0
TS085,15.5,16.0,0.556,673.0,497.0,0.55,10.3,0
TS085,16.0,16.1,0.521,566.0,2468.0,6.3,32.7,0
TS085,16.1,16.15,0.422,657.0,478.0,1.97,11.2,0
TS085,16.15,16.2,0.464,492.0,1107.0,4.45,28.7,0
TS085,16.2,16.3,0.642,829.0,327.0,0.89,11.3,0
TS085,16.3,16.4,0.559,781.0,1220.0,0.91,29.3,0
TS085,16.4,16.65,1.298,1292.0,698.0,1.3,10.9,0
TS085,16.65,17.05,0.522,826.0,1477.0,2.64,32.4,0
TS085,17.05,17.1,0.59,628.0,457.0,0.5,16.2,1
TS085,17.1,17.9,0.692,828.0,1405.0,2.54,35.7,0
TS085,17.9,17.95,0.531,532.0,430.0,0.83,13.1,0
TS085,17.95,18.0,0.972,990.0,1481.0,1.02,31.4,0
TS085,18.0,18.1,1.427,825.0,356.0,0.5,15.0,1
TS085,18.1,18.8,0.723,482.0,1146.0,0.5,32.7,0
TS085,18.8,19.05,1.235,1126.0,267.0,1.16,17.5,0
TS085,19.05,20.4,0.012,33.0,23.0,0.5,17.4,1
TS086,0.0,0.55,,,353.0,0.5,13.0,1
TS086,0.55,1.1,,,345.0,0.5,12.5,1
TS086,1.1,1.65,,,151.0,0.89,12.5,0
TS086,1.65,2.2,,,545.0,0.5,15.5,1
TS086,2.2,2.35,0.582,721.0,561.0,3.5,31.1,0
TS086,2.35,3.18,0.423,598.0,352.0,0.75,12.6,0
TS086,3.18,4.0,0.429,803.0,562.0,0.5,17.3,1
TS086,4.0,4.35,0.309,804.0,434.0,1.59,31.4,0
TS086,4.35,4.6,0.492,1050.0,548.0,0.5,15.3,1
TS086,4.6,4.75,0.426,670.0,1204.0,2.43,30.5,0
TS086,4.75,4.8,0.524,1020.0,343.0,0.86,13.9,0
TS086,4.8,5.3,0.603,657.0,1285.0,3.55,27.3,0
TS086,5.3,5.6,0.619,982.0,153.0,0.5,15.9,1
TS086,5.6,5.75,0.311,367.0,451.0,1.88,35.6,0
TS086,5.75,5.9,0.321,709.0,380.0,0.5,17.9,0
TS086,5.9,6.05,0.365,456.0,452.0,0.55,40.3,0
TS086,6.05,6.75,0.159,503.0,312.0,0.5,19.8,1
TS086,6.75,7.2,0.265,633.0,998.0,0.5,31.5,1
TS086,7.2,7.4,0.143,322.0,105.0,0.5,14.0,1
TS086,7.4,7.45,0.161,400.0,350.0,1.06,30.5,0
TS086,7.45,7.5,0.19,620.0,377.0,1.04,14.9,0
TS086,7.5,7.6,0.192,499.0,445.0,1.4,34.0,0
TS086,7.6,8.9,0.304,439.0,300.0,0.5,16.9,1
TS086,8.9,9.15,0.453,602.0,312.0,0.81,32.8,0
TS086,9.15,9.45,0.24,449.0,151.0,0.56,13.4,0
TS086,9.45,9.5,0.34,480.0,243.0,2.09,31.8,0
TS086,9.5,9.55,0.154,237.0,186.0,0.83,14.6,0
TS086,9.55,9.7,0.237,512.0,826.0,6.91,34.8,0
TS086,9.7,9.75,0.443,777.0,339.0,1.29,16.9,0
TS086,9.75,10.2,0.463,899.0,909.0,1.41,35.3,0
TS086,10.2,10.6,0.626,1068.0,543.0,0.5,14.9,1
TS086,10.6,10.65,0.71,889.0,438.0,0.5,37.2,1
TS086,10.65,10.9,0.283,600.0,206.0,0.62,17.8,0
TS086,10.9,10.95,0.748,827.0,279.0,1.29,36.8,0
TS086,10.95,11.05,0.492,833.0,202.0,0.5,18.1,1
TS086,11.05,11.25,0.632,852.0,307.0,2.7,35.8,0
TS086,11.25,12.25,0.287,381.0,244.0,0.5,17.0,1
TS086,12.25,12.35,0.317,630.0,495.0,1.13,35.6,0
TS086,12.35,12.4,0.569,998.0,265.0,0.81,19.3,0
TS086,12.4,12.6,0.255,552.0,512.0,1.94,37.6,0
TS086,12.6,12.7,0.519,952.0,103.0,0.62,16.9,0
TS086,12.7,12.75,0.5,747.0,353.0,3.96,34.2,0
TS086,12.75,13.0,0.903,1212.0,159.0,0.65,16.1,0
TS086,13.0,13.6,0.78,1257.0,276.0,2.02,31.2,0
TS086,13.6,13.65,0.362,602.0,169.0,0.5,16.6,1
TS086,13.65,13.9,0.527,794.0,988.0,2.6,31.9,0
TS086,13.9,14.85,0.618,689.0,76.0,0.76,14.9,0
TS086,14.85,15.8,0.561,695.0,442.0,3.73,13.7,0
TS086,15.8,15.85,0.349,467.0,1224.0,3.75,31.5,0
TS086,15.85,15.9,0.438,610.0,295.0,1.54,14.5,0
TS086,15.9,15.95,0.573,635.0,771.0,1.56,30.1,0
TS086,15.95,16.15,0.356,499.0,475.0,0.7,13.3,0
TS086,16.15,16.3,0.443,560.0,1386.0,4.46,27.2,0
TS086,16.3,16.35,0.503,744.0,555.0,1.12,12.4,0
TS086,16.35,16.4,0.58,1023.0,1485.0,1.14,31.4,0
TS086,16.4,16.45,0.697,939.0,1076.0,0.56,8.5,0
TS086,16.45,16.5,0.944,885.0,869.0,1.86,26.7,0
TS086,16.5,16.55,0.911,968.0,1053.0,0.5,11.0,1
TS086,16.55,16.6,0.759,1067.0,1415.0,1.23,30.7,0
TS086,16.6,16.9,0.939,944.0,533.0,1.07,12.9,0
TS086,16.9,16.95,0.694,742.0,779.0,1.19,30.0,0
TS086,16.95,17.0,0.652,722.0,325.0,0.5,8.6,1
TS086,17.0,17.15,0.329,453.0,660.0,0.72,32.7,0
TS086,17.15,18.05,0.753,833.0,350.0,1.61,14.3,0
TS086,18.05,19.0,2.216,1148.0,645.0,1.48,36.6,0
TS086,19.0,19.25,1.17,1613.0,328.0,1.35,17.4,0
TS086,19.25,19.6,0.672,588.0,565.0,9.36,31.2,0
TS086,19.6,19.8,0.688,700.0,113.0,0.5,9.7,1
TS086,19.8,19.85,0.719,716.0,215.0,1.75,28.6,0
TS086,19.85,20.5,0.792,596.0,304.0,1.02,8.1,0
TS086,20.5,20.55,0.586,530.0,655.0,5.32,33.8,0
TS086,20.55,20.7,0.688,710.0,190.0,0.5,15.1,1
TS086,20.7,20.75,0.526,493.0,884.0,3.14,34.8,0
TS086,20.75,21.95,0.468,1024.0,612.0,0.95,15.0,0
TS086,21.95,22.3,0.787,1608.0,1015.0,3.4,32.9,0
TS086,22.3,22.55,0.66,1220.0,318.0,0.5,15.9,1
TS086,22.55,22.6,0.522,1050.0,558.0,2.26,33.2,0
TS086,22.6,22.65,0.41,936.0,255.0,0.51,16.7,0
TS086,22.65,22.85,0.296,671.0,387.0,1.82,34.8,0
TS086,22.85,24.3,0.006,46.0,10.0,0.5,15.7,1
TS087,0.0,0.45,,,470.0,0.5,9.3,1
TS087,0.45,0.9,,,567.0,0.5,9.7,1
TS087,0.9,2.05,0.22,475.0,253.0,0.5,19.7,1
TS087,2.05,2.15,0.351,507.0,393.0,1.46,36.8,0
TS087,2.15,3.18,0.505,924.0,333.0,0.53,12.5,0
TS087,3.18,4.2,0.455,772.0,299.0,0.5,15.5,1
TS087,4.2,4.35,0.518,894.0,443.0,0.73,35.1,0
TS087,4.35,4.55,0.546,927.0,793.0,0.5,15.5,1
TS087,4.55,4.95,1.352,2450.0,626.0,0.66,40.0,0
TS087,4.95,5.0,0.713,1095.0,269.0,0.5,16.3,1
TS087,5.0,5.25,0.623,1264.0,612.0,0.61,34.6,0
TS087,5.25,5.35,0.49,766.0,139.0,0.5,15.8,1
TS087,5.35,5.6,0.304,549.0,193.0,1.35,31.8,0
TS087,5.6,5.9,0.303,553.0,207.0,0.5,14.0,1
TS087,5.9,6.25,0.245,654.0,896.0,0.69,36.0,0
TS087,6.25,7.1,0.183,367.0,299.0,0.5,11.9,1
TS087,7.1,7.5,0.388,652.0,846.0,1.62,25.6,0
TS087,7.5,7.7,0.377,675.0,416.0,0.5,11.1,1
TS087,7.7,7.9,0.555,1025.0,661.0,0.5,33.8,1
TS087,7.9,8.98,0.137,380.0,809.0,1.05,13.4,0
TS087,8.98,10.05,0.669,921.0,446.0,0.56,16.7,0
TS087,10.05,10.1,0.828,1803.0,345.0,2.9,34.4,0
TS087,10.1,10.3,0.477,940.0,354.0,1.19,13.3,0
TS087,10.3,10.35,0.701,1023.0,346.0,1.6,34.4,0
TS087,10.35,10.4,0.603,1173.0,194.0,0.7,16.0,0
TS087,10.4,10.45,0.718,904.0,464.0,2.7,33.6,0
TS087,10.45,11.0,0.668,609.0,299.0,0.5,17.0,1
TS087,11.0,11.1,1.058,1344.0,556.0,1.24,39.6,0
TS087,11.1,12.1,0.384,675.0,305.0,0.5,19.3,1
TS087,12.1,12.25,0.267,515.0,611.0,0.7,36.3,0
TS087,12.25,12.95,0.347,936.0,616.0,0.5,11.6,1
TS087,12.95,13.25,0.322,1365.0,424.0,0.5,29.8,1
TS087,13.25,13.3,0.413,1240.0,306.0,0.5,13.8,1
TS087,13.3,13.5,0.331,930.0,611.0,1.39,32.1,0
TS087,13.5,13.55,0.477,851.0,469.0,0.5,13.8,1
TS087,13.55,13.6,0.355,906.0,516.0,0.95,28.5,0
TS087,13.6,13.65,0.638,1497.0,282.0,0.5,11.5,1
TS087,13.65,13.7,0.403,1196.0,702.0,0.76,27.9,0
TS087,13.7,14.7,0.439,746.0,409.0,0.67,17.8,0
TS087,14.7,15.7,0.375,640.0,208.0,0.97,21.5,0
TS087,15.7,15.75,0.471,1006.0,855.0,0.67,37.0,0
TS087,15.75,15.95,0.635,868.0,510.0,0.5,20.3,1
TS087,15.95,16.6,0.622,845.0,563.0,1.75,34.1,0
TS087,16.6,16.65,0.963,611.0,530.0,0.5,13.3,1
TS087,16.65,16.8,0.527,442.0,1444.0,0.5,33.9,1
TS087,16.8,17.75,0.589,511.0,428.0,0.84,11.9,0
TS087,17.75,17.8,0.712,1233.0,889.0,1.48,31.8,0
TS087,17.8,17.85,0.724,969.0,712.0,0.5,15.7,1
TS087,17.85,18.75,1.793,1116.0,1863.0,0.88,36.2,0
TS087,18.75,18.8,0.657,640.0,508.0,0.5,13.6,1
TS087,18.8,18.85,0.833,775.0,1060.0,1.95,33.3,0
TS087,18.85,20.05,0.344,506.0,336.0,0.5,14.9,1
TS087,20.05,21.25,1.031,1533.0,249.0,0.5,14.6,1
TS087,21.25,21.35,0.427,975.0,959.0,1.79,30.3,0
TS087,21.35,21.7,0.729,847.0,536.0,0.87,13.3,0
TS087,21.7,21.95,0.371,540.0,760.0,0.99,31.3,0
TS087,21.95,22.75,0.576,816.0,410.0,1.83,12.3,0
TS087,22.75,22.9,0.466,827.0,998.0,4.95,34.2,0
TS087,22.9,22.95,0.265,1032.0,448.0,1.48,16.0,0
TS087,22.95,23.0,0.284,723.0,1571.0,3.78,37.3,0
TS087,23.0,23.05,0.446,1053.0,236.0,0.5,17.6,1
TS087,23.05,23.7,0.288,650.0,944.0,2.85,33.8,0
TS087,23.7,24.85,0.295,567.0,362.0,1.43,16.9,0
TS087,24.85,25.78,0.008,62.0,9.0,0.5,20.4,1
TS087,25.78,26.7,0.014,63.0,6.0,0.5,20.7,1
TS088,0.0,0.25,0.166,609.0,534.0,0.5,12.4,1
TS088,0.25,0.7,0.168,539.0,841.0,0.91,29.5,0
TS088,0.7,0.8,0.128,456.0,544.0,0.54,16.3,0
TS088,0.8,0.85,0.225,538.0,956.0,1.25,35.3,0
TS088,0.85,1.68,0.181,323.0,218.0,0.5,15.7,1
TS088,1.68,2.5,0.354,445.0,244.0,0.5,10.1,1
TS088,2.5,2.85,0.277,711.0,404.0,2.01,38.5,0
TS088,2.85,2.95,0.303,717.0,252.0,0.5,18.3,1
TS088,2.95,3.0,0.265,668.0,408.0,1.24,34.5,0
TS088,3.0,3.15,0.389,710.0,110.0,0.5,16.5,1
TS088,3.15,3.3,0.425,906.0,390.0,1.02,34.0,0
TS088,3.3,3.9,0.29,817.0,210.0,0.5,17.1,1
TS088,3.9,4.55,0.29,773.0,1527.0,0.95,33.7,0
TS088,4.55,4.6,0.377,671.0,344.0,0.5,17.1,1
TS088,4.6,4.8,0.376,560.0,561.0,1.19,38.4,0
TS088,4.8,4.85,0.328,557.0,403.0,0.54,20.2,0
TS088,4.85,5.5,0.631,588.0,984.0,2.45,35.2,0
TS088,5.5,5.65,1.187,907.0,281.0,0.5,14.4,1
TS088,5.65,5.75,0.711,852.0,819.0,0.5,32.4,1
TS088,5.75,6.6,0.203,618.0,142.0,0.5,17.1,1
TS088,6.6,7.45,0.228,276.0,311.0,0.5,8.0,1
TS088,7.45,7.9,0.312,500.0,792.0,1.04,32.3,0
TS088,7.9,8.1,0.23,848.0,332.0,0.5,16.5,1
TS088,8.1,8.15,0.469,826.0,514.0,0.53,28.9,0
TS088,8.15,8.35,0.257,915.0,253.0,0.5,8.8,1
TS088,8.35,8.4,0.322,1156.0,488.0,0.61,27.6,0
TS088,8.4,8.45,0.356,1155.0,339.0,0.53,5.0,0
TS088,8.45,8.8,0.637,1417.0,744.0,0.5,29.6,1
TS088,8.8,10.1,0.315,405.0,408.0,0.53,13.3,0
TS088,10.1,10.65,0.632,667.0,225.0,1.38,31.7,0
TS088,10.65,10.9,0.458,842.0,306.0,0.5,19.1,1
TS088,10.9,11.1,0.431,615.0,309.0,1.08,33.1,0
TS088,11.1,11.15,0.557,606.0,153.0,0.5,19.9,1
TS088,11.15,11.65,0.636,1086.0,690.0,0.91,36.3,0
TS088,11.65,11.9,0.187,512.0,317.0,1.18,13.5,0
TS088,11.9,12.55,0.366,461.0,329.0,1.32,30.2,0
TS088,12.55,12.6,0.411,653.0,303.0,2.39,16.4,0
TS088,12.6,12.7,0.529,711.0,538.0,5.27,33.1,0
TS088,12.7,13.05,0.299,689.0,670.0,1.62,14.7,0
TS088,13.05,13.1,0.595,1107.0,1914.0,1.72,31.9,0
TS088,13.1,13.7,0.303,821.0,368.0,0.5,15.3,1
TS088,13.7,13.75,0.333,942.0,1787.0,0.82,32.9,0
TS088,13.75,14.7,0.353,1105.0,307.0,0.5,14.4,1
TS088,14.7,15.65,0.414,398.0,152.0,0.5,18.7,1
TS088,15.65,15.7,0.422,750.0,781.0,1.34,30.9,0
TS088,15.7,16.0,0.401,661.0,429.0,0.85,14.8,0
TS088,16.0,16.05,0.621,585.0,673.0,3.46,30.0,0
TS088,16.05,16.1,0.452,610.0,273.0,2.29,10.8,0
TS088,16.1,16.15,0.413,586.0,722.0,1.31,29.3,0
TS088,16.15,16.2,0.476,566.0,436.0,0.5,8.0,1
TS088,16.2,16.25,0.606,742.0,895.0,1.26,29.7,0
TS088,16.25,16.3,0.664,934.0,511.0,0.5,12.0,1
TS088,16.3,16.35,0.725,1030.0,1486.0,0.51,30.2,0
TS088,16.35,16.4,0.543,752.0,734.0,0.5,12.9,1
