HOLE_ID,FROM,TO,FE_PCT,SIO2_PCT,AL2O3_PCT,P_PCT,MN_PCT,LOI_PCT,DENSITY
FD0130,208.61,212.47,38.82,43.31,0.26,0.016,0.092,0.38,
FD0130,212.47,216.32,41.61,39.07,0.3,0.021,0.114,0.58,
FD0130,216.32,220.18,37.5,44.61,0.68,0.044,0.142,0.56,
FD0130,220.18,224.04,39.85,41.64,0.35,0.02,0.209,0.41,
FD0130,224.04,227.9,42.8,37.59,0.24,0.022,0.092,0.45,
FD0130,227.9,231.76,36.33,46.57,0.38,0.019,0.048,0.73,3.17
FD0130,231.76,235.62,40.52,40.68,0.39,0.014,0.153,0.56,
FD0130,235.62,239.47,43.06,37.08,0.42,0.018,0.113,0.52,
FD0130,239.47,243.33,35.93,46.84,0.67,0.029,0.096,0.59,3.23
FD0130,243.33,247.19,38.93,42.77,0.41,0.03,0.294,0.44,
FD0130,247.19,251.05,50.73,26.02,0.29,0.022,0.192,0.5,
FD0130,251.05,254.91,42.73,37.5,0.41,0.019,0.084,0.49,3.3
FD0131,0.0,1.88,58.33,4.48,5.97,0.108,0.066,4.7,
FD0131,1.88,3.75,60.91,3.16,3.02,0.08,0.185,5.61,
FD0131,3.75,5.62,58.18,3.26,5.0,0.107,0.28,6.89,
FD0131,5.62,7.5,57.43,3.55,5.35,0.118,0.333,7.03,
FD0131,7.5,9.38,60.03,3.63,4.31,0.1,0.29,4.37,
FD0131,9.38,11.25,60.78,3.52,3.52,0.088,0.111,4.68,2.91
FD0131,11.25,13.27,65.21,2.12,1.88,0.045,0.381,1.89,3.46
FD0131,13.27,15.29,65.13,2.81,1.71,0.034,0.09,1.87,
FD0131,15.29,17.32,64.2,3.0,2.5,0.039,0.139,2.08,
FD0131,17.32,19.34,64.94,2.86,1.57,0.014,0.221,2.12,
FD0131,19.34,21.36,65.81,2.62,1.22,0.02,0.214,1.51,
FD0131,21.36,23.38,65.82,2.3,0.99,0.023,0.212,2.0,
FD0131,23.38,25.4,65.44,2.69,0.98,0.024,0.49,1.72,
FD0131,25.4,27.43,66.1,2.15,1.28,0.023,0.282,1.28,3.02
FD0131,27.43,29.45,66.31,1.99,0.87,0.023,0.248,1.66,3.36
FD0131,29.45,31.47,66.21,1.59,0.68,0.025,0.232,2.34,
FD0131,31.47,33.49,65.7,1.61,1.64,0.052,0.155,2.11,
FD0131,33.49,35.51,66.61,1.18,0.99,0.038,0.273,1.93,3.42
FD0131,35.51,37.54,66.76,0.86,1.06,0.056,0.201,1.99,
FD0131,37.54,39.56,66.4,1.6,1.45,0.056,0.269,1.33,
FD0131,39.56,41.58,66.12,1.33,1.42,0.054,0.466,1.65,
FD0131,41.58,43.6,65.96,1.72,1.37,0.05,0.431,1.62,3.38
FD0131,43.6,45.62,65.86,1.74,1.11,0.047,0.472,1.95,
FD0131,45.62,47.65,66.49,1.12,1.1,0.061,0.471,1.75,
FD0131,47.65,49.67,66.78,1.11,0.93,0.046,0.29,1.73,
FD0131,49.67,51.69,66.1,1.47,1.58,0.056,0.152,1.84,
FD0131,51.69,53.71,65.53,1.48,1.63,0.065,0.303,2.29,3.68
FD0131,53.71,55.74,67.38,1.48,0.45,0.022,0.285,1.03,
FD0131,55.74,57.76,66.98,1.34,0.38,0.029,0.725,1.16,
FD0131,57.76,59.78,67.21,1.56,0.35,0.039,0.183,1.42,3.16
FD0131,59.78,61.8,67.38,1.33,0.47,0.038,0.334,1.07,3.22
FD0131,61.8,63.82,67.45,1.56,0.43,0.026,0.381,0.75,3.29
FD0131,63.82,65.85,67.13,1.82,0.59,0.029,0.261,0.93,3.15
FD0131,65.85,67.87,66.94,1.73,0.96,0.026,0.121,1.16,3.68
FD0131,67.87,69.89,66.78,2.06,0.82,0.02,0.192,0.98,
FD0131,69.89,71.91,67.24,1.32,0.49,0.017,0.893,0.66,
FD0131,71.91,73.93,66.91,0.92,0.33,0.022,1.674,0.63,
FD0131,73.93,75.96,67.62,0.72,0.37,0.024,0.624,0.98,
FD0131,75.96,77.98,66.19,1.08,0.76,0.055,1.167,1.5,
FD0131,77.98,80.0,66.4,1.81,1.06,0.047,0.528,1.12,3.19
FD0131,80.0,80.25,54.25,19.38,0.94,0.047,0.408,1.12,2.85
FD0131,80.25,84.04,50.3,26.29,0.36,0.039,0.33,0.61,
FD0131,84.04,87.82,45.16,34.07,0.28,0.02,0.063,0.56,
FD0131,87.82,91.61,41.54,39.36,0.29,0.02,0.098,0.42,
FD0131,91.61,95.39,12.58,80.08,0.89,0.025,0.197,0.4,
FD0131,95.39,99.18,30.95,54.06,0.73,0.025,0.134,0.47,3.14
FD0131,99.18,102.96,25.09,62.63,0.59,0.013,0.118,0.44,
FD0131,102.96,106.75,20.84,68.02,0.95,0.02,0.171,0.51,
FD0131,106.75,107.25,65.85,2.16,1.2,0.034,0.098,1.15,4.31
FD0131,107.25,109.75,22.99,65.03,0.96,0.043,0.151,0.53,3.38
FD0131,109.75,110.25,66.16,1.97,0.98,0.033,0.075,0.88,
FD0131,110.25,114.17,42.58,38.01,0.34,0.027,0.042,0.37,
FD0131,114.17,118.08,31.6,53.03,0.79,0.032,0.073,0.56,
FD0131,118.08,122.0,46.76,31.4,0.52,0.05,0.126,0.6,
FD0131,122.0,125.92,43.83,35.59,0.62,0.042,0.085,0.61,3.0
FD0131,125.92,129.83,40.14,41.4,0.32,0.043,0.059,0.44,
FD0131,129.83,133.75,39.15,42.55,0.45,0.023,0.064,0.48,
FD0131,133.75,137.67,49.82,27.19,0.52,0.022,0.092,0.56,
FD0131,137.67,141.58,49.54,27.5,0.51,0.033,0.154,0.57,
FD0131,141.58,145.5,20.44,68.74,0.68,0.021,0.29,0.51,3.32
FD0131,145.5,145.75,64.76,2.04,2.11,0.079,0.143,1.49,
FD0131,145.75,149.5,14.87,76.5,1.06,0.061,0.162,0.6,3.17
FD0131,149.5,149.75,65.44,1.46,1.7,0.092,0.164,1.33,
FD0131,149.75,150.0,28.01,57.59,1.12,0.051,0.16,0.6,
FD0131,150.0,150.5,66.34,1.34,1.14,0.064,0.168,1.28,
FD0131,150.5,151.5,35.61,47.25,0.67,0.045,0.091,0.69,
FD0131,151.5,151.75,65.53,1.44,1.32,0.073,0.148,1.98,4.44
FD0131,151.75,152.0,42.69,36.79,0.56,0.035,0.158,1.07,
FD0131,152.0,152.5,65.39,1.62,1.09,0.05,0.334,1.6,4.37
FD0131,152.5,153.0,40.71,39.7,0.71,0.051,0.168,0.83,
FD0131,153.0,153.25,65.62,1.39,1.09,0.044,0.111,1.58,3.89
FD0131,153.25,156.0,37.97,43.87,0.73,0.039,0.089,0.6,
FD0131,156.0,158.0,66.98,1.12,0.74,0.035,0.018,1.2,
FD0131,158.0,158.75,38.27,44.09,0.4,0.019,0.02,0.38,3.36
FD0131,158.75,159.75,66.24,1.74,1.1,0.027,0.025,1.22,
FD0131,159.75,160.25,17.82,72.83,0.66,0.032,0.017,0.59,
FD0131,160.25,160.75,66.26,2.06,0.74,0.018,0.011,1.21,
FD0131,160.75,162.5,31.41,53.61,0.63,0.018,0.007,0.43,
FD0131,162.5,164.0,66.56,1.29,0.9,0.021,0.01,1.06,4.17
FD0131,164.0,164.25,29.72,56.24,0.53,0.012,0.022,0.39,
FD0131,164.25,164.75,66.45,2.13,0.93,0.016,0.02,0.93,4.34
FD0131,164.75,168.33,38.01,43.77,0.86,0.02,0.011,0.55,
FD0131,168.33,171.92,44.54,35.41,0.31,0.014,0.015,0.31,3.16
FD0131,171.92,175.5,40.66,40.55,0.36,0.015,0.026,0.42,
FD0131,175.5,176.75,65.9,2.03,1.75,0.037,0.024,0.82,
FD0131,176.75,177.0,31.89,52.97,0.61,0.028,0.024,0.45,
FD0131,177.0,177.5,66.97,1.23,0.84,0.027,0.026,0.73,
FD0131,177.5,178.25,45.2,34.15,0.39,0.014,0.039,0.45,3.26
FD0131,178.25,178.75,67.28,1.31,0.48,0.015,0.06,0.61,
FD0131,178.75,179.25,47.85,30.55,0.31,0.009,0.046,0.35,
FD0131,179.25,179.5,67.25,1.26,0.38,0.011,0.053,0.66,
FD0131,179.5,181.25,37.74,44.91,0.42,0.014,0.056,0.33,
FD0131,181.25,181.5,65.55,2.38,1.21,0.031,0.075,1.08,
FD0131,181.5,185.12,21.4,68.22,0.37,0.021,0.067,0.34,
FD0131,185.12,188.75,24.05,64.14,0.48,0.02,0.17,0.42,3.12
FD0131,188.75,191.25,67.14,1.55,0.59,0.023,0.038,0.78,
FD0131,191.25,191.75,29.68,56.01,0.67,0.024,0.041,0.46,
FD0131,191.75,192.0,66.37,1.82,1.01,0.027,0.065,1.19,4.74
FD0131,192.0,197.75,31.47,53.63,0.37,0.023,0.051,0.65,
FD0131,197.75,199.75,67.05,0.88,0.54,0.059,0.037,1.62,
FD0131,199.75,200.0,46.83,31.61,0.43,0.02,0.033,0.7,3.07
FD0131,200.0,200.5,66.64,0.94,0.44,0.031,0.041,1.6,
FD0131,200.5,204.62,51.84,24.44,0.33,0.042,0.032,0.61,
FD0131,204.62,208.75,42.97,37.51,0.24,0.023,0.055,0.39,3.29
FD0131,208.75,209.0,67.38,1.14,0.37,0.029,0.031,0.91,4.13
FD0131,209.0,209.5,49.06,29.01,0.15,0.012,0.055,0.34,
FD0131,209.5,209.75,67.46,1.03,0.29,0.025,0.038,1.01,4.2
FD0131,209.75,213.25,47.46,31.02,0.17,0.014,0.167,0.41,3.41
FD0131,213.25,214.25,66.99,1.39,0.43,0.015,0.141,0.85,
FD0131,214.25,215.0,42.57,38.01,0.25,0.012,0.132,0.42,
FD0131,215.0,215.25,66.99,1.21,0.44,0.015,0.071,0.91,4.02
FD0131,215.25,220.25,40.64,40.13,0.58,0.05,0.107,0.53,
FD0131,220.25,220.5,67.14,1.11,0.57,0.069,0.095,1.0,4.51
FD0131,220.5,220.75,46.36,32.0,0.61,0.053,0.102,0.54,3.25
FD0131,220.75,221.0,66.83,0.97,0.85,0.081,0.085,1.06,
FD0131,221.0,222.0,38.45,43.43,0.57,0.058,0.094,0.49,3.23
FD0131,222.0,222.75,67.63,1.12,0.5,0.041,0.065,0.76,
FD0131,222.75,226.13,47.26,30.96,0.5,0.051,0.055,0.45,
FD0132,0.0,1.94,67.75,1.17,0.51,0.04,0.191,0.87,
FD0132,1.94,3.88,67.01,1.68,0.85,0.066,0.165,1.1,
FD0132,3.88,5.81,66.84,1.97,0.95,0.108,0.158,0.83,
FD0132,5.81,7.75,66.41,2.4,0.99,0.057,0.117,1.1,
FD0132,7.75,9.69,67.18,1.73,0.71,0.061,0.134,0.9,
FD0132,9.69,11.62,66.78,1.66,0.98,0.11,0.094,1.16,
FD0132,11.62,13.56,66.54,1.66,1.35,0.115,0.192,1.03,3.16
FD0132,13.56,15.5,67.67,1.08,0.31,0.041,0.125,1.2,
FD0132,15.5,17.44,66.05,1.98,0.9,0.051,0.401,1.71,3.35
FD0132,17.44,19.38,65.89,2.67,0.88,0.039,0.389,1.36,
FD0132,19.38,21.31,66.34,1.89,0.9,0.052,0.227,1.47,
FD0132,21.31,23.25,66.05,2.12,0.72,0.058,0.113,2.2,
FD0132,23.25,23.5,45.29,31.61,1.07,0.046,0.212,1.87,
FD0132,23.5,25.65,67.01,1.57,0.45,0.053,0.418,1.23,3.21
FD0132,25.65,27.8,67.0,1.41,0.72,0.064,0.255,1.25,
FD0132,27.8,29.95,66.73,2.05,0.71,0.046,0.159,1.19,
FD0132,29.95,32.1,66.83,2.11,0.57,0.021,0.086,1.16,3.31
FD0132,32.1,34.25,66.54,2.26,0.8,0.024,0.161,1.21,3.26
FD0132,34.25,35.25,48.34,28.02,0.78,0.032,0.181,1.49,
FD0132,35.25,36.0,67.21,0.91,0.68,0.057,0.246,1.66,
FD0132,36.0,37.5,57.68,15.03,0.6,0.056,0.13,1.29,2.96
FD0132,37.5,39.0,58.58,13.99,0.52,0.07,0.091,1.19,
FD0132,39.0,39.25,67.14,1.12,0.78,0.083,0.095,1.45,
FD0132,39.25,41.38,55.29,17.4,1.18,0.109,0.132,1.71,
FD0132,41.38,43.5,57.38,15.54,1.02,0.057,0.074,0.9,
FD0132,43.5,43.75,66.6,1.07,1.62,0.125,0.057,1.37,
FD0132,43.75,44.0,54.03,18.57,2.27,0.119,0.052,1.21,2.78
FD0132,44.0,46.05,67.17,1.12,1.18,0.047,0.14,1.08,
FD0132,46.05,48.1,66.62,1.08,1.39,0.078,0.434,1.3,
FD0132,48.1,50.15,66.06,1.19,1.78,0.06,0.243,1.86,
FD0132,50.15,52.2,66.79,1.46,1.44,0.079,0.245,0.92,
FD0132,52.2,54.25,66.42,1.44,1.42,0.061,0.307,1.33,
FD0132,54.25,58.75,34.62,48.75,0.66,0.018,0.058,0.59,
FD0132,58.75,63.25,20.42,69.29,0.6,0.012,0.096,0.47,3.1
FD0132,63.25,67.75,25.62,61.85,0.61,0.044,0.096,0.46,
FD0132,67.75,68.0,66.41,2.19,1.06,0.051,0.056,0.68,
FD0132,68.0,68.75,27.84,58.32,0.74,0.033,0.092,0.49,3.23
FD0132,68.75,69.25,66.16,2.01,1.1,0.051,0.077,0.97,
FD0132,69.25,69.5,38.07,43.96,0.56,0.037,0.075,0.56,
FD0132,69.5,70.75,66.7,1.16,0.92,0.028,0.115,1.01,
FD0132,70.75,71.0,46.99,30.85,0.59,0.03,0.085,0.76,
FD0132,71.0,71.25,66.8,1.01,0.65,0.053,0.134,1.12,4.12
FD0132,71.25,73.0,38.3,43.72,0.47,0.026,0.059,0.61,
FD0132,73.0,73.25,67.23,1.03,0.71,0.028,0.088,1.08,4.25
FD0132,73.25,77.36,33.3,50.88,0.56,0.021,0.064,0.6,3.25
FD0132,77.36,81.47,4.98,91.33,0.61,0.041,0.103,0.42,
FD0132,81.47,85.58,17.45,73.42,0.55,0.043,0.163,0.55,
FD0132,85.58,89.69,2.1,95.93,0.4,0.018,0.063,0.28,
FD0132,89.69,93.8,25.29,62.42,0.46,0.023,0.031,0.56,
FD0132,93.8,97.91,37.67,44.76,0.5,0.024,0.022,0.55,
FD0132,97.91,102.02,20.55,68.69,0.99,0.038,0.085,0.49,
FD0132,102.02,106.12,29.34,56.84,0.43,0.023,0.106,0.31,
FD0132,106.12,110.23,28.37,58.03,0.54,0.027,0.071,0.47,3.13
FD0132,110.23,114.34,32.47,51.78,0.54,0.037,0.125,0.69,
FD0132,114.34,118.45,34.68,48.92,0.29,0.017,0.465,0.33,3.16
FD0132,118.45,122.56,38.34,43.95,0.26,0.014,0.208,0.42,3.08
FD0132,122.56,126.67,26.4,60.57,0.52,0.034,0.176,0.56,
FD0132,126.67,130.78,43.98,34.99,0.64,0.08,0.214,0.74,3.25
FD0132,130.78,134.89,52.71,22.79,0.4,0.072,0.3,0.55,3.18
FD0132,134.89,139.0,43.87,35.55,0.42,0.054,0.172,0.66,
FD0132,139.0,139.25,66.75,1.58,0.81,0.025,0.156,0.87,
FD0132,139.25,142.25,30.83,54.23,0.59,0.02,0.152,0.6,
FD0132,142.25,142.5,67.25,1.02,0.49,0.038,0.066,0.78,
FD0132,142.5,142.75,41.72,39.41,0.3,0.018,0.037,0.29,
FD0132,142.75,144.0,67.01,1.47,0.58,0.037,0.027,0.8,4.27
FD0132,144.0,147.9,20.67,69.6,0.25,0.016,0.03,0.19,3.27
FD0132,147.9,151.81,36.76,46.34,0.4,0.013,0.025,0.36,
FD0132,151.81,155.71,54.0,21.8,0.29,0.026,0.078,0.32,
FD0132,155.71,159.62,41.73,39.31,0.22,0.016,0.107,0.19,3.16
FD0132,159.62,163.52,20.99,68.41,0.78,0.022,0.088,0.32,
FD0132,163.52,167.43,44.38,34.82,0.66,0.027,0.032,0.53,
FD0132,167.43,171.33,36.92,45.65,0.71,0.021,0.049,0.48,
FD0132,171.33,175.24,22.24,66.22,0.98,0.029,0.043,0.51,
FD0133,0.0,2.0,57.88,2.95,6.09,0.147,0.837,5.87,
FD0133,2.0,4.0,59.66,3.16,4.17,0.085,0.588,5.25,
FD0133,4.0,6.0,55.31,4.27,9.93,0.094,0.45,5.14,
FD0133,6.0,8.0,54.16,3.76,10.41,0.09,0.618,6.44,
FD0133,8.0,9.95,67.42,0.92,0.66,0.014,0.205,1.49,
FD0133,9.95,11.9,66.59,1.52,1.22,0.02,0.154,1.46,3.49
FD0133,11.9,13.85,66.69,1.77,1.33,0.03,0.131,0.91,
FD0133,13.85,15.8,67.35,1.17,0.99,0.046,0.235,0.88,
FD0133,15.8,17.75,66.93,1.13,0.84,0.039,0.321,1.53,3.4
FD0133,17.75,19.7,66.91,1.22,0.89,0.034,0.479,1.26,3.14
FD0133,19.7,21.65,66.54,1.04,1.15,0.068,0.434,1.66,
FD0133,21.65,23.6,67.31,0.69,0.65,0.051,0.173,1.86,3.25
FD0133,23.6,25.55,66.6,1.02,1.0,0.087,0.229,1.95,3.37
FD0133,25.55,27.5,66.4,0.85,0.82,0.04,0.342,2.58,
FD0133,27.5,31.75,43.16,36.82,0.42,0.04,0.056,0.61,3.33
FD0133,31.75,32.5,67.52,1.16,0.71,0.055,0.053,1.05,
FD0133,32.5,33.0,44.2,35.32,0.54,0.038,0.032,0.55,3.06
FD0133,33.0,33.5,66.26,1.93,0.9,0.047,0.031,1.11,
FD0133,33.5,33.75,42.98,37.19,0.44,0.04,0.062,0.46,
FD0133,33.75,35.85,66.46,1.2,0.89,0.109,0.335,1.88,3.34
FD0133,35.85,37.95,66.64,1.54,0.92,0.082,0.195,1.49,
FD0133,37.95,40.05,67.37,1.4,0.68,0.03,0.262,0.94,3.12
FD0133,40.05,42.15,66.06,1.99,1.51,0.053,0.1,1.41,
FD0133,42.15,44.25,66.07,2.35,1.06,0.02,0.234,1.34,
FD0133,44.25,44.5,45.53,32.52,0.63,0.014,0.105,1.29,
FD0133,44.5,45.0,65.45,2.05,1.29,0.034,0.093,2.61,3.53
FD0133,45.0,45.5,42.4,35.25,1.84,0.038,0.088,1.78,3.05
FD0133,45.5,47.0,66.26,2.2,0.93,0.046,0.053,1.57,
FD0133,47.0,49.25,35.44,47.63,0.72,0.052,0.016,0.54,
FD0133,49.25,50.25,66.79,1.94,0.91,0.053,0.061,1.16,3.31
FD0133,50.25,50.5,48.29,28.65,0.8,0.036,0.043,1.07,
FD0133,50.5,50.75,67.49,1.47,0.76,0.053,0.032,0.69,3.31
FD0133,50.75,51.5,47.36,30.14,0.97,0.033,0.023,0.8,2.62
FD0133,51.5,52.75,67.52,1.33,0.71,0.032,0.043,1.02,3.4
FD0133,52.75,54.0,36.8,46.28,0.4,0.023,0.018,0.38,3.26
FD0133,54.0,54.5,67.3,1.58,0.87,0.03,0.073,0.9,
FD0133,54.5,58.5,28.0,58.54,0.51,0.038,0.03,0.46,
FD0133,58.5,62.5,32.21,52.65,0.43,0.031,0.034,0.53,3.05
FD0133,62.5,62.75,66.57,1.68,0.76,0.032,0.028,1.37,
FD0133,62.75,63.25,32.77,51.61,0.5,0.018,0.046,0.72,
FD0133,63.25,65.0,65.47,2.03,1.22,0.035,0.058,1.68,
FD0133,65.0,66.5,30.62,54.23,0.67,0.026,0.064,0.69,
FD0133,66.5,69.0,65.69,2.34,1.39,0.049,0.127,0.94,
FD0133,69.0,69.25,31.64,52.53,0.83,0.061,0.052,0.85,
FD0133,69.25,69.5,65.66,1.56,0.93,0.038,0.039,2.1,
FD0133,69.5,69.75,28.23,57.81,0.5,0.018,0.072,0.91,3.25
FD0133,69.75,70.0,64.52,1.83,1.33,0.047,0.066,2.71,
FD0133,70.0,73.84,33.68,48.82,1.05,0.044,0.085,1.43,
FD0133,73.84,77.69,27.95,56.91,0.96,0.044,0.03,1.76,3.0
FD0133,77.69,81.53,28.65,56.86,0.77,0.03,0.121,0.96,
FD0133,81.53,85.38,37.32,45.44,0.38,0.014,0.064,0.4,3.15
FD0133,85.38,89.22,42.6,37.44,0.65,0.027,0.089,0.57,
FD0133,89.22,93.06,38.91,43.03,0.45,0.016,0.074,0.5,3.11
FD0133,93.06,96.91,31.73,53.22,0.53,0.014,0.069,0.49,
FD0133,96.91,100.75,23.06,65.38,0.67,0.034,0.065,0.47,3.16
FD0133,100.75,102.81,66.59,1.51,0.91,0.036,0.063,1.2,
FD0133,102.81,104.88,66.26,1.77,1.02,0.028,0.073,1.35,
FD0133,104.88,106.94,66.19,2.12,1.13,0.045,0.126,0.86,
FD0133,106.94,109.0,66.84,1.57,0.87,0.051,0.104,0.73,4.21
FD0133,109.0,109.5,29.1,56.57,0.93,0.035,0.072,0.41,
FD0133,109.5,109.75,66.9,1.53,0.71,0.03,0.062,0.73,
FD0133,109.75,113.94,35.07,47.85,0.97,0.052,0.069,0.44,
FD0133,113.94,118.13,51.05,26.02,0.2,0.013,0.17,0.25,
FD0133,118.13,122.32,42.88,37.78,0.29,0.011,0.034,0.24,3.14
FD0133,122.32,126.51,34.29,49.54,0.54,0.028,0.073,0.31,
FD0133,126.51,130.69,39.94,41.46,0.31,0.019,0.263,0.43,
FD0133,130.69,134.88,22.75,66.31,0.23,0.009,0.194,0.35,
FD0133,134.88,139.07,34.93,48.88,0.14,0.005,0.208,0.35,3.15
FD0134,0.0,3.25,50.22,8.31,8.79,0.096,0.132,6.68,
FD0134,3.25,7.75,25.4,28.63,11.4,0.095,0.105,4.81,
FD0134,7.75,12.25,12.85,32.18,16.88,0.179,0.08,5.07,
FD0134,12.25,16.75,11.87,34.39,25.39,0.146,0.042,4.61,
FD0134,16.75,20.7,44.13,34.71,0.77,0.06,0.038,0.91,
FD0134,20.7,24.66,37.15,45.38,0.61,0.034,0.041,0.4,
FD0134,24.66,28.61,26.85,59.44,1.05,0.038,0.133,0.55,
FD0134,28.61,32.57,19.16,70.31,0.92,0.048,0.312,0.55,
FD0134,32.57,36.52,23.83,64.53,0.54,0.019,0.093,0.44,
FD0134,36.52,40.48,21.8,67.89,0.32,0.014,0.034,0.26,
FD0134,40.48,44.43,37.31,45.25,0.43,0.032,0.041,0.56,
FD0134,44.43,48.39,37.85,44.27,0.35,0.014,0.093,0.74,
FD0134,48.39,52.34,40.0,40.6,0.92,0.027,0.078,0.83,3.15
FD0134,52.34,56.3,41.72,38.78,0.52,0.041,0.254,0.4,3.05
FD0134,56.3,60.25,41.49,38.66,0.75,0.071,0.102,0.61,
FD0134,60.25,62.43,65.35,2.0,1.9,0.08,0.135,1.28,3.86
FD0134,62.43,64.61,65.13,2.14,1.71,0.062,0.075,1.68,
FD0135,0.0,2.05,47.84,28.19,1.24,0.025,0.162,1.58,
FD0135,2.05,4.1,49.25,26.44,0.91,0.027,0.085,1.79,
FD0135,4.1,6.15,46.01,30.07,1.23,0.016,0.07,2.48,
FD0135,6.15,8.2,55.15,17.99,0.98,0.036,0.066,1.72,
FD0135,8.2,10.25,51.78,22.76,0.72,0.016,0.409,1.51,
FD0135,10.25,10.5,67.71,0.84,0.47,0.024,0.209,1.33,
FD0135,10.5,11.5,58.43,13.46,0.65,0.016,0.209,1.61,2.99
FD0135,11.5,12.25,66.91,0.84,0.55,0.015,0.356,2.17,
FD0135,12.25,12.75,56.21,16.85,0.54,0.012,0.234,1.71,
FD0135,12.75,13.0,66.71,1.49,0.62,0.019,0.317,1.82,
FD0135,13.0,13.25,45.84,30.78,0.83,0.01,0.317,2.08,
FD0135,13.25,15.5,65.7,1.34,0.94,0.028,0.539,2.69,3.41
FD0135,15.5,15.75,51.78,22.28,0.96,0.02,0.348,1.98,
FD0135,15.75,16.75,66.62,1.32,0.78,0.031,0.527,1.66,
FD0135,16.75,17.25,52.62,20.05,0.94,0.022,0.273,3.14,
FD0135,17.25,18.25,66.65,1.4,0.62,0.025,0.288,1.81,
FD0135,18.25,19.0,49.48,26.21,0.77,0.016,0.177,1.6,3.2
FD0135,19.0,19.5,67.31,1.43,0.44,0.021,0.269,1.14,3.25
FD0135,19.5,19.75,44.78,33.06,0.9,0.022,0.133,1.56,
FD0135,19.75,20.0,66.82,1.67,0.85,0.038,0.241,1.27,
FD0135,20.0,21.0,47.88,28.72,0.95,0.018,0.133,1.45,3.06
FD0135,21.0,21.5,66.75,1.87,0.77,0.028,0.182,1.36,3.46
FD0135,21.5,24.25,52.04,22.06,0.78,0.026,0.138,2.08,
FD0135,24.25,25.25,66.58,1.26,1.21,0.042,0.214,1.72,
FD0135,25.25,29.42,28.7,56.67,0.79,0.024,0.096,1.06,
FD0135,29.42,33.58,41.75,38.28,0.72,0.03,0.088,0.85,
FD0135,33.58,37.75,48.47,29.3,0.38,0.061,0.063,0.47,3.1
FD0135,37.75,41.92,45.69,33.35,0.29,0.023,0.118,0.47,3.11
FD0135,41.92,46.08,47.96,29.91,0.45,0.041,0.163,0.5,3.27
FD0135,46.08,50.25,43.0,36.97,0.64,0.039,0.133,0.39,3.17
FD0135,50.25,54.42,12.93,79.39,1.15,0.037,0.081,0.41,
FD0135,54.42,58.58,35.62,47.91,0.31,0.016,0.083,0.39,
FD0135,58.58,62.75,26.15,61.57,0.24,0.018,0.078,0.39,
FD0135,62.75,66.92,44.53,35.14,0.23,0.041,0.071,0.55,
FD0135,66.92,71.08,36.31,46.46,0.42,0.045,0.106,0.74,
FD0135,71.08,75.25,39.1,43.06,0.23,0.011,0.122,0.36,
FD0135,75.25,77.5,67.71,0.95,0.35,0.021,0.056,0.7,
FD0135,77.5,78.5,34.86,48.51,0.36,0.02,0.276,0.45,
FD0135,78.5,78.75,67.12,1.26,0.63,0.031,0.124,0.66,
FD0135,78.75,79.0,36.89,46.07,0.31,0.025,0.128,0.3,
FD0135,79.0,80.0,66.83,1.61,0.47,0.025,0.172,0.79,
FD0135,80.0,80.5,36.22,46.82,0.24,0.017,0.359,0.34,
FD0135,80.5,81.0,67.14,1.29,0.38,0.022,0.278,0.7,
FD0135,81.0,81.25,37.65,44.16,0.37,0.052,0.501,0.49,
FD0135,81.25,81.5,66.96,1.26,0.49,0.043,0.381,0.79,
FD0135,81.5,82.75,43.07,37.42,0.26,0.018,0.207,0.24,3.2
FD0135,82.75,83.0,67.74,1.25,0.28,0.017,0.242,0.31,4.35
FD0135,83.0,84.5,24.34,63.9,0.49,0.024,0.085,0.23,
FD0135,84.5,84.75,66.31,2.45,0.51,0.017,0.162,0.4,4.02
FD0135,84.75,85.25,15.63,76.5,0.49,0.026,0.123,0.24,
FD0135,85.25,87.0,65.6,2.69,0.9,0.027,0.188,0.73,
FD0135,87.0,87.25,20.31,69.59,0.53,0.019,0.088,0.32,3.12
FD0135,87.25,88.5,66.96,1.44,0.69,0.037,0.073,0.8,
FD0135,88.5,88.75,30.42,55.21,0.35,0.016,0.147,0.43,
FD0135,88.75,89.0,66.71,1.47,0.7,0.028,0.093,0.99,
FD0135,89.0,89.25,31.32,53.59,0.65,0.015,0.09,0.55,
FD0135,89.25,89.5,66.73,1.58,0.52,0.018,0.107,0.78,
FD0135,89.5,93.5,35.28,47.21,0.75,0.037,0.253,0.71,
FD0135,93.5,97.5,24.25,62.65,1.55,0.057,0.088,0.51,3.05
FD0135,97.5,98.0,65.32,2.08,2.21,0.05,0.042,1.09,
FD0135,98.0,98.25,36.13,46.16,1.16,0.042,0.054,0.5,
FD0135,98.25,100.22,65.46,2.37,1.87,0.049,0.075,0.91,4.2
FD0135,100.22,102.2,64.05,3.36,2.47,0.06,0.065,0.84,4.25
FD0135,102.2,104.18,66.39,2.03,0.75,0.046,0.052,0.71,4.42
FD0135,104.18,106.15,66.94,1.9,0.46,0.055,0.057,0.61,4.22
FD0135,106.15,108.12,66.65,2.47,0.55,0.038,0.025,0.5,
FD0135,108.12,110.1,66.83,1.63,0.49,0.064,0.067,0.67,4.01
FD0135,110.1,112.08,67.79,0.98,0.29,0.033,0.056,0.47,
FD0135,112.08,114.05,67.72,1.3,0.42,0.027,0.058,0.46,
