X,Y,Z,LITH
45762.5,7137.5,402.0,MAF
45762.5,7137.5,390.0,MAF
45762.5,7137.5,378.0,MAF
45762.5,7137.5,366.0,MAF
45762.5,7137.5,354.0,MAF
45762.5,7137.5,342.0,MAF
45762.5,7137.5,330.0,MAF
45762.5,7137.5,318.0,MAF
45762.5,7137.5,306.0,MAF
45762.5,7162.5,654.0,LAT
45762.5,7162.5,642.0,MAF
45762.5,7162.5,630.0,MAF
45762.5,7162.5,618.0,MAF
45762.5,7162.5,606.0,MAF
45762.5,7162.5,594.0,MAF
45762.5,7162.5,582.0,MAF
45762.5,7162.5,570.0,MAF
45762.5,7162.5,558.0,MAF
45762.5,7162.5,546.0,MAF
45762.5,7162.5,534.0,MAF
45762.5,7162.5,522.0,MAF
45762.5,7162.5,510.0,MAF
45762.5,7162.5,498.0,MAF
45762.5,7162.5,486.0,MAF
45762.5,7162.5,474.0,MAF
45762.5,7162.5,462.0,MAF
45762.5,7162.5,450.0,MAF
45762.5,7162.5,438.0,MAF
45762.5,7162.5,426.0,MAF
45762.5,7162.5,414.0,MAF
45762.5,7162.5,402.0,MAF
45762.5,7162.5,390.0,MAF
45762.5,7162.5,378.0,MAF
45762.5,7162.5,366.0,MAF
45762.5,7162.5,354.0,MAF
45762.5,7162.5,342.0,MAF
45762.5,7162.5,330.0,MAF
45762.5,7162.5,318.0,MAF
45762.5,7162.5,306.0,MAF
45762.5,7187.5,666.0,HF
45762.5,7187.5,654.0,HF
45762.5,7187.5,642.0,IC
45762.5,7187.5,630.0,IC
45762.5,7187.5,618.0,MAF
45762.5,7187.5,606.0,MAF
45762.5,7187.5,594.0,MAF
45762.5,7187.5,582.0,MAF
45762.5,7187.5,570.0,MAF
45762.5,7187.5,558.0,MAF
45762.5,7187.5,546.0,MAF
45762.5,7187.5,534.0,MAF
45762.5,7187.5,522.0,MAF
45762.5,7187.5,510.0,MAF
45762.5,7187.5,498.0,MAF
45762.5,7187.5,486.0,MAF
45762.5,7187.5,474.0,MAF
45762.5,7187.5,462.0,MAF
45762.5,7187.5,450.0,MAF
45762.5,7187.5,438.0,MAF
45762.5,7187.5,426.0,MAF
45762.5,7187.5,414.0,MAF
45762.5,7187.5,402.0,MAF
45762.5,7187.5,390.0,MAF
45762.5,7187.5,378.0,MAF
45762.5,7187.5,366.0,MAF
45762.5,7187.5,354.0,MAF
45762.5,7187.5,342.0,MAF
45762.5,7187.5,330.0,MAF
45762.5,7187.5,318.0,MAF
45762.5,7187.5,306.0,MAF
45762.5,7212.5,666.0,HF
45762.5,7212.5,654.0,HF
45762.5,7212.5,642.0,IC
45762.5,7212.5,630.0,IC
45762.5,7212.5,618.0,MAF
45762.5,7212.5,606.0,MAF
45762.5,7212.5,594.0,MAF
45762.5,7212.5,582.0,MAF
45762.5,7212.5,570.0,MAF
45762.5,7212.5,558.0,MAF
45762.5,7212.5,546.0,MAF
45762.5,7212.5,534.0,MAF
45762.5,7212.5,522.0,MAF
45762.5,7212.5,510.0,MAF
45762.5,7212.5,498.0,MAF
45762.5,7212.5,486.0,MAF
45762.5,7212.5,474.0,MAF
45762.5,7212.5,462.0,MAF
45762.5,7212.5,450.0,MAF
45762.5,7212.5,438.0,MAF
45762.5,7212.5,426.0,MAF
45762.5,7212.5,414.0,MAF
45762.5,7212.5,402.0,MAF
45762.5,7212.5,390.0,MAF
45762.5,7212.5,378.0,MAF
45762.5,7212.5,366.0,MAF
45762.5,7212.5,354.0,MAF
45762.5,7212.5,342.0,MAF
45762.5,7212.5,330.0,MAF
45762.5,7212.5,318.0,MAF
45762.5,7212.5,306.0,MAF
45762.5,7237.5,678.0,IF
45762.5,7237.5,666.0,HF
45762.5,7237.5,654.0,HF
45762.5,7237.5,642.0,IC
45762.5,7237.5,630.0,HC
45762.5,7237.5,618.0,IC
45762.5,7237.5,606.0,MAF
45762.5,7237.5,594.0,MAF
45762.5,7237.5,582.0,MAF
45762.5,7237.5,570.0,MAF
45762.5,7237.5,558.0,MAF
45762.5,7237.5,546.0,MAF
45762.5,7237.5,534.0,MAF
45762.5,7237.5,522.0,MAF
45762.5,7237.5,510.0,MAF
45762.5,7237.5,498.0,MAF
45762.5,7237.5,486.0,MAF
45762.5,7237.5,474.0,MAF
45762.5,7237.5,462.0,MAF
45762.5,7237.5,450.0,MAF
45762.5,7237.5,438.0,MAF
45762.5,7237.5,426.0,MAF
45762.5,7237.5,414.0,MAF
45762.5,7237.5,402.0,MAF
45762.5,7237.5,390.0,MAF
45762.5,7237.5,378.0,MAF
45762.5,7237.5,366.0,MAF
45762.5,7237.5,354.0,MAF
45762.5,7237.5,342.0,MAF
45762.5,7237.5,330.0,MAF
45762.5,7237.5,318.0,MAF
45762.5,7237.5,306.0,MAF
45762.5,7262.5,678.0,CG
45762.5,7262.5,666.0,IF
45762.5,7262.5,654.0,IC
45762.5,7262.5,642.0,IC
45762.5,7262.5,630.0,IC
45762.5,7262.5,618.0,IC
45762.5,7262.5,606.0,MAF
45762.5,7262.5,594.0,MAF
45762.5,7262.5,582.0,MAF
45762.5,7262.5,570.0,MAF
45762.5,7262.5,558.0,MAF
45762.5,7262.5,546.0,MAF
45762.5,7262.5,534.0,MAF
45762.5,7262.5,522.0,MAF
45762.5,7262.5,510.0,MAF
45762.5,7262.5,498.0,MAF
45762.5,7262.5,486.0,MAF
45762.5,7262.5,474.0,MAF
45762.5,7262.5,462.0,MAF
45762.5,7262.5,450.0,MAF
45762.5,7262.5,438.0,MAF
45762.5,7262.5,426.0,MAF
45762.5,7262.5,414.0,MAF
45762.5,7262.5,402.0,MAF
45762.5,7262.5,390.0,MAF
45762.5,7262.5,378.0,MAF
45762.5,7262.5,366.0,MAF
45762.5,7262.5,354.0,MAF
45762.5,7262.5,342.0,MAF
45762.5,7262.5,330.0,MAF
45762.5,7262.5,318.0,MAF
45762.5,7262.5,306.0,MAF
45762.5,7287.5,678.0,CG
45762.5,7287.5,666.0,IF
45762.5,7287.5,654.0,IF
45762.5,7287.5,642.0,IC
45762.5,7287.5,630.0,HC
45762.5,7287.5,618.0,IC
45762.5,7287.5,606.0,IC
45762.5,7287.5,594.0,MAF
45762.5,7287.5,582.0,MAF
45762.5,7287.5,570.0,MAF
45762.5,7287.5,558.0,MAF
45762.5,7287.5,546.0,MAF
45762.5,7287.5,534.0,MAF
45762.5,7287.5,522.0,MAF
45762.5,7287.5,510.0,MAF
45762.5,7287.5,498.0,MAF
45762.5,7287.5,486.0,MAF
45762.5,7287.5,474.0,MAF
45762.5,7287.5,462.0,MAF
45762.5,7287.5,450.0,MAF
45762.5,7287.5,438.0,MAF
45762.5,7287.5,426.0,MAF
45762.5,7287.5,414.0,MAF
45762.5,7287.5,402.0,MAF
45762.5,7287.5,390.0,MAF
45762.5,7287.5,378.0,MAF
45762.5,7287.5,366.0,MAF
45762.5,7287.5,354.0,MAF
45762.5,7287.5,342.0,MAF
45762.5,7287.5,330.0,MAF
45762.5,7287.5,318.0,MAF
45762.5,7287.5,306.0,MAF
45762.5,7312.5,678.0,CG
45762.5,7312.5,666.0,IF
45762.5,7312.5,654.0,HF
45762.5,7312.5,642.0,HF
45762.5,7312.5,630.0,HF
45762.5,7312.5,618.0,IC
45762.5,7312.5,606.0,IC
45762.5,7312.5,594.0,IC
45762.5,7312.5,582.0,MAF
45762.5,7312.5,570.0,MAF
45762.5,7312.5,558.0,MAF
45762.5,7312.5,546.0,MAF
45762.5,7312.5,534.0,MAF
45762.5,7312.5,522.0,MAF
45762.5,7312.5,510.0,MAF
45762.5,7312.5,498.0,MAF
45762.5,7312.5,486.0,MAF
45762.5,7312.5,474.0,MAF
45762.5,7312.5,462.0,MAF
45762.5,7312.5,450.0,MAF
45762.5,7312.5,438.0,MAF
45762.5,7312.5,426.0,MAF
45762.5,7312.5,414.0,MAF
45762.5,7312.5,402.0,MAF
45762.5,7312.5,390.0,MAF
45762.5,7312.5,378.0,MAF
45762.5,7312.5,366.0,MAF
45762.5,7312.5,354.0,MAF
45762.5,7312.5,342.0,MAF
45762.5,7312.5,330.0,MAF
45762.5,7312.5,318.0,MAF
45762.5,7312.5,306.0,MAF
45762.5,7337.5,678.0,CG
45762.5,7337.5,666.0,IF
45762.5,7337.5,654.0,HF
45762.5,7337.5,642.0,HF
45762.5,7337.5,630.0,HF
45762.5,7337.5,618.0,IC
45762.5,7337.5,606.0,IC
45762.5,7337.5,594.0,IC
45762.5,7337.5,582.0,IC
45762.5,7337.5,570.0,MAF
45762.5,7337.5,558.0,MAF
45762.5,7337.5,546.0,MAF
45762.5,7337.5,534.0,MAF
45762.5,7337.5,522.0,MAF
45762.5,7337.5,510.0,MAF
45762.5,7337.5,498.0,MAF
45762.5,7337.5,486.0,MAF
45762.5,7337.5,474.0,MAF
45762.5,7337.5,462.0,MAF
45762.5,7337.5,450.0,MAF
45762.5,7337.5,438.0,MAF
45762.5,7337.5,426.0,MAF
45762.5,7337.5,414.0,MAF
45762.5,7337.5,402.0,MAF
45762.5,7337.5,390.0,MAF
45762.5,7337.5,378.0,MAF
45762.5,7337.5,366.0,MAF
45762.5,7337.5,354.0,MAF
45762.5,7337.5,342.0,MAF
45762.5,7337.5,330.0,MAF
45762.5,7337.5,318.0,MAF
45762.5,7337.5,306.0,MAF
45762.5,7362.5,678.0,CG
45762.5,7362.5,666.0,HF
45762.5,7362.5,654.0,HF
45762.5,7362.5,642.0,HF
45762.5,7362.5,630.0,HF
45762.5,7362.5,618.0,IC
45762.5,7362.5,606.0,HC
45762.5,7362.5,594.0,IC
45762.5,7362.5,582.0,IC
45762.5,7362.5,570.0,IC
45762.5,7362.5,558.0,MAF
45762.5,7362.5,546.0,MAF
45762.5,7362.5,534.0,MAF
45762.5,7362.5,522.0,MAF
45762.5,7362.5,510.0,MAF
45762.5,7362.5,498.0,MAF
45762.5,7362.5,486.0,MAF
45762.5,7362.5,474.0,MAF
45762.5,7362.5,462.0,MAF
45762.5,7362.5,450.0,MAF
45762.5,7362.5,438.0,MAF
45762.5,7362.5,426.0,MAF
45762.5,7362.5,414.0,MAF
45762.5,7362.5,402.0,MAF
45762.5,7362.5,390.0,MAF
45762.5,7362.5,378.0,MAF
45762.5,7362.5,366.0,MAF
45762.5,7362.5,354.0,MAF
45762.5,7362.5,342.0,MAF
45762.5,7362.5,330.0,MAF
45762.5,7362.5,318.0,MAF
45762.5,7362.5,306.0,MAF
45762.5,7387.5,678.0,CG
45762.5,7387.5,666.0,HF
45762.5,7387.5,654.0,HF
45762.5,7387.5,642.0,HF
45762.5,7387.5,630.0,IC
45762.5,7387.5,618.0,IC
45762.5,7387.5,606.0,IC
45762.5,7387.5,594.0,IC
45762.5,7387.5,582.0,IC
45762.5,7387.5,570.0,IC
45762.5,7387.5,558.0,IC
45762.5,7387.5,546.0,MAF
45762.5,7387.5,534.0,MAF
45762.5,7387.5,522.0,MAF
45762.5,7387.5,510.0,MAF
45762.5,7387.5,498.0,MAF
45762.5,7387.5,486.0,MAF
45762.5,7387.5,474.0,MAF
45762.5,7387.5,462.0,MAF
45762.5,7387.5,450.0,MAF
45762.5,7387.5,438.0,MAF
45762.5,7387.5,426.0,MAF
45762.5,7387.5,414.0,MAF
45762.5,7387.5,402.0,MAF
45762.5,7387.5,390.0,MAF
45762.5,7387.5,378.0,MAF
45762.5,7387.5,366.0,MAF
45762.5,7387.5,354.0,MAF
45762.5,7387.5,342.0,MAF
45762.5,7387.5,330.0,MAF
45762.5,7387.5,318.0,MAF
45762.5,7387.5,306.0,MAF
45762.5,7412.5,678.0,HF
45762.5,7412.5,666.0,HF
45762.5,7412.5,654.0,HF
45762.5,7412.5,642.0,HF
45762.5,7412.5,630.0,HF
45762.5,7412.5,618.0,IC
45762.5,7412.5,606.0,IC
45762.5,7412.5,594.0,IC
45762.5,7412.5,582.0,IC
45762.5,7412.5,570.0,IC
45762.5,7412.5,558.0,IC
45762.5,7412.5,546.0,IC
45762.5,7412.5,534.0,MAF
45762.5,7412.5,522.0,MAF
45762.5,7412.5,510.0,MAF
45762.5,7412.5,498.0,MAF
45762.5,7412.5,486.0,MAF
45762.5,7412.5,474.0,MAF
45762.5,7412.5,462.0,MAF
45762.5,7412.5,450.0,MAF
45762.5,7412.5,438.0,MAF
45762.5,7412.5,426.0,MAF
45762.5,7412.5,414.0,MAF
45762.5,7412.5,402.0,MAF
45762.5,7412.5,390.0,MAF
45762.5,7412.5,378.0,MAF
45762.5,7412.5,366.0,MAF
45762.5,7412.5,354.0,MAF
45762.5,7412.5,342.0,MAF
45762.5,7412.5,330.0,MAF
45762.5,7412.5,318.0,MAF
45762.5,7412.5,306.0,MAF
45762.5,7437.5,678.0,HF
45762.5,7437.5,666.0,HF
45762.5,7437.5,654.0,HF
45762.5,7437.5,642.0,HF
45762.5,7437.5,630.0,HF
45762.5,7437.5,618.0,HF
45762.5,7437.5,606.0,IC
45762.5,7437.5,594.0,IC
45762.5,7437.5,582.0,IC
45762.5,7437.5,570.0,IC
45762.5,7437.5,558.0,IC
45762.5,7437.5,546.0,IC
45762.5,7437.5,534.0,IC
45762.5,7437.5,522.0,MAF
45762.5,7437.5,510.0,MAF
45762.5,7437.5,498.0,MAF
45762.5,7437.5,486.0,MAF
45762.5,7437.5,474.0,MAF
45762.5,7437.5,462.0,MAF
45762.5,7437.5,450.0,MAF
45762.5,7437.5,438.0,MAF
45762.5,7437.5,426.0,MAF
45762.5,7437.5,414.0,MAF
45762.5,7437.5,402.0,MAF
45762.5,7437.5,390.0,MAF
45762.5,7437.5,378.0,MAF
45762.5,7437.5,366.0,MAF
45762.5,7437.5,354.0,MAF
45762.5,7437.5,342.0,MAF
45762.5,7437.5,330.0,MAF
45762.5,7437.5,318.0,MAF
45762.5,7437.5,306.0,MAF
45762.5,7462.5,678.0,HF
45762.5,7462.5,666.0,HF
45762.5,7462.5,654.0,HF
45762.5,7462.5,642.0,HF
45762.5,7462.5,630.0,HF
45762.5,7462.5,618.0,IF
45762.5,7462.5,606.0,IC
45762.5,7462.5,594.0,IC
45762.5,7462.5,582.0,IC
45762.5,7462.5,570.0,IC
45762.5,7462.5,558.0,IC
45762.5,7462.5,546.0,IC
45762.5,7462.5,534.0,IC
45762.5,7462.5,522.0,IC
45762.5,7462.5,510.0,IC
45762.5,7462.5,498.0,MAF
45762.5,7462.5,486.0,MAF
45762.5,7462.5,474.0,MAF
45762.5,7462.5,462.0,MAF
45762.5,7462.5,450.0,MAF
45762.5,7462.5,438.0,MAF
45762.5,7462.5,426.0,MAF
45762.5,7462.5,414.0,MAF
45762.5,7462.5,402.0,MAF
45762.5,7462.5,390.0,MAF
45762.5,7462.5,378.0,MAF
45762.5,7462.5,366.0,MAF
45762.5,7462.5,354.0,MAF
45762.5,7462.5,342.0,MAF
45762.5,7462.5,330.0,MAF
45762.5,7462.5,318.0,MAF
45762.5,7462.5,306.0,MAF
45762.5,7487.5,690.0,CG
45762.5,7487.5,678.0,HF
45762.5,7487.5,666.0,HF
45762.5,7487.5,654.0,HF
45762.5,7487.5,642.0,HF
45762.5,7487.5,630.0,HF
45762.5,7487.5,618.0,HF
45762.5,7487.5,606.0,HF
45762.5,7487.5,594.0,HF
45762.5,7487.5,582.0,IC
45762.5,7487.5,570.0,IC
45762.5,7487.5,558.0,IC
45762.5,7487.5,546.0,IC
45762.5,7487.5,534.0,IC
45762.5,7487.5,522.0,IC
45762.5,7487.5,510.0,IC
45762.5,7487.5,498.0,HC
45762.5,7487.5,486.0,MAF
45762.5,7487.5,474.0,MAF
45762.5,7487.5,462.0,MAF
45762.5,7487.5,450.0,MAF
45762.5,7487.5,438.0,MAF
45762.5,7487.5,426.0,MAF
45762.5,7487.5,414.0,MAF
45762.5,7487.5,402.0,MAF
45762.5,7487.5,390.0,MAF
45762.5,7487.5,378.0,MAF
45762.5,7487.5,366.0,MAF
45762.5,7487.5,354.0,MAF
45762.5,7487.5,342.0,MAF
45762.5,7487.5,330.0,MAF
45762.5,7487.5,318.0,MAF
45762.5,7487.5,306.0,MAF
45762.5,7512.5,690.0,CG
45762.5,7512.5,678.0,HF
45762.5,7512.5,666.0,HF
45762.5,7512.5,654.0,HF
45762.5,7512.5,642.0,HF
45762.5,7512.5,630.0,HF
45762.5,7512.5,618.0,HF
45762.5,7512.5,606.0,IC
45762.5,7512.5,594.0,IC
45762.5,7512.5,582.0,IC
45762.5,7512.5,570.0,IC
45762.5,7512.5,558.0,IC
45762.5,7512.5,546.0,IC
45762.5,7512.5,534.0,IC
45762.5,7512.5,522.0,IC
45762.5,7512.5,510.0,IC
45762.5,7512.5,498.0,IC
45762.5,7512.5,486.0,HC
45762.5,7512.5,474.0,MAF
45762.5,7512.5,462.0,MAF
45762.5,7512.5,450.0,MAF
45762.5,7512.5,438.0,MAF
45762.5,7512.5,426.0,MAF
45762.5,7512.5,414.0,MAF
45762.5,7512.5,402.0,MAF
45762.5,7512.5,390.0,MAF
45762.5,7512.5,378.0,MAF
45762.5,7512.5,366.0,MAF
45762.5,7512.5,354.0,MAF
45762.5,7512.5,342.0,MAF
45762.5,7512.5,330.0,MAF
45762.5,7512.5,318.0,MAF
45762.5,7512.5,306.0,MAF
45762.5,7537.5,690.0,HF
45762.5,7537.5,678.0,HF
45762.5,7537.5,666.0,HF
45762.5,7537.5,654.0,HF
45762.5,7537.5,642.0,HF
45762.5,7537.5,630.0,HF
45762.5,7537.5,618.0,IF
45762.5,7537.5,606.0,IC
45762.5,7537.5,594.0,IC
45762.5,7537.5,582.0,HC
45762.5,7537.5,570.0,IC
45762.5,7537.5,558.0,IC
45762.5,7537.5,546.0,IC
45762.5,7537.5,534.0,IC
45762.5,7537.5,522.0,IC
45762.5,7537.5,510.0,IC
45762.5,7537.5,498.0,HC
45762.5,7537.5,486.0,IC
45762.5,7537.5,474.0,MAF
45762.5,7537.5,462.0,MAF
45762.5,7537.5,450.0,MAF
45762.5,7537.5,438.0,MAF
45762.5,7537.5,426.0,MAF
45762.5,7537.5,414.0,MAF
45762.5,7537.5,402.0,MAF
45762.5,7537.5,390.0,MAF
45762.5,7537.5,378.0,MAF
45762.5,7537.5,366.0,MAF
45762.5,7537.5,354.0,MAF
45762.5,7537.5,342.0,MAF
45762.5,7537.5,330.0,MAF
45762.5,7537.5,318.0,MAF
45762.5,7537.5,306.0,MAF
45762.5,7562.5,690.0,HF
45762.5,7562.5,678.0,HF
45762.5,7562.5,666.0,HF
45762.5,7562.5,654.0,HF
45762.5,7562.5,642.0,HF
45762.5,7562.5,630.0,IF
45762.5,7562.5,618.0,IC
45762.5,7562.5,606.0,IC
45762.5,7562.5,594.0,IC
45762.5,7562.5,582.0,IC
45762.5,7562.5,570.0,HC
45762.5,7562.5,558.0,HC
45762.5,7562.5,546.0,IC
45762.5,7562.5,534.0,IC
45762.5,7562.5,522.0,IC
45762.5,7562.5,510.0,IC
45762.5,7562.5,498.0,IC
45762.5,7562.5,486.0,IC
45762.5,7562.5,474.0,IC
45762.5,7562.5,462.0,MAF
45762.5,7562.5,450.0,MAF
45762.5,7562.5,438.0,MAF
45762.5,7562.5,426.0,MAF
45762.5,7562.5,414.0,MAF
45762.5,7562.5,402.0,MAF
45762.5,7562.5,390.0,MAF
45762.5,7562.5,378.0,MAF
45762.5,7562.5,366.0,MAF
45762.5,7562.5,354.0,MAF
45762.5,7562.5,342.0,MAF
45762.5,7562.5,330.0,MAF
45762.5,7562.5,318.0,MAF
45762.5,7562.5,306.0,MAF
45762.5,7587.5,690.0,HF
45762.5,7587.5,678.0,HF
45762.5,7587.5,666.0,HC
45762.5,7587.5,654.0,IC
45762.5,7587.5,642.0,IC
45762.5,7587.5,630.0,IC
45762.5,7587.5,618.0,IC
45762.5,7587.5,606.0,IC
45762.5,7587.5,594.0,IC
45762.5,7587.5,582.0,HC
45762.5,7587.5,570.0,HC
45762.5,7587.5,558.0,IC
45762.5,7587.5,546.0,IC
45762.5,7587.5,534.0,IC
45762.5,7587.5,522.0,IC
45762.5,7587.5,510.0,IC
45762.5,7587.5,498.0,IC
45762.5,7587.5,486.0,IC
45762.5,7587.5,474.0,IC
45762.5,7587.5,462.0,MAF
45762.5,7587.5,450.0,MAF
45762.5,7587.5,438.0,MAF
45762.5,7587.5,426.0,MAF
45762.5,7587.5,414.0,MAF
45762.5,7587.5,402.0,MAF
45762.5,7587.5,390.0,MAF
45762.5,7587.5,378.0,MAF
45762.5,7587.5,366.0,MAF
45762.5,7587.5,354.0,MAF
45762.5,7587.5,342.0,MAF
45762.5,7587.5,330.0,MAF
45762.5,7587.5,318.0,MAF
45762.5,7587.5,306.0,MAF
45762.5,7612.5,690.0,HF
45762.5,7612.5,678.0,HF
45762.5,7612.5,666.0,IF
45762.5,7612.5,654.0,HF
45762.5,7612.5,642.0,IF
45762.5,7612.5,630.0,IC
45762.5,7612.5,618.0,IC
45762.5,7612.5,606.0,IC
45762.5,7612.5,594.0,IC
45762.5,7612.5,582.0,HC
45762.5,7612.5,570.0,IC
45762.5,7612.5,558.0,IC
45762.5,7612.5,546.0,IC
45762.5,7612.5,534.0,IC
45762.5,7612.5,522.0,IC
45762.5,7612.5,510.0,IC
45762.5,7612.5,498.0,IC
45762.5,7612.5,486.0,IC
45762.5,7612.5,474.0,IC
45762.5,7612.5,462.0,MAF
45762.5,7612.5,450.0,MAF
45762.5,7612.5,438.0,MAF
45762.5,7612.5,426.0,MAF
45762.5,7612.5,414.0,MAF
45762.5,7612.5,402.0,MAF
45762.5,7612.5,390.0,MAF
45762.5,7612.5,378.0,MAF
45762.5,7612.5,366.0,MAF
45762.5,7612.5,354.0,MAF
45762.5,7612.5,342.0,MAF
45762.5,7612.5,330.0,MAF
45762.5,7612.5,318.0,MAF
45762.5,7612.5,306.0,MAF
45762.5,7637.5,690.0,HF
45762.5,7637.5,678.0,HF
45762.5,7637.5,666.0,HF
45762.5,7637.5,654.0,HC
45762.5,7637.5,642.0,HC
45762.5,7637.5,630.0,HC
45762.5,7637.5,618.0,HC
45762.5,7637.5,606.0,IC
45762.5,7637.5,594.0,IC
45762.5,7637.5,582.0,IC
45762.5,7637.5,570.0,IC
45762.5,7637.5,558.0,IC
45762.5,7637.5,546.0,IC
45762.5,7637.5,534.0,IC
45762.5,7637.5,522.0,IC
45762.5,7637.5,510.0,IC
45762.5,7637.5,498.0,IC
45762.5,7637.5,486.0,HC
45762.5,7637.5,474.0,MAF
45762.5,7637.5,462.0,MAF
45762.5,7637.5,450.0,MAF
45762.5,7637.5,438.0,MAF
45762.5,7637.5,426.0,MAF
45762.5,7637.5,414.0,MAF
45762.5,7637.5,402.0,MAF
45762.5,7637.5,390.0,MAF
45762.5,7637.5,378.0,MAF
45762.5,7637.5,366.0,MAF
45762.5,7637.5,354.0,MAF
45762.5,7637.5,342.0,MAF
45762.5,7637.5,330.0,MAF
45762.5,7637.5,318.0,MAF
45762.5,7637.5,306.0,MAF
45762.5,7662.5,690.0,HF
45762.5,7662.5,678.0,HF
45762.5,7662.5,666.0,HF
45762.5,7662.5,654.0,HF
45762.5,7662.5,642.0,HC
45762.5,7662.5,630.0,HC
45762.5,7662.5,618.0,IC
45762.5,7662.5,606.0,IC
45762.5,7662.5,594.0,IC
45762.5,7662.5,582.0,HC
45762.5,7662.5,570.0,IC
45762.5,7662.5,558.0,IC
45762.5,7662.5,546.0,HC
45762.5,7662.5,534.0,IC
45762.5,7662.5,522.0,IC
45762.5,7662.5,510.0,IC
45762.5,7662.5,498.0,IC
45762.5,7662.5,486.0,MAF
45762.5,7662.5,474.0,MAF
45762.5,7662.5,462.0,MAF
45762.5,7662.5,450.0,MAF
45762.5,7662.5,438.0,MAF
45762.5,7662.5,426.0,MAF
45762.5,7662.5,414.0,MAF
45762.5,7662.5,402.0,MAF
45762.5,7662.5,390.0,MAF
45762.5,7662.5,378.0,MAF
45762.5,7662.5,366.0,MAF
45762.5,7662.5,354.0,MAF
45762.5,7662.5,342.0,MAF
45762.5,7662.5,330.0,MAF
45762.5,7662.5,318.0,MAF
45762.5,7662.5,306.0,MAF
45762.5,7687.5,690.0,HF
45762.5,7687.5,678.0,HF
45762.5,7687.5,666.0,HF
45762.5,7687.5,654.0,HF
45762.5,7687.5,642.0,IF
45762.5,7687.5,630.0,IC
45762.5,7687.5,618.0,IC
45762.5,7687.5,606.0,IC
45762.5,7687.5,594.0,IC
45762.5,7687.5,582.0,HC
45762.5,7687.5,570.0,HC
45762.5,7687.5,558.0,IC
45762.5,7687.5,546.0,IC
45762.5,7687.5,534.0,IC
45762.5,7687.5,522.0,IC
45762.5,7687.5,510.0,IC
45762.5,7687.5,498.0,MAF
45762.5,7687.5,486.0,MAF
45762.5,7687.5,474.0,MAF
45762.5,7687.5,462.0,MAF
45762.5,7687.5,450.0,MAF
45762.5,7687.5,438.0,MAF
45762.5,7687.5,426.0,MAF
45762.5,7687.5,414.0,MAF
45762.5,7687.5,402.0,MAF
45762.5,7687.5,390.0,MAF
45762.5,7687.5,378.0,MAF
45762.5,7687.5,366.0,MAF
45762.5,7687.5,354.0,MAF
45762.5,7687.5,342.0,MAF
45762.5,7687.5,330.0,MAF
45762.5,7687.5,318.0,MAF
45762.5,7687.5,306.0,MAF
45762.5,7712.5,690.0,HF
45762.5,7712.5,678.0,HF
45762.5,7712.5,666.0,HF
45762.5,7712.5,654.0,HF
45762.5,7712.5,642.0,IF
45762.5,7712.5,630.0,IC
45762.5,7712.5,618.0,IC
45762.5,7712.5,606.0,IC
45762.5,7712.5,594.0,HC
45762.5,7712.5,582.0,HC
45762.5,7712.5,570.0,HC
45762.5,7712.5,558.0,IC
45762.5,7712.5,546.0,IC
45762.5,7712.5,534.0,IC
45762.5,7712.5,522.0,IC
45762.5,7712.5,510.0,MAF
45762.5,7712.5,498.0,MAF
45762.5,7712.5,486.0,MAF
45762.5,7712.5,474.0,MAF
45762.5,7712.5,462.0,MAF
45762.5,7712.5,450.0,MAF
45762.5,7712.5,438.0,MAF
45762.5,7712.5,426.0,MAF
45762.5,7712.5,414.0,MAF
45762.5,7712.5,402.0,MAF
45762.5,7712.5,390.0,MAF
45762.5,7712.5,378.0,MAF
45762.5,7712.5,366.0,MAF
45762.5,7712.5,354.0,MAF
45762.5,7712.5,342.0,MAF
45762.5,7712.5,330.0,MAF
45762.5,7712.5,318.0,MAF
45762.5,7712.5,306.0,MAF
45762.5,7737.5,690.0,HF
45762.5,7737.5,678.0,HF
45762.5,7737.5,666.0,HF
45762.5,7737.5,654.0,HF
45762.5,7737.5,642.0,IC
45762.5,7737.5,630.0,IC
45762.5,7737.5,618.0,IC
45762.5,7737.5,606.0,IC
45762.5,7737.5,594.0,IC
45762.5,7737.5,582.0,HC
45762.5,7737.5,570.0,HC
45762.5,7737.5,558.0,IC
45762.5,7737.5,546.0,IC
45762.5,7737.5,534.0,IC
45762.5,7737.5,522.0,MAF
45762.5,7737.5,510.0,MAF
45762.5,7737.5,498.0,MAF
45762.5,7737.5,486.0,MAF
45762.5,7737.5,474.0,MAF
45762.5,7737.5,462.0,MAF
45762.5,7737.5,450.0,MAF
45762.5,7737.5,438.0,MAF
45762.5,7737.5,426.0,MAF
45762.5,7737.5,414.0,MAF
45762.5,7737.5,402.0,MAF
45762.5,7737.5,390.0,MAF
45762.5,7737.5,378.0,MAF
45762.5,7737.5,366.0,MAF
45762.5,7737.5,354.0,MAF
45762.5,7737.5,342.0,MAF
45762.5,7737.5,330.0,MAF
45762.5,7737.5,318.0,MAF
45762.5,7737.5,306.0,MAF
45762.5,7762.5,690.0,HF
45762.5,7762.5,678.0,HF
45762.5,7762.5,666.0,HF
45762.5,7762.5,654.0,HF
45762.5,7762.5,642.0,IC
45762.5,7762.5,630.0,HC
45762.5,7762.5,618.0,HC
45762.5,7762.5,606.0,HC
45762.5,7762.5,594.0,IC
45762.5,7762.5,582.0,HC
