ID,X,Y,Z_TOP,Z_BOTTOM,FE_PCT,SIO2_PCT
1477,44808.5,8251.2,672.0,660.0,33.51,47.86
1478,44814.8,8247.8,672.0,660.0,66.96,0.1
1479,44822.6,8240.6,672.0,660.0,63.47,2.41
1480,44829.4,8233.6,672.0,660.0,66.82,2.41
1481,44837.9,8226.6,672.0,660.0,63.83,3.84
1482,44844.9,8220.3,672.0,660.0,64.77,5.51
1483,44853.0,8212.7,672.0,660.0,64.32,5.69
1484,44862.7,8207.3,672.0,660.0,63.81,5.09
1485,44868.2,8201.4,672.0,660.0,63.84,4.76
1486,44875.6,8194.4,672.0,660.0,56.91,16.52
1487,44885.1,8188.0,672.0,660.0,56.31,16.61
1488,44891.1,8181.8,672.0,660.0,61.13,9.43
1489,44654.9,8367.7,672.0,660.0,60.51,10.31
1490,44664.5,8360.8,672.0,660.0,63.54,5.71
1491,44672.0,8353.6,672.0,660.0,64.36,2.0
1492,44678.3,8347.7,672.0,660.0,62.32,6.93
1493,44685.9,8342.1,672.0,660.0,66.22,3.26
1494,44693.8,8334.3,672.0,660.0,67.0,1.71
1495,44700.2,8327.8,672.0,660.0,67.75,1.81
1496,44710.7,8321.8,672.0,660.0,66.3,0.1
1497,44716.8,8315.4,672.0,660.0,64.47,2.94
1498,44723.8,8309.5,672.0,660.0,66.8,2.04
1499,44732.5,8301.9,672.0,660.0,66.55,1.76
1500,44739.2,8295.9,672.0,660.0,65.3,3.16
1501,44746.7,8290.7,672.0,660.0,65.15,3.15
1502,44756.0,8281.8,672.0,660.0,44.47,32.87
1503,44761.2,8276.8,672.0,660.0,46.06,33.41
1504,44770.4,8271.2,672.0,660.0,45.59,34.16
1505,44777.8,8265.0,672.0,660.0,41.89,39.89
1506,44785.6,8259.4,672.0,660.0,37.69,44.82
1507,44792.7,8251.5,672.0,660.0,36.59,46.34
1508,44800.9,8246.1,672.0,660.0,65.95,3.27
1509,44807.9,8239.1,672.0,660.0,66.57,2.44
1510,44815.4,8232.8,672.0,660.0,49.84,25.98
1511,44824.4,8226.4,672.0,660.0,62.54,5.6
1512,44831.7,8220.0,672.0,660.0,62.4,7.7
1513,44841.0,8213.6,672.0,660.0,63.76,4.55
1514,44846.5,8206.2,672.0,660.0,68.1,0.8
1515,44854.3,8201.0,672.0,660.0,65.13,4.67
1516,44863.1,8194.0,672.0,660.0,65.01,6.24
1517,44870.5,8186.5,672.0,660.0,57.79,14.71
1518,44878.1,8181.3,672.0,660.0,54.04,16.34
1519,44885.6,8173.7,672.0,660.0,61.45,8.5
1520,44647.5,8359.4,672.0,660.0,65.08,5.88
1521,44657.8,8353.6,672.0,660.0,64.79,4.16
1522,44664.5,8346.2,672.0,660.0,64.5,5.57
1523,44672.4,8339.0,672.0,660.0,64.56,4.95
1524,44679.3,8334.6,672.0,660.0,64.87,3.49
1525,44687.7,8327.7,672.0,660.0,66.33,0.48
1526,44696.2,8321.6,672.0,660.0,66.6,1.34
1527,44702.1,8314.5,672.0,660.0,63.67,5.47
1528,44711.4,8308.6,672.0,660.0,65.3,1.71
1529,44718.5,8301.8,672.0,660.0,66.49,1.84
1530,44725.9,8296.1,672.0,660.0,56.35,16.68
1531,44733.5,8287.7,672.0,660.0,59.87,12.29
1532,44739.7,8283.3,672.0,660.0,62.33,5.84
1533,44750.1,8275.3,672.0,660.0,62.94,7.01
1534,44756.7,8271.2,672.0,660.0,59.8,11.33
1535,44764.6,8264.2,672.0,660.0,41.73,38.88
1536,44772.3,8257.9,672.0,660.0,40.8,38.74
1537,44779.3,8250.0,672.0,660.0,44.1,37.51
1538,44787.1,8243.9,672.0,660.0,65.26,4.95
1539,44795.0,8235.9,672.0,660.0,64.68,5.76
1540,44802.1,8231.6,672.0,660.0,66.44,3.76
1541,44809.6,8225.3,672.0,660.0,65.78,4.23
1542,44817.0,8217.9,672.0,660.0,67.15,2.41
1543,44824.6,8214.0,672.0,660.0,66.48,1.5
1544,44831.1,8204.1,672.0,660.0,67.55,0.1
1545,44840.1,8199.7,672.0,660.0,65.64,3.16
1546,44847.5,8193.0,672.0,660.0,63.46,7.98
1547,44855.5,8184.8,672.0,660.0,58.02,15.27
1548,44863.5,8179.4,672.0,660.0,49.74,26.4
1549,44871.2,8171.8,672.0,660.0,53.33,21.48
1550,44877.7,8166.7,672.0,660.0,60.76,9.19
1551,44642.0,8353.0,672.0,660.0,61.65,8.58
1552,44649.6,8346.6,672.0,660.0,67.37,0.95
1553,44657.8,8339.6,672.0,660.0,66.96,1.14
1554,44666.8,8332.7,672.0,660.0,66.48,0.23
1555,44673.6,8326.5,672.0,660.0,65.81,1.92
1556,44680.1,8319.5,672.0,660.0,65.55,3.65
1557,44689.6,8313.4,672.0,660.0,64.04,2.63
1558,44698.2,8306.7,672.0,660.0,62.47,3.6
1559,44703.6,8300.4,672.0,660.0,66.02,1.56
1560,44712.9,8294.3,672.0,660.0,61.86,6.81
1561,44718.6,8289.1,672.0,660.0,54.84,18.04
1562,44727.6,8281.7,672.0,660.0,52.54,22.41
1563,44737.3,8273.1,672.0,660.0,55.29,16.21
1564,44742.2,8268.4,672.0,660.0,57.8,16.54
1565,44750.4,8261.8,672.0,660.0,58.84,12.1
1566,44757.1,8254.6,672.0,660.0,50.19,25.41
1567,44764.8,8249.3,672.0,660.0,65.57,1.5
1568,44772.8,8242.8,672.0,660.0,38.36,43.32
1569,44779.0,8235.7,672.0,660.0,36.46,46.89
1570,44788.1,8231.3,672.0,660.0,62.62,6.06
1571,44796.0,8223.9,672.0,660.0,62.73,6.11
1572,44801.6,8218.5,672.0,660.0,43.27,33.06
1573,44810.8,8211.2,672.0,660.0,33.29,50.52
1574,44818.7,8205.1,672.0,660.0,38.02,44.62
1575,44827.4,8196.7,672.0,660.0,68.05,3.11
1576,44833.9,8192.6,672.0,660.0,56.1,15.22
1577,44843.1,8185.1,672.0,660.0,58.21,14.79
1578,44848.2,8179.2,672.0,660.0,56.66,18.07
1579,44856.8,8172.3,672.0,660.0,51.38,24.77
1580,44864.8,8166.3,672.0,660.0,52.43,24.22
1581,44873.9,8158.6,672.0,660.0,54.1,17.2
1582,44636.8,8344.1,672.0,660.0,67.01,0.63
1583,44646.0,8338.0,672.0,660.0,67.36,1.79
1584,44653.2,8331.5,672.0,660.0,66.65,2.29
1585,44658.8,8325.7,672.0,660.0,67.08,0.1
1586,44667.1,8318.9,672.0,660.0,65.82,1.97
1587,44673.3,8312.0,672.0,660.0,63.8,3.84
1588,44683.3,8304.9,672.0,660.0,64.43,5.44
1589,44689.0,8299.2,672.0,660.0,60.67,6.99
1590,44697.4,8292.7,672.0,660.0,58.65,11.32
1591,44705.2,8287.6,672.0,660.0,50.25,22.9
1592,44713.2,8281.7,672.0,660.0,47.52,28.11
1593,44720.8,8272.4,672.0,660.0,50.28,23.04
1594,44728.0,8266.9,672.0,660.0,52.32,20.9
1595,44735.4,8260.4,672.0,660.0,43.39,34.42
1596,44743.8,8253.2,672.0,660.0,41.56,38.97
1597,44750.6,8249.6,672.0,660.0,60.01,10.8
1598,44758.0,8242.8,672.0,660.0,64.85,4.99
1599,44766.0,8235.9,672.0,660.0,65.37,2.89
1600,44773.6,8228.7,672.0,660.0,43.84,34.97
1601,44781.5,8222.0,672.0,660.0,65.7,1.14
1602,44789.7,8215.1,672.0,660.0,65.02,2.05
1603,44797.4,8209.5,672.0,660.0,66.35,2.63
1604,44805.5,8201.2,672.0,660.0,33.78,50.53
1605,44812.0,8197.2,672.0,660.0,48.37,30.59
1606,44819.0,8191.2,672.0,660.0,43.92,38.18
1607,44827.8,8183.9,672.0,660.0,61.52,8.69
1608,44835.6,8176.9,672.0,660.0,51.85,23.33
1609,44842.0,8171.1,672.0,660.0,56.93,14.91
1610,44850.6,8164.2,672.0,660.0,55.91,17.9
1611,44859.2,8157.3,672.0,660.0,55.58,18.89
1612,44865.3,8151.4,672.0,660.0,52.97,21.5
1613,44629.0,8338.3,672.0,660.0,65.08,2.66
1614,44638.8,8330.6,672.0,660.0,64.94,0.51
1615,44645.3,8323.4,672.0,660.0,65.85,1.6
1616,44651.7,8315.5,672.0,660.0,66.28,1.89
1617,44661.1,8310.9,672.0,660.0,66.82,1.59
1618,44668.1,8305.4,672.0,660.0,63.97,0.17
1619,44675.4,8298.6,672.0,660.0,64.7,3.1
1620,44683.1,8291.4,672.0,660.0,66.2,2.56
1621,44692.2,8286.2,672.0,660.0,66.65,0.47
1622,44699.4,8279.1,672.0,660.0,56.04,12.63
1623,44707.1,8272.4,672.0,660.0,53.37,21.06
1624,44713.3,8266.4,672.0,660.0,55.0,20.38
1625,44721.1,8258.8,672.0,660.0,52.56,19.37
1626,44730.4,8252.0,672.0,660.0,55.62,15.48
1627,44737.2,8247.4,672.0,660.0,58.77,13.97
1628,44744.3,8239.7,672.0,660.0,47.12,32.31
1629,44752.8,8234.4,672.0,660.0,48.34,27.16
1630,44760.0,8227.6,672.0,660.0,56.69,14.37
1631,44768.0,8220.5,672.0,660.0,62.81,5.72
1632,44774.8,8216.2,672.0,660.0,62.5,7.04
1633,44782.7,8209.7,672.0,660.0,65.6,3.66
1634,44791.2,8201.5,672.0,660.0,68.6,0.91
1635,44796.8,8195.5,672.0,660.0,67.14,1.33
1636,44805.8,8188.4,672.0,660.0,34.58,49.38
1637,44813.8,8181.3,672.0,660.0,44.3,34.51
1638,44821.7,8176.3,672.0,660.0,39.28,42.17
1639,44829.3,8168.3,672.0,660.0,45.24,36.09
1640,44837.8,8163.1,672.0,660.0,54.71,18.42
1641,44844.2,8156.4,672.0,660.0,51.43,21.45
1642,44852.5,8152.4,672.0,660.0,52.07,23.32
1643,44860.8,8144.7,672.0,660.0,50.48,24.15
1644,44623.8,8329.5,672.0,660.0,65.38,2.61
1645,44631.4,8322.8,672.0,660.0,64.66,4.19
1646,44637.6,8316.1,672.0,660.0,65.96,4.22
1647,44647.2,8309.3,672.0,660.0,65.86,2.72
1648,44653.7,8304.6,672.0,660.0,66.26,1.78
1649,44661.8,8297.2,672.0,660.0,65.89,0.41
1650,44670.0,8290.0,672.0,660.0,66.33,1.19
1651,44677.4,8283.8,672.0,660.0,66.0,2.47
1652,44684.1,8277.5,672.0,660.0,66.45,1.85
1653,44693.2,8270.8,672.0,660.0,64.9,1.34
1654,44700.3,8264.7,672.0,660.0,65.03,1.63
1655,44707.0,8258.5,672.0,660.0,64.77,1.84
1656,44716.1,8252.6,672.0,660.0,62.35,6.75
1657,44722.4,8246.4,672.0,660.0,60.56,8.31
1658,44730.5,8239.6,672.0,660.0,62.95,7.92
1659,44738.4,8232.7,672.0,660.0,50.15,24.69
1660,44746.2,8224.9,672.0,660.0,49.35,25.04
1661,44753.4,8220.1,672.0,660.0,54.36,19.14
1662,44761.3,8213.1,672.0,660.0,59.28,13.59
1663,44769.7,8207.2,672.0,660.0,60.59,11.1
1664,44775.7,8200.2,672.0,660.0,56.79,17.5
1665,44783.6,8196.1,672.0,660.0,59.7,7.99
1666,44790.6,8187.4,672.0,660.0,60.56,10.51
1667,44800.3,8181.5,672.0,660.0,59.01,12.52
1668,44808.2,8174.2,672.0,660.0,41.25,39.77
1669,44814.5,8167.4,672.0,660.0,43.21,37.2
1670,44822.4,8162.1,672.0,660.0,48.74,26.04
1671,44831.8,8155.6,672.0,660.0,49.14,29.12
1672,44837.3,8148.9,672.0,660.0,48.49,27.57
1673,44844.9,8143.3,672.0,660.0,54.23,19.06
1674,44854.3,8135.8,672.0,660.0,58.19,14.87
1675,44614.4,8322.2,672.0,660.0,62.06,8.29
1676,44624.6,8314.0,672.0,660.0,61.84,7.25
1677,44633.8,8307.2,672.0,660.0,64.66,4.58
1678,44641.0,8302.3,672.0,660.0,64.51,4.06
1679,44646.9,8296.0,672.0,660.0,66.05,1.5
1680,44655.8,8288.6,672.0,660.0,65.57,1.4
1681,44664.0,8283.9,672.0,660.0,65.53,2.75
1682,44668.8,8275.4,672.0,660.0,66.68,0.49
1683,44678.2,8269.9,672.0,660.0,66.38,2.16
1684,44685.2,8262.9,672.0,660.0,65.95,0.98
1685,44693.1,8256.6,672.0,660.0,65.94,3.23
1686,44701.5,8251.7,672.0,660.0,65.66,1.47
1687,44707.3,8244.8,672.0,660.0,65.44,0.22
1688,44715.6,8237.9,672.0,660.0,66.36,0.52
1689,44724.2,8232.6,672.0,660.0,66.62,1.29
1690,44732.7,8225.6,672.0,660.0,63.9,6.01
1691,44740.2,8217.9,672.0,660.0,53.92,20.97
1692,44747.3,8213.4,672.0,660.0,59.29,12.85
1693,44754.5,8204.8,672.0,660.0,55.89,15.92
1694,44763.5,8201.1,672.0,660.0,54.87,17.27
1695,44770.4,8193.3,672.0,660.0,57.53,14.24
1696,44777.6,8187.2,672.0,660.0,54.74,17.96
1697,44785.7,8180.6,672.0,660.0,59.23,9.43
1698,44793.5,8174.4,672.0,660.0,60.18,9.79
1699,44800.5,8167.5,672.0,660.0,57.29,14.11
1700,44808.3,8159.2,672.0,660.0,55.92,18.44
1701,44816.4,8154.4,672.0,660.0,42.26,35.51
1702,44824.4,8147.7,672.0,660.0,49.18,26.93
1703,44831.5,8142.6,672.0,660.0,41.06,37.97
1704,44840.0,8135.1,672.0,660.0,43.06,35.26
1705,44846.4,8128.7,672.0,660.0,45.67,32.94
1706,44609.7,8312.6,672.0,660.0,60.73,11.17
1707,44617.6,8308.1,672.0,660.0,60.88,7.61
1708,44625.5,8302.0,672.0,660.0,61.54,8.26
1709,44634.2,8295.7,672.0,660.0,62.69,4.71
1710,44641.1,8289.3,672.0,660.0,65.27,0.98
1711,44647.6,8281.1,672.0,660.0,66.95,1.6
1712,44656.6,8273.6,672.0,660.0,65.53,2.85
1713,44663.7,8267.1,672.0,660.0,65.71,1.45
1714,44672.0,8261.1,672.0,660.0,67.97,2.15
1715,44680.1,8254.8,672.0,660.0,65.83,0.89
1716,44688.9,8248.9,672.0,660.0,66.71,0.49
1717,44696.1,8242.7,672.0,660.0,66.87,1.23
1718,44702.7,8236.7,672.0,660.0,66.64,2.1
1719,44708.9,8230.2,672.0,660.0,67.2,0.7
1720,44718.1,8223.9,672.0,660.0,67.34,2.03
1721,44727.1,8217.5,672.0,660.0,67.74,0.64
1722,44734.2,8211.0,672.0,660.0,63.62,3.25
1723,44740.6,8204.3,672.0,660.0,58.09,9.88
1724,44749.5,8199.1,672.0,660.0,54.77,17.93
1725,44755.3,8191.4,672.0,660.0,50.99,23.55
1726,44765.3,8184.6,672.0,660.0,50.04,24.36
1727,44770.3,8179.9,672.0,660.0,53.32,22.07
1728,44779.3,8172.8,672.0,660.0,52.88,20.4
1729,44787.2,8164.9,672.0,660.0,44.82,32.19
1730,44794.3,8160.0,672.0,660.0,39.15,41.76
1731,44801.8,8152.6,672.0,660.0,42.9,38.53
1732,44810.1,8147.4,672.0,660.0,44.03,35.35
1733,44818.7,8140.6,672.0,660.0,35.06,47.69
1734,44825.0,8132.8,672.0,660.0,37.41,46.94
1735,44833.2,8126.6,672.0,660.0,42.4,34.12
1736,44840.1,8119.5,672.0,660.0,51.16,22.99
1737,44605.1,8305.9,672.0,660.0,61.8,6.56
1738,44612.9,8299.3,672.0,660.0,63.19,4.15
1739,44619.8,8293.5,672.0,660.0,65.39,5.65
1740,44625.2,8286.8,672.0,660.0,65.62,4.59
1741,44634.4,8280.3,672.0,660.0,64.48,3.0
1742,44642.3,8275.5,672.0,660.0,65.66,5.53
1743,44650.4,8267.5,672.0,660.0,65.26,4.17
1744,44658.5,8260.8,672.0,660.0,67.49,0.82
1745,44666.3,8254.8,672.0,660.0,67.9,2.42
1746,44673.1,8247.5,672.0,660.0,67.02,0.49
1747,44679.8,8240.7,672.0,660.0,66.86,0.37
1748,44688.7,8235.0,672.0,660.0,66.29,1.39
1749,44695.8,8228.9,672.0,660.0,66.14,1.31
1750,44704.0,8221.9,672.0,660.0,67.4,1.34
1751,44711.0,8215.1,672.0,660.0,65.47,1.46
1752,44720.1,8209.7,672.0,660.0,66.62,0.7
1753,44728.4,8202.9,672.0,660.0,65.58,2.07
1754,44733.1,8195.8,672.0,660.0,65.28,2.78
1755,44742.8,8191.0,672.0,660.0,62.24,7.03
1756,44749.7,8183.5,672.0,660.0,61.03,10.18
1757,44757.0,8177.1,672.0,660.0,55.25,20.39
1758,44765.8,8170.5,672.0,660.0,57.53,12.39
1759,44772.0,8165.5,672.0,660.0,57.99,13.46
1760,44779.1,8158.4,672.0,660.0,55.72,15.19
1761,44788.3,8152.6,672.0,660.0,39.72,39.72
1762,44794.7,8146.5,672.0,660.0,38.59,41.45
1763,44803.8,8138.1,672.0,660.0,39.47,40.29
1764,44811.6,8132.7,672.0,660.0,32.99,52.0
1765,44820.0,8125.6,672.0,660.0,37.23,46.73
1766,44825.6,8119.8,672.0,660.0,37.29,43.89
1767,44834.0,8114.9,672.0,660.0,50.91,24.28
1768,44599.2,8299.1,672.0,660.0,65.58,1.64
1769,44605.8,8291.8,672.0,660.0,66.54,1.1
1770,44612.6,8285.9,672.0,660.0,66.91,1.35
1771,44621.2,8280.2,672.0,660.0,66.7,0.71
1772,44628.2,8273.0,672.0,660.0,68.08,0.88
1773,44634.0,8264.9,672.0,660.0,66.15,1.85
1774,44644.1,8259.8,672.0,660.0,63.25,4.38
1775,44650.9,8253.2,672.0,660.0,66.31,1.16
1776,44659.6,8246.9,672.0,660.0,65.86,0.51
1777,44666.5,8239.7,672.0,660.0,67.48,2.23
1778,44674.3,8233.7,672.0,660.0,66.64,1.08
1779,44681.1,8227.1,672.0,660.0,65.3,0.67
1780,44692.3,8219.3,672.0,660.0,66.73,1.44
1781,44696.1,8214.9,672.0,660.0,66.85,0.1
1782,44705.5,8208.8,672.0,660.0,68.72,1.49
1783,44712.3,8201.9,672.0,660.0,66.79,1.25
1784,44719.4,8196.0,672.0,660.0,68.17,1.29
1785,44728.6,8190.0,672.0,660.0,66.25,0.27
1786,44734.8,8182.2,672.0,660.0,64.3,3.57
1787,44742.8,8176.1,672.0,660.0,66.13,3.35
1788,44751.2,8170.3,672.0,660.0,66.45,1.45
1789,44759.1,8163.8,672.0,660.0,66.17,0.86
1790,44767.4,8155.3,672.0,660.0,64.72,4.98
1791,44773.4,8151.7,672.0,660.0,60.16,9.77
1792,44781.5,8145.0,672.0,660.0,61.31,9.42
1793,44789.1,8138.0,672.0,660.0,58.18,12.14
1794,44798.2,8131.0,672.0,660.0,54.95,17.51
1795,44806.0,8125.3,672.0,660.0,42.08,37.63
1796,44812.1,8118.9,672.0,660.0,51.63,24.78
1797,44819.1,8111.7,672.0,660.0,48.13,25.89
1798,44827.9,8105.3,672.0,660.0,49.95,27.57
1799,44591.6,8289.2,672.0,660.0,66.32,2.48
1800,44597.8,8282.6,672.0,660.0,66.44,0.81
1801,44606.7,8276.7,672.0,660.0,66.89,1.52
1802,44614.0,8270.7,672.0,660.0,65.47,1.7
1803,44622.8,8265.1,672.0,660.0,66.69,1.81
1804,44629.9,8258.8,672.0,660.0,65.16,3.44
1805,44637.3,8251.2,672.0,660.0,66.08,0.7
1806,44645.4,8245.9,672.0,660.0,67.47,1.11
1807,44652.8,8239.4,672.0,660.0,65.92,1.75
1808,44660.6,8235.0,672.0,660.0,67.47,0.1
1809,44667.9,8227.3,672.0,660.0,66.83,0.31
1810,44675.5,8218.6,672.0,660.0,67.68,1.58
1811,44685.1,8213.1,672.0,660.0,68.27,0.1
1812,44690.6,8205.4,672.0,660.0,67.59,0.21
1813,44698.6,8200.5,672.0,660.0,67.87,0.5
1814,44706.7,8193.2,672.0,660.0,68.69,0.41
1815,44712.5,8187.2,672.0,660.0,66.69,1.74
1816,44721.3,8182.0,672.0,660.0,66.57,1.62
1817,44729.3,8175.2,672.0,660.0,65.19,0.11
1818,44736.5,8168.9,672.0,660.0,66.37,1.41
1819,44744.9,8163.2,672.0,660.0,66.51,2.27
1820,44752.9,8155.5,672.0,660.0,67.09,1.1
1821,44759.1,8148.7,672.0,660.0,67.6,1.12
1822,44767.4,8142.5,672.0,660.0,60.52,7.25
1823,44773.2,8136.0,672.0,660.0,62.61,5.59
1824,44782.8,8130.3,672.0,660.0,60.54,8.4
1825,44789.5,8123.0,672.0,660.0,60.51,9.4
1826,44798.1,8117.7,672.0,660.0,61.73,8.45
1827,44805.0,8110.8,672.0,660.0,55.71,17.08
1828,44812.9,8104.1,672.0,660.0,50.61,25.56
1829,44821.7,8098.9,672.0,660.0,38.63,43.0
1830,44584.6,8283.0,672.0,660.0,66.17,0.64
1831,44592.1,8276.2,672.0,660.0,66.38,3.1
1832,44599.6,8271.2,672.0,660.0,65.19,2.38
1833,44608.9,8263.5,672.0,660.0,65.65,1.36
1834,44615.5,8256.5,672.0,660.0,65.66,1.43
1835,44623.7,8249.6,672.0,660.0,65.88,0.53
1836,44632.2,8245.9,672.0,660.0,65.74,2.33
1837,44639.7,8239.7,672.0,660.0,66.04,1.17
1838,44646.9,8231.0,672.0,660.0,66.93,0.38
1839,44653.2,8225.4,672.0,660.0,66.05,1.93
1840,44661.8,8219.2,672.0,660.0,68.12,1.19
1841,44668.7,8211.9,672.0,660.0,67.19,1.29
1842,44676.1,8206.3,672.0,660.0,67.57,0.87
1843,44684.3,8199.1,672.0,660.0,68.31,0.1
1844,44691.1,8193.0,672.0,660.0,66.9,0.73
1845,44700.8,8187.5,672.0,660.0,66.14,1.12
1846,44707.7,8181.7,672.0,660.0,66.6,0.1
1847,44714.4,8173.3,672.0,660.0,66.22,2.81
1848,44722.0,8167.7,672.0,660.0,65.37,1.53
1849,44732.4,8159.9,672.0,660.0,65.34,0.77
1850,44739.1,8154.2,672.0,660.0,66.49,1.82
1851,44746.4,8147.9,672.0,660.0,65.78,1.89
1852,44754.1,8142.7,672.0,660.0,66.17,1.67
1853,44760.7,8134.9,672.0,660.0,64.68,3.08
1854,44769.4,8127.8,672.0,660.0,61.97,9.59
1855,44775.3,8122.4,672.0,660.0,56.51,15.24
1856,44782.6,8115.2,672.0,660.0,55.75,16.86
1857,44792.2,8110.6,672.0,660.0,59.82,11.22
1858,44798.2,8101.6,672.0,660.0,57.26,15.0
1859,44806.8,8097.5,672.0,660.0,53.9,19.31
1860,44815.0,8091.1,672.0,660.0,54.51,16.51
1861,44577.7,8275.2,672.0,660.0,66.72,1.52
1862,44586.3,8267.8,672.0,660.0,67.04,2.37
1863,44594.5,8261.9,672.0,660.0,67.2,1.53
1864,44599.6,8255.9,672.0,660.0,66.34,2.22
1865,44609.8,8248.3,672.0,660.0,65.5,2.1
1866,44616.9,8242.7,672.0,660.0,66.2,1.81
1867,44623.4,8237.5,672.0,660.0,68.03,1.41
1868,44634.0,8230.4,672.0,660.0,67.13,1.36
1869,44640.0,8223.9,672.0,660.0,67.83,1.14
1870,44647.1,8218.4,672.0,660.0,66.95,0.97
1871,44655.7,8210.8,672.0,660.0,66.06,0.29
1872,44662.5,8202.7,672.0,660.0,66.04,0.3
1873,44669.4,8198.5,672.0,660.0,68.05,1.06
1874,44678.7,8192.8,672.0,660.0,66.34,2.73
1875,44684.5,8186.0,672.0,660.0,66.3,0.55
1876,44692.8,8178.7,672.0,660.0,66.33,1.75
1877,44701.3,8174.1,672.0,660.0,66.08,0.87
1878,44708.2,8167.9,672.0,660.0,67.25,1.38
1879,44716.4,8159.4,672.0,660.0,67.26,1.78
1880,44723.9,8153.0,672.0,660.0,67.74,1.44
1881,44732.7,8148.1,672.0,660.0,67.79,2.36
1882,44739.1,8139.9,672.0,660.0,67.81,2.53
1883,44746.4,8133.6,672.0,660.0,66.97,2.14
1884,44755.3,8127.7,672.0,660.0,65.57,4.02
1885,44762.9,8121.4,672.0,660.0,63.7,4.13
1886,44770.4,8113.6,672.0,660.0,65.11,2.65
1887,44778.3,8107.9,672.0,660.0,63.43,5.34
1888,44785.0,8101.8,672.0,660.0,63.86,7.47
1889,44793.0,8094.4,672.0,660.0,60.34,9.92
1890,44799.9,8088.3,672.0,660.0,58.69,13.25
1891,44809.9,8082.6,672.0,660.0,53.51,20.67
1892,44573.2,8267.2,672.0,660.0,65.66,6.9
1893,44579.4,8261.3,672.0,660.0,64.43,2.64
1894,44585.8,8255.0,672.0,660.0,67.69,0.92
1895,44594.5,8248.3,672.0,660.0,65.5,3.05
1896,44602.5,8241.9,672.0,660.0,67.0,0.5
1897,44608.4,8236.1,672.0,660.0,67.73,2.87
1898,44617.9,8230.1,672.0,660.0,63.76,6.16
1899,44624.9,8222.8,672.0,660.0,65.47,1.18
1900,44633.5,8215.6,672.0,660.0,66.93,2.46
1901,44638.7,8210.6,672.0,660.0,66.9,0.82
1902,44648.2,8203.9,672.0,660.0,67.6,1.4
1903,44655.1,8197.1,672.0,660.0,68.19,1.46
1904,44663.5,8191.3,672.0,660.0,67.99,1.32
1905,44671.7,8184.0,672.0,660.0,66.82,0.1
1906,44677.6,8177.9,672.0,660.0,67.78,1.61
1907,44687.1,8171.4,672.0,660.0,67.89,1.86
1908,44694.8,8164.8,672.0,660.0,67.34,0.99
1909,44703.9,8157.4,672.0,660.0,67.41,1.39
1910,44708.8,8152.3,672.0,660.0,66.26,0.27
1911,44718.6,8145.8,672.0,660.0,67.57,0.43
1912,44724.9,8138.5,672.0,660.0,65.72,1.18
1913,44733.4,8131.1,672.0,660.0,67.09,0.58
1914,44741.7,8125.8,672.0,660.0,65.92,0.17
1915,44748.8,8120.0,672.0,660.0,67.58,2.05
1916,44755.8,8111.5,672.0,660.0,67.64,0.9
1917,44763.1,8107.1,672.0,660.0,65.99,0.23
1918,44771.0,8100.5,672.0,660.0,65.8,4.29
1919,44778.9,8095.8,672.0,660.0,63.79,5.25
1920,44787.5,8088.6,672.0,660.0,62.36,5.75
1921,44793.5,8081.8,672.0,660.0,67.46,1.82
1922,44801.6,8075.6,672.0,660.0,65.4,5.19
1923,44565.7,8259.4,672.0,660.0,47.1,30.04
1924,44572.3,8253.8,672.0,660.0,60.69,10.26
1925,44582.3,8247.1,672.0,660.0,64.84,4.42
1926,44590.1,8239.8,672.0,660.0,65.69,5.23
1927,44594.7,8235.0,672.0,660.0,62.95,7.78
1928,44603.8,8227.9,672.0,660.0,66.93,0.12
1929,44610.2,8221.5,672.0,660.0,63.15,7.36
1930,44618.7,8215.1,672.0,660.0,61.45,6.93
1931,44627.6,8208.6,672.0,660.0,66.83,0.1
1932,44633.8,8202.7,672.0,660.0,67.43,1.3
1933,44643.6,8196.6,672.0,660.0,67.19,0.51
1934,44650.7,8188.4,672.0,660.0,67.74,1.5
1935,44657.7,8181.6,672.0,660.0,67.83,0.1
1936,44664.1,8175.0,672.0,660.0,66.86,0.52
1937,44672.4,8170.2,672.0,660.0,65.75,0.36
1938,44681.3,8163.1,672.0,660.0,66.9,2.18
1939,44688.9,8157.5,672.0,660.0,66.41,1.34
1940,44695.9,8151.1,672.0,660.0,65.93,0.31
1941,44703.2,8144.4,672.0,660.0,67.53,1.07
1942,44712.0,8137.9,672.0,660.0,65.89,1.3
1943,44719.1,8131.7,672.0,660.0,68.07,1.33
1944,44726.6,8126.0,672.0,660.0,65.54,3.81
1945,44734.4,8119.3,672.0,660.0,66.51,2.27
1946,44742.4,8111.8,672.0,660.0,66.54,1.12
1947,44748.1,8106.1,672.0,660.0,66.89,2.76
1948,44756.1,8098.9,672.0,660.0,68.48,1.28
1949,44764.8,8093.0,672.0,660.0,66.83,4.63
1950,44770.3,8087.6,672.0,660.0,65.03,5.92
1951,44780.2,8080.7,672.0,660.0,64.6,3.43
1952,44787.0,8073.2,672.0,660.0,44.64,34.25
1953,44794.0,8067.2,672.0,660.0,63.97,4.74
