HOLE_ID,FROM,TO,ZN_PCT,PB_PCT,CU_PCT,AG_GPT,AU_GPT,DENSITY
RC0027,39.0,40.0,0.021,0.004,0.009,0.2,,
RC0027,40.0,41.0,0.031,0.008,0.004,0.3,,
RC0027,41.0,42.0,0.037,0.018,0.004,0.9,,
RC0027,42.0,43.0,0.058,0.028,0.007,1.7,,
RC0027,43.0,44.0,0.02,0.011,0.008,0.9,,
RC0027,44.0,45.0,0.072,0.029,0.002,2.2,,
RC0027,45.0,46.0,0.053,0.022,0.004,1.1,,
RC0027,46.0,47.0,0.02,0.01,0.012,0.7,,
RC0027,47.0,48.0,0.033,0.016,0.02,1.1,,
RC0027,48.0,49.0,0.018,0.015,0.017,0.8,,
RC0027,49.0,50.0,0.032,0.025,0.01,1.3,,
RC0027,50.0,51.0,0.017,0.015,0.009,0.7,,
RC0027,51.0,52.0,0.041,0.027,0.013,1.0,,
RC0027,52.0,53.0,0.016,0.013,0.015,0.7,,
RC0027,53.0,54.0,0.061,0.049,0.007,2.0,,
RC0027,54.0,55.0,0.057,0.045,0.01,1.7,,
RC0027,55.0,56.0,0.032,0.019,0.01,0.8,,
RC0027,56.0,57.0,0.024,0.012,0.01,0.7,,
RC0027,57.0,58.0,0.054,0.024,0.009,0.9,,
RC0027,58.0,59.0,0.103,0.047,0.005,1.7,,
RC0027,59.0,60.0,0.039,0.03,0.003,3.6,,
RC0027,60.0,61.0,0.051,0.041,0.006,3.9,,
RC0027,61.0,62.0,0.076,0.061,0.014,6.3,,
RC0027,62.0,63.0,0.063,0.057,0.01,8.3,,
RC0027,63.0,64.0,0.024,0.01,0.004,1.9,,
RC0027,64.0,65.0,0.026,0.014,0.03,1.7,,
RC0027,65.0,66.0,0.023,0.009,0.027,1.0,,
RC0027,66.0,67.0,0.017,0.009,0.005,1.2,,
RC0027,67.0,68.0,0.054,0.028,0.009,2.7,,
RC0027,68.0,69.0,0.015,0.007,0.013,1.2,,
RC0027,69.0,70.0,0.019,0.011,0.014,1.4,,
RC0027,70.0,71.0,0.013,0.007,0.012,0.9,,
RC0027,71.0,72.0,0.016,0.009,0.009,1.3,,
RC0027,72.0,73.0,0.022,0.009,0.008,0.8,,
RC0027,73.0,74.0,0.024,0.008,0.003,0.6,,
RC0027,74.0,75.0,0.016,0.009,0.004,1.0,,
RC0027,75.0,76.0,0.026,0.009,0.001,0.6,,
RC0027,76.0,77.0,0.03,0.013,0.003,1.6,,
RC0027,77.0,78.0,0.071,0.026,0.002,2.7,,
RC0027,78.0,79.0,0.095,0.046,0.002,3.3,,
RC0027,79.0,80.0,0.114,0.043,0.004,2.1,,
RC0027,80.0,81.0,0.03,0.008,0.013,0.7,,
RC0027,81.0,82.0,0.033,0.01,0.009,0.9,,
RC0027,82.0,83.0,0.05,0.016,0.017,0.8,,
RC0027,83.0,84.0,0.064,0.018,0.017,0.6,,
RC0027,84.0,85.0,0.082,0.031,0.017,1.2,,
RC0027,85.0,86.0,0.036,0.015,0.011,0.6,,
RC0027,86.0,87.0,0.018,0.006,0.055,0.3,,
RC0027,87.0,88.0,0.031,0.014,0.015,1.0,,
RC0027,88.0,89.0,0.034,0.013,0.012,0.4,,
RC0027,89.0,90.0,0.051,0.012,0.026,0.4,,
RC0027,90.0,91.0,0.041,0.013,0.019,0.5,,
RC0027,91.0,92.0,0.043,0.018,0.021,1.1,,
RC0027,92.0,92.99,0.034,0.014,0.014,0.7,,
RC0027,92.99,93.99,0.049,0.015,0.017,0.4,,
RC0027,93.99,94.99,0.036,0.014,0.035,0.6,,
RC0027,94.99,95.99,0.059,0.019,0.089,0.6,,
RC0027,95.99,96.98,0.049,0.012,0.05,0.4,,
RC0027,96.98,97.98,0.053,0.021,0.026,0.7,,
RC0027,97.98,98.98,0.08,0.022,0.023,0.6,,
RC0027,98.98,99.98,0.063,0.029,0.048,1.5,,
RC0027,99.98,100.98,0.017,0.007,0.026,0.7,,
RC0027,100.98,101.97,0.029,0.01,0.022,0.8,,
RC0027,101.97,102.97,0.018,0.011,0.012,1.4,,
RC0027,102.97,103.97,0.016,0.008,0.01,1.4,,
RC0027,103.97,104.97,0.02,0.008,0.013,0.7,,
RC0027,104.97,105.97,0.05,0.017,0.03,1.6,,
RC0027,105.97,106.96,0.046,0.024,0.032,2.5,,
RC0027,106.96,107.96,0.043,0.027,0.031,2.7,,
RC0027,107.96,108.96,0.021,0.006,0.05,0.7,,
RC0027,108.96,109.96,0.017,0.007,0.046,0.6,,
RC0027,109.96,110.95,0.035,0.008,0.073,0.3,,
RC0027,110.95,111.95,0.019,0.009,0.074,0.9,,
RC0027,111.95,112.95,0.038,0.01,0.077,0.4,,
RC0027,112.95,113.95,0.017,0.01,0.037,1.1,,
RC0027,113.95,114.95,0.041,0.025,0.017,1.7,,
RC0027,114.95,115.94,0.02,0.01,0.019,0.4,,
RC0027,115.94,116.94,0.033,0.018,0.036,1.5,,
RC0027,116.94,117.94,0.057,0.027,0.023,1.9,,
RC0027,117.94,118.94,0.026,0.013,0.029,1.3,,
RC0027,118.94,119.94,0.015,0.009,0.029,0.9,,
RC0027,119.94,120.93,0.012,0.004,0.039,0.7,,
RC0027,120.93,121.93,0.019,0.007,0.042,0.7,,
RC0027,121.93,122.93,0.024,0.006,0.022,0.4,,
RC0027,122.93,123.93,0.049,0.015,0.016,1.1,,
RC0027,123.93,124.92,0.04,0.014,0.034,0.7,,
RC0027,124.92,125.92,0.101,0.043,0.035,1.5,,
RC0027,125.92,126.92,0.059,0.016,0.046,0.6,,
RC0028,0.0,1.0,0.103,0.021,0.007,0.8,,
RC0028,1.0,1.99,0.043,0.009,0.005,0.4,,
RC0028,1.99,2.99,0.065,0.01,0.004,0.6,,
RC0028,2.99,3.99,0.041,0.011,0.007,1.2,,
RC0028,3.99,4.99,0.055,0.015,0.004,0.9,,
RC0028,4.99,5.98,0.106,0.027,0.005,0.9,,
RC0028,5.98,6.98,0.11,0.019,0.003,0.4,,
RC0028,6.98,7.98,0.048,0.013,0.005,0.6,,
RC0028,7.98,8.98,0.06,0.015,0.002,1.0,,
RC0028,8.98,9.97,0.029,0.007,0.007,0.3,,
RC0028,9.97,10.97,0.109,0.027,0.004,1.5,,
RC0028,10.97,11.97,0.054,0.02,0.003,0.8,,
RC0028,11.97,12.96,0.105,0.04,0.004,1.6,,
RC0028,12.96,13.96,0.067,0.033,0.003,2.3,,
RC0028,13.96,14.96,0.044,0.012,0.007,0.8,,
RC0028,14.96,15.96,0.088,0.034,0.003,1.7,,
RC0028,15.96,16.95,0.059,0.043,0.003,3.3,,
RC0028,16.95,17.95,0.062,0.025,0.006,1.0,,
RC0028,17.95,18.95,0.026,0.009,0.012,0.5,,
RC0028,18.95,19.95,0.026,0.016,0.012,2.0,,
RC0028,19.95,20.94,0.018,0.007,0.008,1.0,,
RC0028,20.94,21.94,0.051,0.012,0.01,0.6,,
RC0028,21.94,22.94,0.03,0.011,0.006,0.8,,
RC0028,22.94,23.93,0.033,0.009,0.011,0.5,,
RC0028,23.93,24.93,0.019,0.007,0.012,0.3,,
RC0028,24.93,25.93,0.032,0.015,0.024,0.5,,
RC0028,25.93,26.93,0.016,0.004,0.048,0.1,,
RC0028,26.93,27.92,0.062,0.015,0.031,0.6,,
RC0028,27.92,28.92,0.013,0.004,0.029,0.2,,
RC0028,28.92,29.92,0.046,0.027,0.015,0.8,,
RC0028,29.92,30.91,0.03,0.014,0.012,0.5,,
RC0028,30.91,31.91,0.029,0.011,0.011,0.5,,
RC0028,31.91,32.91,0.099,0.039,0.007,1.3,,
RC0028,32.91,33.91,0.029,0.008,0.02,0.4,,
RC0028,33.91,34.9,0.058,0.009,0.01,0.4,,
RC0028,34.9,35.9,0.034,0.016,0.006,0.8,,
RC0028,35.9,36.9,0.016,0.011,0.01,0.7,,
RC0028,36.9,37.9,0.011,0.008,0.003,0.6,,
RC0028,37.9,38.89,0.019,0.006,0.005,0.3,,
RC0028,38.89,39.89,0.019,0.007,0.018,0.3,,
RC0028,39.89,40.89,0.045,0.016,0.007,0.7,,
RC0028,40.89,41.88,0.05,0.015,0.005,0.8,,
RC0028,41.88,42.88,0.038,0.016,0.002,0.7,,
RC0028,42.88,43.88,0.026,0.008,0.002,0.4,,
RC0028,43.88,44.88,0.052,0.026,0.004,1.2,,
RC0028,44.88,45.87,0.029,0.009,0.004,0.7,,
RC0028,45.87,46.87,0.049,0.008,0.003,0.5,,
RC0028,46.87,47.87,0.082,0.031,0.006,1.1,,
RC0028,47.87,48.87,0.087,0.042,0.005,1.8,,
RC0028,48.87,49.86,0.046,0.024,0.004,1.6,,
RC0028,49.86,50.86,0.073,0.042,0.003,1.9,,
RC0028,50.86,51.86,0.093,0.04,0.003,1.9,,
RC0028,51.86,52.85,0.104,0.036,0.002,1.5,,
RC0028,52.85,53.85,0.091,0.031,0.002,1.4,,
RC0028,53.85,54.85,0.059,0.017,0.007,1.1,,
RC0028,54.85,55.85,0.079,0.015,0.005,0.4,,
RC0028,55.85,56.84,0.125,0.037,0.005,1.6,,
RC0028,56.84,57.84,0.097,0.021,0.015,0.9,,
RC0028,57.84,58.84,0.019,0.004,0.024,0.3,,
RC0028,58.84,59.84,0.039,0.011,0.007,1.0,,
RC0028,59.84,60.83,0.017,0.004,0.015,0.2,,
RC0028,60.83,61.83,0.042,0.015,0.013,0.8,,
RC0028,61.83,62.83,0.021,0.005,0.015,0.3,,
RC0028,62.83,63.82,0.041,0.012,0.004,0.7,,
RC0028,63.82,64.82,0.023,0.011,0.01,0.6,,
RC0028,64.82,65.82,0.038,0.024,0.004,1.8,,
RC0028,65.82,66.82,0.053,0.027,0.005,2.3,,
RC0028,66.82,67.81,0.057,0.019,0.003,1.7,,
RC0028,67.81,68.81,0.057,0.013,0.008,0.6,,
RC0028,68.81,69.81,0.036,0.015,0.007,1.4,,
RC0028,69.81,70.8,0.039,0.008,0.005,0.5,,
RC0028,70.8,71.8,0.043,0.014,0.006,0.9,,
RC0028,71.8,72.8,0.046,0.01,0.006,0.3,,
RC0028,72.8,73.8,0.046,0.012,0.003,0.4,,
RC0028,73.8,74.79,0.037,0.009,0.004,0.2,,
RC0028,74.79,75.79,0.045,0.015,0.012,0.5,,
RC0028,75.79,76.79,0.139,0.051,0.007,1.3,,
RC0028,76.79,77.79,0.073,0.035,0.009,1.1,,
RC0028,77.79,78.78,0.059,0.009,0.014,0.3,,
RC0028,78.78,79.78,0.044,0.011,0.006,0.2,,
RC0028,79.78,80.78,0.036,0.011,0.022,0.5,,
RC0028,80.78,81.77,0.025,0.005,0.018,0.3,,
RC0028,81.77,82.77,0.021,0.007,0.013,0.3,,
RC0028,82.77,83.77,0.024,0.008,0.011,0.4,,
RC0028,83.77,84.77,0.016,0.008,0.01,0.5,,
RC0028,84.77,85.76,0.043,0.016,0.027,1.0,,
RC0028,85.76,86.76,0.021,0.013,0.032,1.7,,
RC0028,86.76,87.76,0.032,0.017,0.038,1.2,,
RC0028,87.76,88.76,0.023,0.006,0.026,0.4,,
RC0028,88.76,89.75,0.038,0.015,0.037,1.4,,
RC0028,89.75,90.75,0.023,0.007,0.028,0.6,,
RC0028,90.75,91.74,0.045,0.017,0.091,1.2,,
RC0028,91.74,92.73,0.063,0.032,0.033,2.4,,
RC0028,92.73,93.71,0.068,0.023,0.023,1.0,,
RC0028,93.71,94.7,0.124,0.037,0.02,1.2,,
RC0028,94.7,95.69,0.112,0.043,0.039,1.8,,
RC0028,95.69,96.68,0.101,0.036,0.044,1.7,,
RC0028,96.68,97.67,0.061,0.025,0.059,0.7,,
RC0028,97.67,98.66,0.042,0.014,0.083,0.4,,
RC0028,98.66,99.64,0.063,0.021,0.045,0.7,,
RC0028,99.64,100.63,0.04,0.013,0.017,0.3,,
RC0028,100.63,101.62,0.021,0.012,0.027,0.5,,
RC0028,101.62,102.61,0.05,0.024,0.032,1.5,,
RC0028,102.61,103.6,0.054,0.025,0.02,0.9,,
RC0028,103.6,104.59,0.077,0.019,0.021,0.5,,
RC0028,104.59,105.57,0.095,0.026,0.007,0.5,,
RC0028,105.57,106.56,0.043,0.02,0.016,0.7,,
RC0028,106.56,107.55,0.111,0.039,0.006,1.5,,
RC0028,107.55,108.54,0.042,0.016,0.015,0.5,,
RC0028,108.54,109.53,0.022,0.009,0.011,0.4,,
RC0028,109.53,110.52,0.025,0.009,0.012,0.3,,
RC0028,110.52,111.5,0.033,0.015,0.014,0.7,,
RC0028,111.5,112.49,0.019,0.009,0.017,0.5,,
RC0028,112.49,113.48,0.044,0.016,0.02,0.4,,
RC0028,113.48,114.47,0.049,0.026,0.02,0.8,,
RC0028,114.47,115.46,0.037,0.018,0.025,0.7,,
RC0028,115.46,116.45,0.067,0.037,0.029,1.9,,
RC0028,116.45,117.43,0.023,0.011,0.034,1.0,,
RC0028,117.43,118.42,0.017,0.01,0.034,1.3,,
RC0028,118.42,119.41,0.027,0.018,0.012,2.6,,
RC0028,119.41,120.4,0.014,0.007,0.031,0.8,,
RC0028,120.4,121.39,0.017,0.008,0.029,1.1,,
RC0028,121.39,122.38,0.024,0.018,0.036,2.4,,
RC0028,122.38,123.36,0.045,0.023,0.021,1.8,,
RC0028,123.36,124.35,0.016,0.012,0.033,1.2,,
RC0029,5.5,6.49,0.032,0.014,0.005,0.6,,
RC0029,6.49,7.49,0.037,0.013,0.005,0.5,,
RC0029,7.49,8.48,0.143,0.033,0.004,0.7,,
RC0029,8.48,9.48,0.099,0.022,0.006,0.3,,
RC0029,9.48,10.47,0.109,0.029,0.002,0.7,,
RC0029,10.47,11.46,0.087,0.025,0.001,0.3,,
RC0029,11.46,12.46,0.052,0.016,0.002,0.4,,
RC0029,12.46,13.45,0.041,0.014,0.003,0.4,,
RC0029,13.45,14.45,0.13,0.074,0.002,2.7,,
RC0029,14.45,15.44,0.096,0.033,0.004,0.7,,
RC0029,15.44,16.43,0.111,0.045,0.007,1.3,,
RC0029,16.43,17.43,0.079,0.029,0.014,0.7,,
RC0029,17.43,18.42,0.094,0.03,0.004,1.2,,
RC0029,18.42,19.41,0.063,0.023,0.02,0.8,,
RC0029,19.41,20.41,0.097,0.04,0.013,1.5,,
RC0029,20.41,21.4,0.074,0.039,0.007,1.8,,
RC0029,21.4,22.4,0.04,0.02,0.006,1.1,,
RC0029,22.4,23.39,0.016,0.011,0.005,0.7,,
RC0029,23.39,24.38,0.035,0.024,0.003,1.1,,
RC0029,24.38,25.38,0.019,0.011,0.004,0.7,,
RC0029,25.38,26.37,0.027,0.013,0.003,0.7,,
RC0029,26.37,27.37,0.026,0.016,0.005,1.1,,
RC0029,27.37,28.36,0.019,0.009,0.003,0.7,,
RC0029,28.36,29.35,0.035,0.022,0.019,1.6,,
RC0029,29.35,30.35,0.02,0.011,0.023,0.8,,
RC0029,30.35,31.34,0.018,0.01,0.015,0.5,,
RC0029,31.34,32.34,0.017,0.006,0.01,0.3,,
RC0029,32.34,33.33,0.014,0.007,0.013,0.5,,
RC0029,33.33,34.32,0.014,0.011,0.01,0.6,,
RC0029,34.32,35.32,0.009,0.005,0.028,0.2,,
RC0029,35.32,36.31,0.009,0.004,0.005,0.2,,
RC0029,36.31,37.3,0.019,0.01,0.012,0.4,,
RC0029,37.3,38.3,0.017,0.009,0.003,0.3,,
RC0029,38.3,39.29,0.027,0.016,0.005,0.4,,
RC0029,39.29,40.29,0.039,0.017,0.003,0.5,,
RC0029,40.29,41.28,0.016,0.007,0.003,0.3,,
RC0029,41.28,42.27,0.049,0.014,0.005,0.5,,
RC0029,42.27,43.27,0.046,0.013,0.003,0.6,,
RC0029,43.27,44.26,0.03,0.01,0.016,0.4,,
RC0029,44.26,45.26,0.054,0.03,0.008,1.0,,
RC0029,45.26,46.25,0.079,0.045,0.003,2.2,,
RC0029,46.25,47.24,0.048,0.032,0.005,1.6,,
RC0029,47.24,48.24,0.014,0.015,0.008,1.6,,
RC0029,48.24,49.23,0.021,0.016,0.009,1.0,,
RC0029,49.23,50.23,0.036,0.012,0.011,0.4,,
RC0029,50.23,51.22,0.034,0.017,0.007,0.6,,
RC0029,51.22,52.21,0.048,0.021,0.018,1.1,,
RC0029,52.21,53.21,0.044,0.02,0.06,1.0,,
RC0029,53.21,54.2,0.024,0.011,0.038,0.5,,
RC0029,54.2,55.2,0.051,0.017,0.01,0.9,,
RC0029,55.2,56.19,0.044,0.021,0.005,1.9,,
RC0029,56.19,57.18,0.021,0.006,0.011,0.4,,
RC0029,57.18,58.18,0.034,0.014,0.005,1.5,,
RC0029,58.18,59.17,0.04,0.012,0.003,0.6,,
RC0029,59.17,60.16,0.054,0.018,0.002,0.9,,
RC0029,60.16,61.16,0.034,0.013,0.001,0.4,,
RC0029,61.16,62.15,0.021,0.011,0.002,0.5,,
RC0029,62.15,63.15,0.054,0.026,0.001,1.0,,
RC0029,63.15,64.14,0.065,0.031,0.004,1.1,,
RC0029,64.14,65.13,0.078,0.043,0.004,1.5,,
RC0029,65.13,66.13,0.086,0.044,0.002,1.2,,
RC0029,66.13,67.12,0.104,0.053,0.002,1.2,,
RC0029,67.12,68.12,0.077,0.039,0.002,0.7,,
RC0029,68.12,69.11,0.03,0.009,0.003,0.3,,
RC0029,69.11,70.1,0.032,0.008,0.002,0.3,,
RC0029,70.1,71.1,0.053,0.011,0.006,0.3,,
RC0029,71.1,72.09,0.036,0.007,0.005,0.2,,
RC0029,72.09,73.09,0.063,0.009,0.007,0.3,,
RC0029,73.09,74.08,0.102,0.029,0.006,0.7,,
RC0029,74.08,75.07,0.082,0.017,0.008,0.5,,
RC0029,75.07,76.07,0.026,0.011,0.008,0.7,,
RC0029,76.07,77.06,0.031,0.015,0.006,1.1,,
RC0029,77.06,78.05,0.044,0.023,0.014,1.7,,
RC0029,78.05,79.05,0.068,0.041,0.012,2.0,,
RC0029,79.05,80.04,0.027,0.022,0.013,1.3,,
RC0029,80.04,81.04,0.015,0.007,0.021,0.5,,
RC0029,81.04,82.03,0.04,0.021,0.016,1.0,,
RC0029,82.03,83.02,0.02,0.009,0.01,0.6,,
RC0029,83.02,84.02,0.016,0.008,0.009,1.0,,
RC0029,84.02,85.01,0.015,0.007,0.017,0.5,,
RC0029,85.01,86.01,0.011,0.004,0.015,0.2,,
RC0029,86.01,87.0,0.057,0.014,0.014,0.7,,
RC0029,87.0,88.01,2.252,0.455,0.186,9.6,,
RC0029,88.01,89.03,3.301,1.044,0.417,30.1,,
RC0029,89.03,90.04,5.238,1.839,0.263,35.0,,
RC0029,90.04,91.06,5.786,2.842,0.094,68.0,,
RC0029,91.06,92.07,3.177,1.566,0.26,36.8,,
RC0029,92.07,93.08,5.853,2.022,0.233,40.8,,
RC0029,93.08,94.1,3.824,1.592,0.23,64.4,,
RC0029,94.1,95.11,4.389,0.827,0.186,15.3,,
RC0029,95.11,96.12,4.108,0.828,0.184,11.9,,
RC0029,96.12,97.14,4.576,1.151,0.108,25.6,,
RC0029,97.14,98.15,13.21,7.603,0.152,234.8,,
RC0029,98.15,99.17,3.996,1.459,0.222,43.8,,
RC0029,99.17,100.18,5.235,1.635,0.554,43.2,,
RC0029,100.18,101.19,3.05,1.487,0.144,27.5,,
RC0029,101.19,102.21,3.021,0.946,0.227,23.9,,
RC0029,102.21,103.22,2.879,0.993,0.154,29.8,,
RC0029,103.22,104.24,1.284,0.373,0.221,6.5,,
RC0029,104.24,105.25,0.939,0.218,0.641,5.4,,
RC0029,105.25,105.5,0.013,0.004,0.034,0.3,,
RC0029,105.5,106.52,0.042,0.016,0.012,1.0,,
RC0029,106.52,107.53,0.05,0.016,0.025,0.7,,
RC0029,107.53,108.55,0.034,0.009,0.025,0.6,,
RC0029,108.55,109.57,0.019,0.007,0.038,0.6,,
RC0029,109.57,110.58,0.037,0.012,0.02,0.8,,
RC0029,110.58,111.6,0.047,0.014,0.022,1.0,,
RC0029,111.6,112.61,0.049,0.025,0.035,1.5,,
RC0029,112.61,113.63,0.029,0.018,0.032,1.4,,
RC0029,113.63,114.65,0.018,0.007,0.025,0.5,,
RC0029,114.65,115.66,0.025,0.017,0.016,1.5,,
RC0029,115.66,116.68,0.025,0.015,0.022,1.3,,
RC0029,116.68,117.7,0.04,0.016,0.009,0.7,,
RC0030,0.25,1.25,0.052,0.02,0.006,0.9,,
RC0030,1.25,2.25,0.069,0.035,0.009,1.9,,
RC0030,2.25,3.25,0.072,0.03,0.021,1.2,,
RC0030,3.25,4.25,0.091,0.046,0.011,3.0,,
RC0030,4.25,5.25,0.042,0.018,0.005,0.9,,
RC0030,5.25,6.25,0.072,0.029,0.007,1.7,,
RC0030,6.25,7.25,0.083,0.02,0.009,0.6,,
RC0030,7.25,8.25,0.033,0.007,0.006,0.2,,
RC0030,8.25,9.25,0.033,0.006,0.004,0.2,,
RC0030,9.25,10.25,0.039,0.008,0.003,0.3,,
RC0030,10.25,11.25,0.047,0.007,0.004,0.2,,
RC0030,11.25,12.25,0.048,0.022,0.012,0.9,,
RC0030,12.25,13.25,0.063,0.012,0.008,0.3,,
RC0030,13.25,14.25,0.067,0.017,0.014,0.4,,
RC0030,14.25,15.25,0.033,0.015,0.009,0.5,,
RC0030,15.25,16.25,0.056,0.02,0.003,0.6,,
RC0030,16.25,17.25,0.078,0.015,0.002,0.4,,
RC0030,17.25,18.25,0.037,0.01,0.025,0.4,,
RC0030,18.25,19.25,0.055,0.017,0.005,0.5,,
RC0030,19.25,20.25,0.063,0.025,0.006,1.4,,
RC0030,20.25,21.25,0.151,0.075,0.007,3.8,,
RC0030,21.25,22.25,0.051,0.022,0.003,1.6,,
RC0030,22.25,23.25,0.046,0.016,0.005,0.8,,
RC0030,23.25,24.25,0.059,0.023,0.008,1.2,,
RC0030,24.25,25.25,0.034,0.011,0.003,1.2,,
RC0030,25.25,26.25,0.027,0.008,0.004,1.0,,
RC0030,26.25,27.25,0.048,0.02,0.004,1.4,,
RC0030,27.25,28.25,0.067,0.022,0.001,1.7,,
RC0030,28.25,29.25,0.066,0.031,0.003,2.3,,
RC0030,29.25,30.25,0.059,0.027,0.006,2.0,,
RC0030,30.25,31.25,0.068,0.025,0.015,2.3,,
RC0030,31.25,32.25,0.093,0.044,0.006,3.8,,
RC0030,32.25,33.25,0.172,0.083,0.01,4.7,,
RC0030,33.25,34.25,0.065,0.028,0.014,1.3,,
RC0030,34.25,35.25,0.031,0.014,0.019,0.5,,
RC0030,35.25,36.25,0.041,0.015,0.02,0.4,,
RC0030,36.25,37.25,0.069,0.035,0.006,0.9,,
RC0030,37.25,38.25,0.089,0.055,0.007,1.7,,
RC0030,38.25,39.25,0.058,0.017,0.016,0.5,,
RC0030,39.25,40.25,0.076,0.018,0.022,0.7,,
RC0030,40.25,41.25,0.069,0.017,0.008,0.8,,
RC0030,41.25,42.25,0.027,0.009,0.027,0.4,,
RC0030,42.25,43.25,0.025,0.01,0.004,0.9,,
RC0030,43.25,44.25,0.048,0.019,0.01,1.4,,
RC0030,44.25,45.25,0.052,0.025,0.005,2.0,,
RC0030,45.25,46.25,0.029,0.01,0.004,0.8,,
RC0030,46.25,47.25,0.039,0.013,0.005,1.2,,
RC0030,47.25,48.25,0.051,0.014,0.009,0.7,,
RC0030,48.25,49.25,0.026,0.008,0.003,0.4,,
RC0030,49.25,50.25,0.034,0.016,0.006,1.1,,
RC0030,50.25,51.25,0.045,0.019,0.007,1.2,,
RC0030,51.25,52.25,0.044,0.022,0.006,1.2,,
RC0030,52.25,53.25,0.03,0.019,0.009,1.0,,
RC0030,53.25,54.25,0.014,0.011,0.012,1.2,,
RC0030,54.25,55.25,0.018,0.009,0.022,0.6,,
RC0030,55.25,56.25,0.033,0.012,0.012,0.5,,
RC0030,56.25,57.25,0.051,0.02,0.007,0.8,,
RC0030,57.25,58.25,0.02,0.005,0.003,0.3,,
RC0030,58.25,59.25,0.028,0.009,0.004,0.4,,
RC0030,59.25,60.25,0.018,0.006,0.002,0.4,,
RC0030,60.25,61.25,0.019,0.006,0.002,0.5,,
RC0030,61.25,62.25,0.022,0.007,0.005,0.4,,
RC0030,62.25,63.25,0.042,0.011,0.004,0.4,,
RC0030,63.25,64.25,0.03,0.009,0.001,0.3,,
RC0030,64.25,65.25,0.031,0.01,0.003,0.4,,
RC0030,65.25,66.25,0.015,0.005,0.005,0.2,,
RC0030,66.25,67.25,0.026,0.007,0.003,0.3,,
RC0030,67.25,68.25,0.037,0.013,0.004,0.5,,
RC0030,68.25,69.25,0.03,0.015,0.007,0.6,,
RC0030,69.25,70.25,0.039,0.024,0.006,1.5,,
RC0030,70.25,71.25,0.119,0.064,0.01,2.4,,
RC0030,71.25,72.25,0.104,0.056,0.003,2.5,,
RC0030,72.25,73.25,0.106,0.047,0.009,1.5,,
RC0030,73.25,74.25,0.102,0.055,0.007,1.5,,
RC0030,74.25,75.25,0.08,0.04,0.012,2.1,,
RC0030,75.25,76.25,0.045,0.026,0.016,0.9,,
RC0030,76.25,77.25,0.012,0.004,0.027,0.3,,
RC0030,77.25,78.25,0.034,0.019,0.003,1.1,,
RC0030,78.25,79.25,0.018,0.008,0.011,0.5,,
RC0030,79.25,80.25,0.01,0.004,0.034,0.3,,
RC0030,80.25,81.25,0.034,0.013,0.027,0.7,,
RC0030,81.25,82.25,0.035,0.016,0.02,1.1,,
RC0030,82.25,83.25,0.023,0.007,0.024,0.6,,
RC0030,83.25,84.25,0.011,0.006,0.017,0.5,,
RC0030,84.25,85.25,0.013,0.005,0.012,0.6,,
RC0030,85.25,86.25,0.024,0.011,0.013,0.9,,
RC0030,86.25,87.25,0.01,0.003,0.008,0.1,,
RC0030,87.25,88.25,0.057,0.035,0.006,2.9,,
RC0030,88.25,89.25,0.021,0.013,0.02,1.0,,
RC0030,89.25,90.25,0.04,0.031,0.008,2.3,,
RC0030,90.25,91.25,0.017,0.011,0.025,1.7,,
RC0030,91.25,92.25,0.009,0.009,0.011,1.4,,
RC0030,92.25,93.25,0.019,0.013,0.009,2.0,,
RC0030,93.25,94.25,0.035,0.022,0.003,3.1,,
RC0030,94.25,95.25,0.02,0.008,0.004,0.7,,
RC0030,95.25,96.25,0.045,0.018,0.002,1.7,,
RC0030,96.25,97.25,0.031,0.016,0.015,1.5,,
RC0030,97.25,98.25,0.03,0.019,0.004,2.0,,
RC0030,98.25,99.25,0.013,0.006,0.012,0.5,,
RC0030,99.25,100.25,0.016,0.008,0.011,0.4,,
RC0030,100.25,101.25,0.026,0.013,0.008,0.8,,
RC0030,101.25,102.25,0.018,0.006,0.013,0.2,,
RC0030,102.25,103.25,0.022,0.008,0.034,0.5,,
RC0030,103.25,104.25,0.019,0.005,0.025,0.2,,
RC0030,104.25,105.25,0.022,0.006,0.025,0.4,,
RC0030,105.25,106.25,0.048,0.015,0.03,0.6,,
RC0030,106.25,107.25,0.016,0.005,0.05,0.4,,
RC0030,107.25,108.25,0.021,0.007,0.011,0.8,,
RC0030,108.25,109.25,0.039,0.022,0.018,1.8,,
RC0030,109.25,110.25,0.06,0.056,0.014,4.9,,
RC0030,110.25,111.25,0.054,0.03,0.015,1.7,,
RC0030,111.25,112.25,0.023,0.015,0.136,1.2,,
RC0030,112.25,113.29,0.018,0.009,0.053,0.6,,
RC0030,113.29,114.33,0.061,0.023,0.036,0.8,,
RC0030,114.33,115.36,0.048,0.015,0.037,0.5,,
RC0030,115.36,116.4,0.08,0.031,0.036,1.2,,
RC0030,116.4,117.44,0.059,0.028,0.172,0.8,,
RC0030,117.44,118.48,0.051,0.027,0.061,1.9,,
RC0030,118.48,119.51,0.043,0.021,0.05,1.3,,
RC0030,119.51,120.55,0.02,0.01,0.023,0.7,,
RC0030,120.55,121.59,0.092,0.037,0.022,1.1,,
RC0030,121.59,122.63,0.04,0.024,0.038,1.3,,
RC0031,2.25,3.0,0.1,0.03,0.005,0.8,,
